data_year,criminal_act_id,offense_id
2021,9,169519282
2021,9,169519283
2021,6,170623496
2021,6,174659698
2021,8,174659698
2021,6,174659699
2021,8,174659699
2021,6,169519410
2021,6,169519411
2021,6,169519412
2021,9,174659700
2021,9,176665519
2021,9,170623497
2021,6,169519423
2021,6,169519424
2021,9,171735027
2021,6,169519431
2021,6,169519432
2021,9,169519434
2021,6,171735028
2021,9,169519438
2021,9,169519439
2021,6,170623501
2021,9,169519443
2021,6,170630209
2021,9,170630211
2021,6,179964297
2021,9,179964298
2021,9,170630217
2021,9,170630220
2021,9,170630221
2021,9,170630222
2021,9,170630229
2021,6,178247576
2021,9,176665528
2021,6,170630234
2021,9,170630235
2021,9,178247577
2021,6,170630249
2021,6,170630250
2021,8,170630254
2021,9,170630255
2021,6,173606509
2021,9,170630259
2021,9,176665532
2021,6,170630269
2021,6,170630272
2021,6,176665537
2021,6,176665538
2021,9,170630280
2021,6,178247584
2021,6,178247585
2021,6,170630285
2021,6,170630286
2021,9,170630296
2021,9,171735248
2021,6,174660033
2021,6,174660034
2021,9,179964304
2021,6,170630309
2021,9,178247587
2021,9,170630314
2021,9,179007557
2021,9,171735254
2021,6,171735255
2021,6,173606515
2021,8,173606515
2021,9,179964310
2021,9,179964312
2021,9,170630329
2021,9,170630330
2021,6,170630331
2021,6,170630332
2021,6,173606517
2021,9,170630335
2021,9,176665539
2021,9,176665540
2021,6,173606520
2021,9,170630341
2021,9,173606523
2021,8,170630346
2021,9,170630349
2021,6,171735263
2021,6,171735264
2021,9,171735265
2021,9,173606529
2021,9,173606530
2021,6,171735272
2021,8,171735272
2021,6,171735595
2021,9,171735597
2021,9,179964322
2021,6,179964325
2021,6,179964326
2021,6,173606622
2021,9,171735610
2021,8,171735612
2021,6,178247609
2021,9,176665554
2021,9,178247611
2021,9,176665555
2021,9,174660099
2021,6,171735627
2021,2,171735628
2021,6,171735629
2021,9,171735630
2021,6,171735631
2021,6,171735636
2021,6,171735637
2021,6,171735643
2021,6,171735644
2021,6,171735645
2021,9,173606627
2021,6,179964328
2021,6,179964329
2021,9,171735654
2021,9,171735655
2021,9,174660102
2021,9,171735660
2021,9,173606631
2021,6,171735894
2021,8,171735896
2021,9,171735898
2021,6,176665556
2021,6,176665557
2021,6,173606838
2021,9,171735909
2021,9,171735913
2021,6,176665558
2021,6,171735923
2021,6,171735924
2021,6,171735929
2021,9,173606853
2021,9,173606855
2021,9,173606859
2021,9,171735936
2021,3,171735940
2021,6,171735940
2021,6,179964332
2021,6,174660158
2021,6,171735958
2021,9,171735959
2021,9,171735960
2021,6,171735965
2021,6,171735966
2021,9,174660159
2021,6,178247612
2021,9,171735974
2021,9,173606873
2021,9,171735977
2021,6,173606885
2021,6,173606888
2021,6,173606889
2021,9,173606896
2021,8,171735992
2021,9,171735996
2021,9,173606900
2021,9,171736000
2021,2,176665562
2021,9,174660217
2021,9,173607293
2021,9,178247635
2021,9,173607299
2021,9,173607300
2021,9,173607301
2021,6,176665569
2021,9,173607303
2021,9,173607304
2021,9,173607305
2021,9,175680769
2021,6,176665570
2021,6,176665571
2021,9,178247637
2021,3,173607314
2021,6,173607315
2021,2,173607317
2021,6,173607317
2021,9,173607503
2021,9,173607506
2021,9,173607507
2021,9,173607510
2021,9,173607512
2021,6,173607513
2021,9,179964352
2021,6,173607516
2021,6,173607517
2021,6,173607518
2021,9,173607521
2021,9,173607526
2021,9,173607529
2021,8,173607531
2021,9,173607532
2021,6,178247642
2021,3,178247643
2021,6,173607537
2021,6,178247645
2021,6,178247646
2021,9,173607544
2021,6,176665576
2021,6,176665577
2021,6,178247647
2021,9,174660222
2021,6,173607553
2021,9,173607555
2021,12,173607557
2021,6,173607559
2021,9,173607560
2021,8,173607561
2021,9,173607566
2021,9,176665581
2021,9,174660223
2021,9,173607573
2021,9,173607577
2021,9,174660225
2021,9,173607584
2021,9,173607588
2021,9,173607589
2021,6,173607590
2021,6,173607591
2021,6,173607593
2021,6,173607594
2021,6,173607596
2021,9,174660228
2021,9,173607606
2021,6,173607609
2021,6,173607610
2021,6,173607611
2021,9,179964357
2021,6,173607630
2021,6,173607631
2021,9,173607632
2021,8,173607635
2021,9,173607637
2021,9,174660237
2021,9,173607641
2021,9,174660238
2021,8,174660241
2021,3,176665588
2021,9,174660242
2021,9,173607736
2021,9,174660244
2021,9,176665589
2021,6,174660716
2021,6,176665640
2021,6,176665641
2021,6,174660727
2021,3,174660728
2021,9,174660732
2021,6,179964385
2021,6,179964386
2021,9,174660745
2021,9,174660749
2021,6,176665644
2021,6,176665645
2021,9,174660754
2021,9,174660755
2021,9,178247804
2021,6,174660759
2021,9,174660760
2021,6,174660772
2021,6,174660773
2021,6,174660776
2021,6,174660777
2021,6,174660778
2021,6,174660779
2021,6,174660781
2021,6,174660782
2021,9,174660786
2021,9,174660788
2021,6,174660789
2021,6,174660790
2021,9,176665648
2021,3,174660802
2021,6,174660802
2021,9,174660803
2021,9,174660806
2021,6,174660807
2021,9,174660811
2021,9,178247809
2021,9,178247811
2021,6,178247813
2021,6,174660818
2021,6,176665649
2021,6,176665650
2021,6,176665651
2021,6,176665652
2021,9,174660823
2021,9,174660824
2021,6,174660827
2021,9,174660829
2021,9,174660831
2021,9,174660832
2021,6,174660833
2021,6,174660834
2021,6,176665655
2021,6,174660841
2021,9,174660846
2021,6,174660850
2021,6,174660852
2021,6,174660853
2021,8,174660855
2021,8,174660856
2021,9,174660857
2021,6,174660858
2021,9,178247825
2021,9,179964390
2021,9,179964392
2021,9,178247826
2021,6,174660864
2021,6,174660865
2021,6,174660866
2021,9,174660869
2021,9,174660870
2021,9,178247834
2021,9,174660876
2021,6,176665659
2021,9,174660882
2021,6,174660883
2021,9,176665660
2021,9,176665661
2021,6,174660887
2021,6,174660888
2021,6,174660889
2021,6,174660891
2021,6,174660895
2021,6,174660897
2021,6,176665662
2021,6,176665663
2021,6,176665664
2021,6,174660905
2021,6,174660906
2021,9,174660908
2021,6,174660909
2021,6,174660910
2021,9,178247912
2021,6,176665832
2021,8,176665833
2021,9,176665836
2021,9,176665837
2021,9,176665840
2021,6,176665848
2021,9,178247916
2021,9,176665850
2021,9,176665857
2021,9,176665858
2021,9,178247919
2021,9,178247922
2021,9,176665864
2021,6,176665865
2021,9,178247923
2021,9,176665867
2021,9,176665868
2021,11,176665873
2021,6,176665876
2021,6,176665877
2021,9,176665881
2021,9,178247926
2021,6,178247927
2021,9,176665886
2021,9,176665887
2021,6,176665892
2021,6,179964443
2021,9,179964445
2021,6,178247931
2021,9,178247932
2021,6,176665906
2021,9,176665910
2021,9,178247935
2021,9,176665924
2021,6,176665929
2021,9,178247938
2021,9,179964472
2021,6,179964920
2021,9,176665945
2021,9,178247943
2021,6,179964924
2021,9,178248036
2021,9,176665953
2021,9,179964927
2021,9,176665957
2021,9,178248037
2021,9,176665959
2021,9,178248123
2021,6,178287850
2021,6,178287882
2021,6,179966099
2021,6,164574577
2021,6,164574578
2021,6,164574581
2021,6,164574582
2021,6,169519037
2021,6,169519038
2021,6,169519039
2021,6,170630199
2021,6,170630200
2021,9,171735551
2021,6,171735555
2021,6,171735556
2021,9,174660692
2021,9,173607226
2021,9,173607234
2021,3,173607236
2021,6,173607239
2021,6,173607244
2021,9,174660693
2021,6,174660702
2021,6,164351785
2021,6,164351778
2021,6,164351779
2021,6,164351780
2021,8,165335201
2021,6,167806611
2021,6,167806612
2021,6,167806613
2021,6,167806653
2021,6,167806654
2021,6,167806647
2021,8,167806647
2021,6,167806648
2021,8,167806648
2021,6,167806639
2021,8,167806636
2021,6,169348201
2021,6,169348206
2021,6,169348203
2021,6,169348204
2021,8,171545426
2021,6,171545427
2021,6,174383034
2021,6,178054482
2021,6,178054483
2021,6,178054484
2021,6,178054485
2021,6,180386889
2021,6,180386886
2021,6,180386887
2021,6,167908233
2021,8,175904617
2021,8,177648635
2021,3,177648636
2021,8,177648636
2021,8,165618706
2021,6,165902181
2021,6,165902182
2021,8,166652977
2021,6,168240475
2021,6,168240476
2021,6,168240477
2021,6,168240478
2021,6,161260252
2021,6,176329246
2021,14,166443560
2021,8,168244580
2021,8,168244581
2021,6,169426134
2021,6,169426135
2021,3,169426131
2021,6,169426131
2021,6,169426132
2021,8,171544044
2021,9,171544040
2021,3,171544035
2021,6,171544035
2021,8,171544035
2021,6,171544036
2021,8,171544036
2021,6,180126387
2021,6,174285157
2021,6,174285154
2021,8,174285154
2021,6,174285155
2021,8,174285155
2021,6,174285150
2021,6,174285151
2021,6,174285152
2021,9,174285148
2021,9,174285149
2021,6,174285146
2021,6,164495438
2021,6,164495439
2021,9,161634750
2021,9,161634749
2021,6,161634751
2021,6,164495132
2021,6,164495133
2021,6,164495134
2021,6,163753955
2021,6,163750545
2021,6,163750546
2021,8,163750547
2021,6,163753957
2021,6,163750548
2021,6,163753958
2021,6,163753959
2021,9,163750549
2021,6,163753960
2021,5,163753961
2021,6,163753961
2021,6,163750551
2021,8,163750551
2021,6,164496841
2021,9,164496842
2021,6,164496843
2021,8,178245883
2021,8,178245884
2021,6,166652323
2021,6,165902171
2021,9,165902172
2021,9,165902174
2021,9,165902175
2021,6,166652324
2021,8,166652324
2021,9,165902177
2021,6,165902178
2021,6,165902179
2021,6,166652326
2021,6,166652328
2021,9,166652329
2021,6,168010122
2021,6,166652332
2021,6,168010123
2021,1,166652334
2021,6,166652334
2021,8,166652334
2021,3,166652335
2021,6,166652336
2021,6,168010124
2021,6,168010125
2021,6,166652339
2021,9,169816393
2021,6,168010126
2021,6,168010129
2021,9,168010128
2021,1,168010130
2021,6,168010130
2021,8,168010130
2021,1,168010131
2021,8,168010131
2021,6,168010134
2021,1,168010135
2021,6,168010135
2021,8,168010135
2021,8,168010132
2021,8,168010133
2021,1,169816395
2021,6,169816395
2021,8,169816395
2021,1,169816396
2021,6,169816396
2021,8,169816396
2021,9,170531290
2021,9,169816401
2021,6,171664675
2021,6,171664676
2021,9,170531294
2021,6,171664678
2021,6,171664680
2021,9,171664772
2021,9,171664773
2021,8,171664774
2021,8,171664775
2021,6,171664776
2021,6,170531300
2021,6,170531301
2021,6,170531302
2021,6,170531303
2021,6,175892494
2021,6,175892495
2021,6,171664686
2021,9,171664687
2021,5,173639410
2021,6,174583866
2021,6,174583867
2021,9,179648752
2021,6,179648762
2021,8,179648763
2021,6,179648764
2021,9,174583872
2021,9,178231692
2021,6,174583875
2021,3,175892500
2021,6,175892501
2021,9,179648773
2021,6,179648775
2021,6,179648776
2021,6,178245900
2021,6,175892510
2021,8,164574670
2021,7,164577027
2021,6,165461435
2021,8,165461435
2021,6,169418061
2021,8,169418061
2021,7,167953412
2021,8,170593187
2021,8,170593188
2021,6,163253543
2021,6,163253544
2021,6,167904475
2021,6,167904476
2021,8,167904478
2021,8,167904479
2021,6,167904473
2021,8,167904473
2021,6,165099774
2021,6,165099775
2021,6,165099768
2021,14,167904464
2021,8,167904460
2021,6,174244121
2021,6,177654578
2021,6,177654579
2021,6,174244135
2021,6,177654567
2021,6,179629081
2021,8,165461408
2021,8,165462087
2021,8,165463050
2021,1,165461454
2021,8,166821623
2021,6,178052718
2021,8,166821631
2021,6,166821632
2021,6,165461451
2021,8,165461451
2021,6,165461452
2021,8,165461452
2021,6,167904598
2021,6,167904599
2021,6,175893607
2021,6,175893608
2021,1,170445495
2021,1,170445512
2021,6,170445469
2021,6,170445470
2021,6,170445509
2021,6,170445510
2021,6,179629643
2021,6,174055726
2021,6,174055727
2021,6,174055728
2021,6,180791910
2021,3,180791911
2021,6,175893609
2021,6,175893610
2021,8,171544087
2021,6,177398750
2021,3,171544089
2021,6,177398753
2021,8,174055742
2021,4,174055739
2021,6,177398754
2021,12,179629652
2021,8,175893616
2021,6,169431496
2021,6,161401401
2021,6,161401400
2021,6,161401399
2021,6,161401398
2021,6,164577511
2021,6,164577512
2021,6,165698230
2021,6,180133586
2021,6,180133587
2021,6,168392607
2021,8,172287247
2021,6,172075670
2021,6,172075671
2021,6,172075672
2021,6,174804435
2021,6,175995376
2021,6,175995377
2021,12,178191145
2021,6,175995375
2021,9,165501395
2021,9,166818454
2021,9,166818452
2021,6,166818453
2021,8,169494130
2021,3,172853051
2021,9,171232985
2021,9,172853048
2021,9,172853046
2021,9,174892253
2021,9,178230122
2021,9,176217332
2021,9,178479508
2021,6,162794415
2021,3,162794409
2021,6,162794410
2021,3,162797766
2021,6,162797767
2021,6,162797764
2021,6,162797765
2021,3,162797769
2021,6,162794411
2021,6,162794412
2021,3,164828468
2021,6,164828469
2021,6,164828465
2021,6,164828470
2021,6,164828471
2021,9,166198328
2021,3,166198329
2021,6,166198330
2021,3,164828484
2021,3,164828475
2021,6,164828476
2021,6,164828466
2021,6,164828467
2021,3,164828477
2021,6,164828478
2021,6,164828464
2021,3,164828487
2021,3,164828463
2021,6,164828479
2021,6,164828480
2021,6,164828481
2021,6,164828482
2021,3,164828486
2021,6,164828485
2021,3,164828483
2021,3,166198256
2021,6,166198258
2021,3,166198270
2021,6,166198271
2021,3,166198265
2021,6,166198266
2021,6,166198267
2021,3,166198250
2021,3,166198257
2021,6,166198253
2021,6,166198254
2021,6,166198275
2021,6,166198276
2021,3,166198259
2021,3,166198260
2021,6,166198261
2021,3,166198262
2021,6,166198251
2021,6,166198252
2021,3,166198272
2021,6,166198273
2021,6,166198268
2021,6,166198269
2021,3,166198255
2021,3,166198263
2021,6,166198264
2021,6,166198274
2021,3,168244727
2021,6,168244728
2021,3,168244729
2021,6,168244730
2021,6,168244718
2021,6,168244719
2021,6,168244720
2021,6,168244721
2021,6,168244722
2021,3,168244723
2021,3,168244725
2021,6,168244726
2021,3,168244724
2021,3,168244731
2021,6,168244732
2021,3,168244739
2021,3,168244737
2021,6,168244738
2021,6,168244740
2021,6,168244741
2021,6,168244742
2021,6,168244743
2021,3,168244733
2021,6,168244734
2021,3,168244735
2021,6,168244736
2021,3,169827238
2021,6,169827237
2021,3,169827239
2021,3,169827235
2021,3,169827242
2021,6,169827243
2021,6,169827240
2021,3,169827241
2021,3,169827236
2021,3,170905014
2021,6,170905016
2021,6,170905017
2021,6,170905018
2021,3,170905015
2021,3,170905019
2021,6,170905020
2021,3,172620638
2021,6,172620639
2021,3,172620635
2021,6,172620636
2021,3,172620634
2021,3,172620640
2021,3,172620633
2021,3,172620637
2021,6,174245831
2021,6,174245832
2021,3,174245833
2021,6,174245834
2021,3,174245828
2021,3,174245829
2021,6,174245830
2021,6,174245835
2021,6,174245836
2021,3,175172214
2021,6,175172205
2021,3,175172202
2021,3,175172217
2021,3,175172218
2021,3,175172206
2021,3,175172212
2021,6,175172213
2021,3,175172210
2021,6,175172211
2021,6,175172203
2021,6,175172208
2021,6,175172209
2021,3,175172207
2021,6,175172215
2021,6,175172216
2021,6,179535679
2021,6,179535680
2021,3,179535688
2021,6,179535689
2021,3,179535682
2021,3,179535691
2021,6,179535685
2021,6,179535686
2021,9,161522928
2021,3,161519869
2021,6,161519868
2021,6,161519867
2021,6,164351729
2021,8,164351729
2021,8,161522888
2021,8,161522887
2021,6,161522889
2021,6,162956670
2021,1,169410438
2021,9,161522878
2021,6,161522872
2021,6,161522868
2021,6,161522869
2021,6,162956666
2021,6,162956667
2021,6,161522861
2021,6,161522860
2021,6,162956665
2021,6,162956738
2021,6,162956735
2021,6,162956733
2021,6,162956734
2021,6,162961374
2021,6,162961373
2021,6,162956732
2021,6,165359900
2021,6,162956729
2021,6,162956728
2021,6,162961364
2021,6,164351775
2021,6,164351776
2021,6,162961366
2021,6,165359912
2021,6,165359913
2021,6,165359914
2021,6,164351760
2021,6,164351761
2021,6,173480801
2021,6,166433096
2021,6,166433097
2021,6,164351757
2021,6,164351749
2021,6,164351750
2021,6,164351896
2021,6,164351743
2021,6,165359903
2021,6,165359904
2021,6,164351737
2021,6,165360207
2021,6,165360208
2021,6,165360204
2021,9,165360203
2021,6,165360202
2021,6,165360199
2021,6,165360200
2021,6,165360191
2021,6,165360192
2021,6,165360195
2021,6,165360196
2021,14,166433136
2021,6,167907305
2021,6,166433122
2021,8,166433122
2021,6,166433123
2021,6,166433120
2021,6,166433121
2021,6,166433118
2021,6,166433115
2021,6,166433113
2021,6,166433099
2021,6,167907387
2021,8,167907387
2021,6,167907386
2021,6,169410449
2021,6,167907365
2021,6,167907366
2021,7,169410470
2021,9,167907351
2021,6,169410506
2021,6,169410502
2021,6,169410503
2021,6,169410505
2021,6,169410498
2021,6,169410499
2021,6,169410500
2021,6,169410497
2021,6,171543990
2021,6,171543991
2021,6,169410487
2021,6,169410488
2021,6,169410491
2021,6,169410492
2021,6,169410483
2021,6,169410481
2021,6,169410482
2021,6,169410479
2021,6,169410475
2021,6,169410476
2021,6,169410473
2021,6,169410474
2021,6,170442280
2021,3,170442337
2021,6,170442343
2021,6,170442344
2021,6,170442333
2021,6,170442334
2021,6,171544001
2021,6,175904049
2021,6,170442325
2021,6,170442326
2021,6,171543999
2021,6,171544000
2021,6,170442314
2021,6,170442313
2021,6,174388496
2021,6,170442305
2021,3,170442308
2021,8,170442308
2021,6,170442309
2021,6,170442310
2021,6,174388495
2021,6,170442298
2021,6,170442296
2021,6,173480808
2021,6,173480809
2021,6,171543995
2021,6,171544073
2021,2,177398741
2021,6,171544074
2021,6,171544075
2021,3,171544066
2021,8,171544067
2021,6,171544064
2021,6,171544065
2021,6,171544063
2021,8,171544057
2021,6,173480860
2021,6,173480861
2021,6,173480862
2021,6,173480858
2021,6,173480859
2021,6,173480848
2021,6,173480850
2021,6,173480843
2021,6,173480844
2021,6,175904057
2021,6,175904058
2021,6,175904059
2021,6,173480841
2021,6,173480842
2021,6,173480834
2021,6,174388505
2021,6,177398745
2021,8,173480828
2021,8,173480821
2021,6,175904094
2021,6,174388539
2021,6,174388534
2021,6,174388538
2021,6,174388536
2021,6,174388537
2021,6,174388530
2021,6,174388526
2021,12,174388522
2021,6,175904066
2021,6,175904067
2021,6,175904068
2021,8,174388515
2021,8,175904099
2021,6,175904098
2021,6,175904091
2021,6,175904092
2021,3,175904085
2021,6,175904085
2021,6,175904084
2021,6,175904081
2021,6,177398758
2021,3,179563464
2021,8,161521347
2021,9,161518105
2021,9,161518106
2021,9,161516112
2021,9,162956647
2021,9,161521342
2021,8,169425347
2021,9,161516109
2021,9,172287101
2021,8,161521350
2021,6,161521343
2021,6,161521344
2021,9,161521340
2021,6,162956645
2021,6,161518196
2021,6,161518195
2021,6,161521336
2021,9,161521335
2021,6,169425350
2021,9,162956656
2021,6,168012468
2021,6,161516143
2021,6,161516144
2021,3,165492998
2021,9,162961578
2021,9,169425351
2021,9,162956654
2021,8,161516136
2021,8,161516135
2021,9,161516134
2021,9,161516128
2021,9,172287100
2021,1,161518076
2021,9,161516054
2021,6,161518110
2021,9,176155464
2021,6,161516126
2021,6,161516127
2021,6,161516123
2021,6,161516124
2021,9,161516050
2021,9,161516116
2021,9,161516115
2021,6,162956634
2021,9,161518059
2021,6,161516092
2021,6,161516093
2021,9,161516100
2021,9,169425343
2021,6,178054639
2021,9,162956642
2021,1,173581118
2021,6,161516074
2021,9,161516022
2021,9,161518086
2021,9,161516021
2021,9,161516060
2021,6,161515280
2021,9,161516058
2021,9,161518084
2021,8,162961355
2021,3,161517160
2021,6,161518083
2021,6,161518082
2021,9,161518081
2021,9,161515260
2021,9,164383513
2021,8,161516056
2021,9,179626207
2021,1,164383419
2021,8,161518079
2021,9,161518070
2021,6,162956636
2021,6,162956635
2021,3,161518061
2021,8,161518061
2021,3,161518062
2021,8,161518062
2021,1,164383502
2021,6,161518057
2021,3,168929486
2021,6,161517164
2021,9,161516041
2021,9,162956929
2021,6,162956928
2021,6,162956926
2021,6,162956927
2021,6,161516040
2021,6,161516039
2021,9,161516038
2021,9,161518050
2021,9,168929488
2021,9,162956863
2021,9,162956862
2021,9,165493085
2021,1,162961562
2021,6,164383500
2021,6,162961623
2021,6,162961624
2021,6,161515285
2021,9,162956632
2021,6,162961356
2021,6,162961357
2021,9,170510155
2021,6,161517163
2021,6,161517162
2021,6,161515282
2021,6,161515274
2021,6,161515273
2021,6,162956923
2021,6,162956924
2021,9,176155476
2021,9,169425336
2021,9,169425337
2021,6,162961618
2021,6,162961619
2021,9,162961620
2021,9,164383511
2021,8,162961614
2021,8,162961615
2021,6,162956920
2021,8,162956920
2021,6,162961609
2021,6,162961608
2021,9,162961530
2021,6,162956835
2021,6,162961528
2021,9,162961603
2021,6,162961601
2021,9,162961600
2021,6,164383505
2021,6,164383506
2021,6,162961550
2021,6,162961551
2021,9,165493588
2021,6,162956852
2021,9,162956851
2021,9,162961552
2021,9,162961498
2021,9,172287103
2021,9,165493045
2021,9,165493046
2021,6,162956833
2021,6,162956834
2021,6,162956832
2021,6,172287354
2021,6,162956806
2021,9,164383484
2021,6,162961520
2021,6,162961519
2021,7,162961487
2021,9,164383482
2021,9,162956799
2021,9,165493038
2021,9,164383479
2021,9,162961420
2021,9,165493059
2021,9,162961511
2021,8,169425359
2021,3,169425360
2021,8,169425360
2021,9,168012469
2021,9,164383478
2021,6,164383476
2021,6,164383477
2021,9,168929502
2021,9,162961500
2021,9,162956796
2021,6,162961491
2021,6,162961492
2021,9,178054643
2021,9,162961475
2021,2,169425357
2021,9,164383462
2021,8,162961432
2021,6,162961430
2021,8,162961430
2021,9,162961428
2021,9,168012470
2021,9,162961405
2021,6,162956761
2021,9,162956760
2021,6,162961387
2021,6,162961399
2021,6,162961397
2021,6,162961398
2021,6,169425356
2021,9,168012477
2021,3,168929481
2021,8,173581119
2021,6,162961383
2021,8,164383755
2021,6,164383756
2021,8,162961382
2021,8,162961381
2021,6,164383774
2021,6,164383775
2021,6,164383768
2021,6,164383770
2021,9,164383745
2021,9,164383772
2021,9,168929500
2021,9,164383771
2021,8,164383767
2021,9,164383769
2021,6,174701777
2021,9,164383744
2021,9,179626213
2021,8,179626214
2021,3,168012475
2021,6,164383737
2021,6,164383743
2021,6,169425372
2021,8,169425372
2021,6,164383705
2021,8,164383705
2021,6,164383706
2021,8,164383706
2021,6,164383736
2021,6,164383738
2021,6,164383739
2021,9,164383704
2021,6,164383717
2021,6,165493649
2021,6,165493650
2021,6,165493651
2021,8,164383707
2021,8,164383708
2021,6,168012472
2021,6,168012473
2021,9,164383691
2021,6,164383660
2021,6,164383650
2021,6,165494394
2021,9,164383686
2021,9,164383687
2021,6,178055001
2021,9,165495126
2021,6,170510174
2021,6,170510175
2021,9,164383663
2021,6,164383651
2021,6,164383652
2021,9,164383642
2021,9,178055015
2021,6,164383639
2021,6,164383640
2021,9,164383572
2021,6,165499569
2021,6,164383610
2021,6,164383611
2021,9,169425365
2021,3,165498802
2021,9,169425363
2021,9,165498813
2021,6,164383606
2021,9,169425393
2021,6,164383532
2021,6,164383601
2021,9,165494389
2021,6,164383598
2021,6,164383599
2021,6,164383597
2021,6,164383596
2021,9,178054645
2021,6,164383588
2021,6,164383589
2021,9,165493624
2021,9,164383590
2021,9,164383591
2021,6,165498784
2021,9,164383586
2021,6,164383583
2021,8,164383583
2021,6,164383584
2021,8,164383584
2021,6,164383581
2021,6,164383582
2021,6,164383580
2021,3,168929567
2021,9,165501079
2021,6,164383568
2021,9,164383562
2021,8,164383545
2021,6,164383549
2021,6,164383550
2021,9,164383552
2021,6,164383553
2021,6,165498741
2021,6,165498811
2021,9,170510200
2021,9,164383546
2021,6,173581129
2021,9,165498739
2021,6,165493613
2021,6,165493614
2021,9,165498724
2021,8,165499565
2021,9,164383542
2021,6,165498805
2021,6,170510165
2021,8,170510166
2021,3,173581121
2021,6,173581121
2021,8,173581121
2021,3,173581122
2021,6,173581122
2021,8,173581122
2021,9,172287119
2021,9,165499556
2021,6,178055000
2021,9,164383527
2021,6,164383524
2021,6,164383525
2021,9,173581141
2021,9,173581142
2021,6,165498797
2021,6,165498798
2021,6,165498799
2021,6,168929585
2021,6,168929586
2021,9,172287120
2021,9,165498785
2021,6,165498789
2021,6,165498793
2021,6,165498772
2021,6,165498773
2021,9,168929560
2021,6,165498754
2021,6,165498757
2021,6,165498749
2021,6,165498750
2021,6,165497674
2021,9,165499558
2021,9,174701782
2021,9,168929554
2021,9,165497665
2021,9,165498752
2021,9,165497664
2021,9,165501082
2021,9,168929566
2021,6,165498745
2021,9,165498731
2021,9,165497633
2021,9,165498715
2021,9,165496944
2021,6,165497767
2021,9,165497765
2021,6,165497746
2021,6,165497747
2021,9,168929563
2021,6,165497741
2021,6,165497742
2021,9,169425385
2021,5,179626216
2021,9,178054646
2021,9,165497711
2021,9,168929556
2021,9,165497685
2021,6,165497691
2021,6,165497692
2021,9,165497688
2021,6,165497680
2021,9,165497693
2021,6,165497694
2021,9,165497614
2021,8,165497679
2021,6,178054997
2021,9,170510190
2021,9,165497682
2021,9,165498698
2021,9,165497667
2021,9,178055017
2021,9,165497650
2021,9,168929545
2021,9,165496968
2021,9,165496969
2021,9,168929549
2021,9,165497628
2021,6,165496971
2021,9,165496960
2021,6,165496955
2021,6,165496956
2021,6,165496949
2021,6,165496950
2021,6,165496958
2021,6,165496959
2021,6,165496105
2021,9,178055021
2021,9,165496115
2021,9,165496951
2021,6,168929543
2021,6,168929544
2021,6,165496953
2021,9,165497605
2021,9,165496825
2021,8,165497626
2021,8,165496104
2021,9,168012483
2021,6,169425387
2021,9,168930062
2021,9,165496926
2021,9,168930059
2021,9,165496885
2021,9,168929517
2021,9,172287110
2021,9,165496918
2021,6,165496915
2021,6,165496916
2021,9,165496900
2021,6,165496910
2021,6,165496911
2021,9,165496902
2021,6,165496882
2021,6,165496883
2021,6,165496867
2021,6,165496868
2021,9,168929532
2021,6,165496855
2021,6,165496856
2021,6,165496834
2021,8,165496834
2021,6,169425378
2021,6,169425379
2021,9,165497611
2021,9,168929528
2021,6,168929529
2021,6,168929530
2021,9,168929531
2021,6,165496849
2021,6,170510181
2021,6,169425384
2021,6,165496848
2021,9,165496017
2021,6,172287112
2021,6,172287113
2021,6,172287114
2021,6,165495989
2021,1,170510272
2021,6,168929522
2021,6,165496082
2021,9,168930057
2021,9,172287111
2021,9,165496084
2021,9,168929515
2021,6,165496052
2021,6,165496053
2021,9,165496024
2021,9,168929991
2021,9,165496810
2021,6,165496808
2021,8,168930042
2021,6,168930027
2021,6,168930038
2021,6,168930019
2021,6,168930026
2021,9,168930035
2021,6,168930044
2021,9,168930020
2021,3,168929972
2021,6,168929927
2021,9,168013270
2021,6,168930016
2021,6,168930017
2021,9,168930013
2021,8,168929982
2021,3,168929910
2021,6,168929980
2021,8,170510218
2021,6,168929622
2021,6,168929623
2021,9,168929930
2021,6,168929979
2021,9,168929978
2021,6,168929888
2021,9,168929875
2021,6,168929857
2021,6,168929851
2021,6,169425499
2021,6,170510266
2021,6,168929920
2021,6,169425404
2021,6,169425405
2021,9,168929911
2021,6,168929912
2021,9,168929825
2021,12,168929820
2021,11,173581143
2021,9,168929809
2021,6,168929625
2021,6,168929626
2021,6,168929907
2021,9,168929896
2021,9,168929591
2021,9,168929602
2021,6,169425503
2021,6,169425504
2021,9,169425502
2021,6,172287141
2021,6,168929876
2021,6,168929877
2021,6,168929667
2021,9,168929870
2021,9,178054654
2021,9,168013263
2021,9,168929844
2021,11,170510255
2021,9,176155536
2021,9,176155537
2021,8,168929871
2021,9,168929869
2021,9,168929621
2021,2,179626224
2021,6,179626227
2021,6,179626228
2021,6,168929811
2021,6,168929863
2021,6,178054655
2021,6,168929860
2021,6,168929821
2021,6,168929822
2021,9,169425445
2021,9,168929827
2021,9,168929828
2021,9,168929845
2021,6,168929629
2021,8,168929672
2021,9,168013248
2021,3,168013266
2021,6,168013266
2021,6,168013267
2021,6,169426125
2021,9,178054653
2021,9,169425487
2021,9,168013225
2021,9,168013224
2021,9,169425490
2021,9,170510239
2021,9,168013207
2021,6,169426129
2021,6,169426130
