data_year,property_id,incident_id,prop_loss_id,stolen_count,recovered_count
2021,138481054,137499961,7,,
2021,137630077,136527408,6,,
2021,137630059,136527388,1,,
2021,141052204,140488816,4,,
2021,141052205,140488816,7,,
2021,137630062,136527392,6,,
2021,138481051,137499959,4,,
2021,137630064,136527394,6,,
2021,138481036,137499943,6,,
2021,138481084,137499997,4,,
2021,138481085,137499997,6,,
2021,142231560,141868829,1,,
2021,138479643,137498362,7,,
2021,137630048,136527375,7,,
2021,144526660,144552379,6,,
2021,144526661,144552379,7,,
2021,138481035,137499938,7,,
2021,138481034,137499937,7,,
2021,141052188,140488799,7,,
2021,138481028,137499929,7,,
2021,137630054,136527383,7,,
2021,138477251,137495527,6,,
2021,138481025,137499926,7,1,
2021,138481623,137500659,4,,
2021,138481624,137500659,5,,1
2021,138481625,137500659,6,,
2021,138481626,137500659,7,1,
2021,141052202,140488814,7,,
2021,137630051,136527378,4,,
2021,138481076,137499991,4,,
2021,138481078,137499993,6,,
2021,142231530,141868802,6,,
2021,142231531,141868802,7,,
2021,141052140,140488744,4,,
2021,144526656,144552376,6,,
2021,138481023,137499922,4,,
2021,138480247,137499088,7,,
2021,138480245,137499086,7,,
2021,138481019,137499916,4,,
2021,141426817,140923806,7,,
2021,138481017,137499914,7,,
2021,138480237,137499079,7,,
2021,147893303,148470071,6,,
2021,138480232,137499075,4,,
2021,138480230,137499073,7,,
2021,138480226,137499070,4,,
2021,138480227,137499070,7,,
2021,137630046,136527372,6,,
2021,138480215,137499049,7,,
2021,138480224,137499065,7,,
2021,138480223,137499064,7,,
2021,138480222,137499063,7,,
2021,142231555,141868825,4,,
2021,138481016,137499912,7,,
2021,138480213,137499047,7,,
2021,141052201,140488813,7,,
2021,138481075,137499988,6,,
2021,138480211,137499045,4,,
2021,138480209,137499043,4,,
2021,138480206,137499038,4,,
2021,141052206,140488817,6,,
2021,138480204,137499037,5,,
2021,138480205,137499037,7,,
2021,138481069,137499981,6,,
2021,138480202,137499036,5,,
2021,138480203,137499036,7,,
2021,138481072,137499984,6,,
2021,138481058,137499968,6,,
2021,138480200,137499034,4,,
2021,138481015,137499909,7,,
2021,138481046,137499954,6,,
2021,145380396,145531750,4,,
2021,145380397,145531750,5,,
2021,145380398,145531750,7,,
2021,138481047,137499956,5,,1
2021,138481048,137499956,7,1,
2021,138480195,137499028,7,,
2021,138480194,137499027,4,,
2021,138481042,137499950,6,,
2021,142231557,141868827,5,,1
2021,142231558,141868827,7,1,
2021,138480178,137499010,6,,
2021,138481007,137499899,5,,
2021,138481008,137499899,7,,
2021,145380395,145531749,1,,
2021,138480170,137498999,4,,
2021,138480171,137498999,7,,
2021,138481038,137499946,6,,
2021,138481039,137499946,7,,
2021,138480167,137498995,7,,
2021,138480166,137498994,7,,
2021,141052181,140488789,5,,
2021,141052182,140488789,7,,
2021,138481021,137499919,4,,
2021,138480162,137498992,5,,1
2021,138480163,137498992,7,1,
2021,141052176,140488781,7,,
2021,138480158,137498987,4,,
2021,138479687,137498412,5,,1
2021,138479688,137498412,7,1,
2021,138480156,137498985,4,,
2021,138480242,137499083,7,,
2021,138480154,137498983,7,,
2021,140397130,139717470,7,,
2021,138480152,137498981,7,,
2021,138480151,137498980,4,,
2021,138480150,137498979,7,,
2021,138480149,137498977,7,,
2021,138481006,137499897,7,,
2021,141426812,140923801,7,,
2021,145380394,145531748,7,,
2021,138479682,137498407,7,,
2021,138480241,137499082,4,,
2021,138480250,137499092,6,,
2021,138480229,137499072,6,,
2021,138479666,137498386,5,,1
2021,138479667,137498386,7,1,
2021,138479665,137498384,7,1,
2021,138479662,137498382,4,,
2021,138479663,137498382,7,,
2021,138479659,137498380,5,,
2021,138479660,137498380,7,,
2021,138480217,137499055,7,,
2021,138480225,137499069,6,,
2021,141426811,140923800,7,,
2021,149088267,149837213,6,,
2021,138479653,137498374,7,,
2021,138479651,137498372,4,,
2021,147893046,148469787,7,,
2021,141052184,140488793,7,,
2021,138480185,137499019,4,,
2021,138480189,137499023,6,,
2021,141052180,140488788,4,,
2021,141052175,140488780,7,,
2021,138480181,137499015,6,,
2021,141052556,140489220,7,,
2021,138480188,137499022,7,,
2021,138480190,137499024,6,,
2021,143560666,143422163,5,,
2021,143560667,143422163,7,,
2021,141052174,140488779,4,,
2021,138480135,137498959,5,,
2021,138480136,137498959,7,,
2021,138479630,137498345,7,,
2021,138480141,137498966,4,,
2021,138479684,137498409,4,,
2021,138480180,137499014,6,,
2021,147893301,148470069,6,,
2021,138481012,137499905,7,,
2021,138479608,137498322,7,,
2021,141052558,140489222,7,,
2021,140367573,139687510,5,,1
2021,140367574,139687510,7,1,
2021,138479616,137498329,4,,
2021,138482531,137501666,7,,
2021,138479584,137498303,5,,
2021,138479585,137498303,7,,
2021,141052165,140488771,1,,
2021,141052166,140488771,7,,
2021,138482949,137502102,7,,
2021,141052163,140488769,7,,
2021,138479576,137498292,7,,
2021,138479689,137498416,6,,
2021,141052173,140488778,7,,
2021,138479073,137497699,7,,
2021,141052200,140488812,7,,
2021,138479678,137498402,6,,
2021,143560668,143422164,7,,
2021,138479674,137498397,6,,
2021,138479680,137498404,6,,
2021,138479058,137497683,6,,
2021,138479068,137497695,4,,
2021,138479070,137497697,4,,
2021,141052177,140488782,6,,
2021,138479676,137498400,6,,
2021,138479064,137497691,7,,
2021,138480142,137498968,5,,1
2021,138480143,137498968,6,,
2021,138480144,137498968,7,1,
2021,138479062,137497688,4,,
2021,138479060,137497686,4,,
2021,138479057,137497682,6,,
2021,141426813,140923802,6,,
2021,138479055,137497679,4,,
2021,138479054,137497678,1,,
2021,138479053,137497677,4,,
2021,138479656,137498378,5,,
2021,138479657,137498378,7,,
2021,138479051,137497675,7,,
2021,138479047,137497670,4,,
2021,140367571,139687509,5,,
2021,140367572,139687509,7,,
2021,141427012,140924023,7,,
2021,138479045,137497668,4,,
2021,138479040,137497661,7,,
2021,140367569,139687505,7,,
2021,141052199,140488811,7,,
2021,138479575,137498290,7,,
2021,138479648,137498366,6,,
2021,138479033,137497652,7,,
2021,138479645,137498364,6,,
2021,141427044,140924067,7,,
2021,138479625,137498340,6,,
2021,138479619,137498334,5,,
2021,138479620,137498334,7,,
2021,141426808,140923798,7,,
2021,138479622,137498336,7,1,
2021,138479623,137498338,7,,
2021,141052551,140489210,7,,
2021,138479030,137497648,7,,
2021,138479614,137498327,6,,
2021,141052170,140488774,7,,
2021,140397139,139717478,5,,
2021,140397140,139717478,7,,
2021,138479029,137497646,7,,
2021,141052407,140489045,7,,
2021,138479605,137498318,6,,
2021,138479588,137498305,6,,
2021,138481003,137499893,5,,1
2021,138481004,137499893,7,1,
2021,138480127,137498949,7,,
2021,138480132,137498955,5,,
2021,138480133,137498955,7,,
2021,141426805,140923795,6,,
2021,138479015,137497633,5,,
2021,138479016,137497633,7,,
2021,141052168,140488773,6,,
2021,141052169,140488773,7,,
2021,138479573,137498288,7,,
2021,138479571,137498286,7,,
2021,141052158,140488762,7,,
2021,141426803,140923793,7,,
2021,146469720,146798636,7,,
2021,138479011,137497628,7,,
2021,141426802,140923792,7,,
2021,138479601,137498315,6,,
2021,141426809,140923799,5,,
2021,141426810,140923799,7,,
2021,138479598,137498314,1,,
2021,138479599,137498314,5,,1
2021,138479600,137498314,7,1,
2021,138479006,137497620,4,,
2021,138479001,137497614,7,,
2021,141426804,140923794,7,,
2021,143560665,143422162,6,,
2021,138479597,137498313,7,,
2021,138478999,137497611,4,,
2021,138478995,137497607,1,,
2021,141052156,140488759,7,,
2021,138480129,137498953,5,,
2021,138480130,137498953,7,,
2021,138478994,137497605,7,,
2021,138479567,137498281,7,,
2021,141426801,140923791,7,,
2021,138478980,137497586,7,,
2021,142231609,141868890,3,,
2021,142231610,141868890,7,,
2021,140367568,139687504,7,,
2021,138479580,137498298,7,,
2021,141052164,140488770,6,,
2021,141052154,140488757,7,,
2021,138479042,137497663,6,,
2021,141052153,140488756,7,,
2021,141052547,140489206,7,,
2021,138478977,137497582,7,,
2021,138480125,137498947,4,,
2021,141052155,140488758,7,,
2021,147999670,148584960,7,,
2021,138478975,137497580,4,,
2021,141052523,140489182,4,,
2021,141052456,140489103,7,,
2021,138479020,137497638,7,,
2021,138478990,137497598,7,,
2021,141052518,140489176,7,,
2021,141052517,140489175,4,,
2021,138479023,137497640,6,,
2021,147893054,148469796,4,,
2021,147893055,148469796,7,,
2021,141052515,140489173,7,,
2021,141052511,140489166,7,,
2021,141052508,140489163,4,,
2021,141052506,140489161,4,,
2021,141052505,140489160,7,,
2021,141052224,140488833,7,,
2021,141052509,140489164,7,,
2021,141052507,140489162,4,,
2021,138479568,137498282,6,,
2021,141052540,140489200,6,,
2021,141052528,140489189,6,,
2021,141052504,140489159,1,,
2021,141052536,140489198,6,,
2021,141052223,140488832,7,,
2021,141052503,140489156,7,,
2021,141052499,140489153,7,,
2021,141052502,140489155,7,,
2021,144526672,144552392,4,,
2021,144526673,144552392,7,,
2021,141052532,140489193,7,,
2021,141052491,140489143,7,,
2021,141052531,140489191,7,,
2021,141052542,140489202,6,,
2021,147893052,148469795,5,,1
2021,147893053,148469795,7,1,
2021,141052455,140489102,7,,
2021,141052525,140489186,2,,
2021,141052526,140489186,7,,
2021,141052524,140489185,7,,
2021,140368136,139688210,7,,
2021,141052438,140489087,4,,
2021,141052500,140489154,5,,1
2021,141052501,140489154,7,1,
2021,141052490,140489142,4,,
2021,141052454,140489101,3,,
2021,141052218,140488826,7,,
2021,141052453,140489100,7,,
2021,141052452,140489099,4,,
2021,141052512,140489168,7,,
2021,141052522,140489181,6,,
2021,141052451,140489098,7,,
2021,141426899,140923902,4,,
2021,141052450,140489097,4,,
2021,141052449,140489096,4,,
2021,141052496,140489150,6,,
2021,141052439,140489088,7,,
2021,142231607,141868888,7,,
2021,141052494,140489148,6,,
2021,142231570,141868845,3,,
2021,141052235,140488846,6,,
2021,141052435,140489081,4,,
2021,141052493,140489147,6,,
2021,142232154,141869508,7,,
2021,141052242,140488852,7,,
2021,141052434,140489079,7,,
2021,141052231,140488841,1,,
2021,144526670,144552388,7,,
2021,141052217,140488825,7,,
2021,141052222,140488831,7,,
2021,141052423,140489065,7,1,
2021,141052422,140489064,4,,
2021,142232150,141869504,7,,
2021,141052429,140489070,1,,
2021,142231601,141868884,7,,
2021,142232153,141869507,7,,
2021,142232151,141869505,7,,
2021,141052447,140489095,5,,1
2021,141052448,140489095,7,1,
2021,141052404,140489043,5,,1
2021,141052405,140489043,7,1,
2021,141052406,140489044,4,,
2021,141052402,140489039,5,,
2021,141052403,140489039,7,,
2021,141052401,140489038,4,,
2021,141426890,140923894,5,,
2021,141426891,140923894,7,,
2021,142231603,141868886,4,,
2021,142231604,141868886,5,,1
2021,142231605,141868886,7,1,
2021,141052445,140489094,6,,
2021,141052446,140489094,7,,
2021,141052441,140489092,4,,
2021,141426892,140923895,7,,
2021,141052398,140489036,5,,1
2021,141052399,140489036,7,1,
2021,141426823,140923814,5,,1
2021,141426824,140923814,6,,
2021,141426825,140923814,7,1,
2021,141052395,140489031,7,,
2021,141052394,140489030,7,,
2021,141052392,140489029,5,,1
2021,141052393,140489029,7,1,
2021,141052391,140489028,7,,
2021,141052239,140488849,7,,
2021,141052390,140489027,4,,
2021,142231594,141868877,7,,
2021,141052388,140489025,4,,
2021,141052387,140489024,7,,
2021,141052440,140489091,6,,
2021,141052381,140489011,7,,
2021,141052380,140489010,4,,
2021,141426886,140923891,5,,
2021,141426887,140923891,7,,
2021,141052377,140489008,4,,
2021,141052376,140489007,7,,
2021,140368135,139688208,7,,
2021,141052375,140489006,4,,
2021,141052238,140488848,6,,
2021,141052437,140489086,6,,
2021,141052290,140488907,4,,
2021,141052289,140488906,7,,
2021,141052228,140488838,7,,
2021,141052420,140489062,5,,
2021,141052421,140489062,7,,
2021,141426893,140923897,6,,
2021,141052288,140488905,7,,
2021,141052286,140488904,1,,
2021,141052287,140488904,7,,
2021,141052285,140488903,7,,
2021,141052284,140488902,1,,
2021,141426885,140923890,7,,
2021,141052282,140488900,7,,
2021,143560681,143422180,5,,
2021,143560682,143422180,7,,
2021,141052280,140488898,4,,
2021,142231592,141868875,7,,
2021,141052221,140488830,7,,
2021,141052220,140488828,7,,
2021,141052277,140488896,4,,
2021,141052278,140488896,7,,
2021,141052276,140488895,7,,
2021,141052419,140489061,6,,
2021,141052233,140488843,7,,
2021,141052275,140488894,7,,
2021,141052268,140488886,6,,
2021,141052416,140489057,7,,
2021,149088279,149837220,7,,
2021,149088274,149837217,7,,
2021,142232148,141869501,7,,
2021,141052270,140488888,4,,
2021,141052383,140489016,7,,
2021,141052415,140489056,6,,
2021,141052412,140489050,4,,
2021,142231598,141868882,5,,1
2021,142231599,141868882,7,1,
2021,141052417,140489058,7,,
2021,141052226,140488837,1,,
2021,141052227,140488837,7,,
2021,141052413,140489052,7,,
2021,141052267,140488885,4,,
2021,149088276,149837219,5,,
2021,149088277,149837219,6,,
2021,149088278,149837219,7,,
2021,141052266,140488883,7,,
2021,141052265,140488882,4,,
2021,141052264,140488881,4,,
2021,141052263,140488880,1,,
2021,141052262,140488879,7,,
2021,141052260,140488878,5,,
2021,141052261,140488878,7,,
2021,141052258,140488876,5,,
2021,141052259,140488876,7,1,
2021,141052373,140489005,5,,
2021,141052374,140489005,7,,
2021,144526664,144552381,7,,
2021,141052255,140488872,7,1,
2021,141052257,140488875,4,,
2021,141052254,140488871,7,,
2021,141052411,140489049,6,,
2021,147893051,148469794,6,,
2021,140368121,139688186,7,,
2021,141052408,140489046,6,,
2021,144526667,144552384,7,,
2021,141052252,140488869,4,,
2021,141052382,140489015,6,,
2021,141052230,140488840,1,,
2021,141052251,140488867,4,,
2021,141052291,140488909,5,,1
2021,141052292,140488909,7,1,
2021,142231584,141868862,7,,
2021,141052232,140488842,7,,
2021,141052250,140488865,7,,
2021,141052385,140489021,7,,
2021,141052249,140488864,7,,
2021,143560683,143422182,7,,
2021,141052248,140488863,4,,
2021,141426881,140923886,4,,
2021,141052247,140488862,4,,
2021,140367766,139687756,4,,
2021,140367767,139687756,7,,
2021,145380400,145531754,7,,
2021,141052246,140488857,7,,
2021,141052241,140488851,6,,
2021,141052240,140488850,4,,
2021,140368124,139688190,7,,
2021,141052273,140488891,6,,
2021,141052274,140488893,4,,
2021,140368134,139688206,6,,
2021,140368120,139688185,7,,
2021,141427358,140924454,6,,
2021,141426852,140923845,7,,
2021,140368118,139688183,4,,
2021,147893065,148469808,7,,
2021,140368093,139688152,5,,
2021,140368094,139688152,7,,
2021,140368102,139688163,7,,
2021,141426850,140923844,4,,
2021,141426851,140923844,7,,
2021,141052272,140488890,4,,
2021,140368107,139688171,7,,
2021,140368108,139688172,7,,
2021,140368109,139688173,1,,
2021,140368106,139688170,7,,
2021,143560679,143422177,4,,
2021,140368101,139688160,7,,
2021,141426854,140923851,5,,1
2021,141426855,140923851,7,1,
2021,140368100,139688158,4,,
2021,140368099,139688157,4,,
2021,140368098,139688156,7,,
2021,140368097,139688155,4,,
2021,140368096,139688154,7,,
2021,141427361,140924457,6,,
2021,143560680,143422179,7,,
2021,141052209,140488820,5,,
2021,141052210,140488820,7,,
2021,140368092,139688150,7,,
2021,140368085,139688144,7,,
2021,140368007,139688047,4,,
2021,140368006,139688046,4,,
2021,141426846,140923841,5,,
2021,141426847,140923841,7,,
2021,142231586,141868864,3,,
2021,140367998,139688038,7,,
2021,140367997,139688037,7,,
2021,141426843,140923839,7,,
2021,140367996,139688036,7,,
2021,144526668,144552385,7,,
2021,140367992,139688032,5,,1
2021,140367993,139688032,7,1,
2021,146469737,146798666,4,,
2021,146469738,146798666,7,1,
2021,141052244,140488854,6,,
2021,140367979,139688018,7,,
2021,140367990,139688030,7,,
2021,141427359,140924455,5,,
2021,141427360,140924455,7,,
2021,140367987,139688025,7,,
2021,141052245,140488856,6,,
2021,140367986,139688024,7,,
2021,141052243,140488853,4,,
2021,140367983,139688022,7,,
2021,140367982,139688021,7,,
2021,143560815,143422316,7,,
2021,140367991,139688031,4,,
2021,140367978,139688017,4,,
2021,140367977,139688016,4,,
2021,140368127,139688193,1,,
2021,140367976,139688015,7,,
2021,140367989,139688028,7,,
2021,140367988,139688027,7,,
2021,140367973,139688011,7,,
2021,140367968,139688005,7,,
2021,140368129,139688195,4,,
2021,140368126,139688192,7,,
2021,140367967,139688002,4,,
2021,140368091,139688149,6,,
2021,142231580,141868859,5,,
2021,142231581,141868859,7,,
2021,140368128,139688194,7,,
2021,140367955,139687992,7,,
2021,140368123,139688188,4,,
2021,140367953,139687991,5,,
2021,140367954,139687991,7,,
2021,140367962,139687998,7,,
2021,140367961,139687997,7,,
2021,140367959,139687995,7,,
2021,140368117,139688181,6,,
2021,140367957,139687994,5,,1
2021,140367958,139687994,7,1,
2021,140368122,139688187,7,,
2021,141426841,140923836,7,,
2021,140367952,139687990,7,,
2021,140367950,139687987,1,,
2021,140367951,139687987,4,,
2021,140367948,139687986,5,,1
2021,140367949,139687986,7,1,
2021,142232146,141869499,5,,
2021,142232147,141869499,7,,
2021,140368116,139688180,6,,
2021,140367946,139687983,7,,
2021,140367945,139687982,7,,
2021,140367944,139687981,7,,
2021,143561001,143422527,7,,
2021,140367942,139687980,5,,
2021,140367943,139687980,7,,
2021,142232145,141869498,7,,
2021,140367937,139687975,6,,
2021,140367936,139687974,4,,
2021,140367941,139687978,7,,
2021,140367940,139687977,7,,
2021,141427356,140924452,3,,
2021,141427357,140924452,7,,
2021,140368104,139688168,6,,
2021,144526665,144552383,5,,1
2021,144526666,144552383,7,1,
2021,140367932,139687966,7,,
2021,140367930,139687964,6,,
2021,144526675,144552395,7,,
2021,140367926,139687958,4,,
2021,140367925,139687957,7,,
2021,140367924,139687956,7,,
2021,140367922,139687954,7,,
2021,140368089,139688148,4,,
2021,140368090,139688148,6,,
2021,140367921,139687951,6,,
2021,140367810,139687809,4,,
2021,140367907,139687933,4,,
2021,140367975,139688013,4,,
2021,142232144,141869496,7,,
2021,141426848,140923842,5,,
2021,141426849,140923842,7,,
2021,140367802,139687798,7,,
2021,140367906,139687932,4,,
2021,147893048,148469789,4,,
2021,147893049,148469789,7,,
2021,140367821,139687822,7,,
2021,140368005,139688045,7,1,
2021,140367820,139687820,7,,
2021,140367819,139687819,4,,
2021,143560677,143422175,4,,
2021,140367995,139688034,6,,
2021,141427353,140924450,4,,
2021,141427354,140924450,7,,
2021,140367818,139687818,7,,
2021,140367817,139687817,7,,
2021,140367762,139687753,4,,
2021,140367806,139687802,5,,1
2021,140367807,139687802,7,1,
2021,140367981,139688020,6,,
2021,140367805,139687801,4,,
2021,140367801,139687797,4,,
2021,140367947,139687985,6,,
2021,140367800,139687796,7,,
2021,140367795,139687791,7,,
2021,146469733,146798661,4,,
2021,140367761,139687752,4,,
2021,141427352,140924448,4,,
2021,140367935,139687972,6,,
2021,140367793,139687785,7,,
2021,143560672,143422169,7,,
2021,142231572,141868849,7,,
2021,140367791,139687783,4,,
2021,142231577,141868856,7,,
2021,140367790,139687782,7,,
2021,140367789,139687781,4,,
2021,140367928,139687963,5,,
2021,140367929,139687963,7,,
2021,140367786,139687778,5,,
2021,140367787,139687778,7,,
2021,141426832,140923825,5,,
2021,141426833,140923825,7,,
2021,140367773,139687763,4,,
2021,141426831,140923824,7,,
2021,140367770,139687761,5,,1
2021,140367771,139687761,7,1,
2021,141426830,140923823,4,,
2021,140397132,139717472,7,,
2021,141426838,140923833,7,,
2021,141426840,140923835,4,,
2021,143560673,143422170,7,,
2021,140367759,139687750,4,,
2021,140367758,139687749,7,,
2021,143560676,143422174,1,,
2021,140367909,139687935,7,,
2021,140367908,139687934,7,,
2021,149088275,149837218,4,,
2021,140367915,139687945,7,1,
2021,140367912,139687940,6,,
2021,140367755,139687745,7,,
2021,140367754,139687744,4,,
2021,140367753,139687743,7,,
2021,140367752,139687742,4,,
2021,140367750,139687741,5,,
2021,140367751,139687741,7,,
2021,140367749,139687740,4,,
2021,140367748,139687739,1,,
2021,140367747,139687738,4,,
2021,141427329,140924415,4,,
2021,140367746,139687737,4,,
2021,140367745,139687736,4,,
2021,140367913,139687941,1,,
2021,140367744,139687735,4,,
2021,140367911,139687939,6,,
2021,140367743,139687733,1,,
2021,140367742,139687732,7,,
2021,140367741,139687731,7,,
2021,140367808,139687803,4,,
2021,140367816,139687816,7,,
2021,140367740,139687729,7,,
2021,140367812,139687812,5,,
2021,140367813,139687812,7,,
2021,140367815,139687815,6,,
2021,140367739,139687728,7,,
2021,140367736,139687724,7,,
2021,140367640,139687591,7,,
2021,140367639,139687590,7,,
2021,140367803,139687799,6,,
2021,140367804,139687799,7,,
2021,140367624,139687567,7,,
2021,140367798,139687793,6,,
2021,140367623,139687565,7,,
2021,141426837,140923829,7,,
2021,142231574,141868852,5,,
2021,142231575,141868852,7,,
2021,140367788,139687780,6,,
2021,140367799,139687794,6,,
2021,143560669,143422167,3,,
2021,143560670,143422167,7,,
2021,141427347,140924442,7,,
2021,140367621,139687560,7,,
2021,140367620,139687559,4,,
2021,145380399,145531751,7,,
2021,140367619,139687558,7,,
2021,140367615,139687556,7,,
2021,141426822,140923813,7,,
2021,140367613,139687554,5,,1
2021,140367614,139687554,7,1,
2021,141427335,140924426,7,,
2021,141427348,140924443,7,,
2021,140367608,139687550,7,,
2021,140367784,139687776,6,,
2021,140367606,139687549,5,,
2021,140367607,139687549,7,,
2021,140367605,139687548,7,,
2021,146469731,146798656,7,,
2021,140367599,139687543,4,,
2021,140367598,139687542,7,,
2021,140367597,139687538,7,,
2021,140367782,139687772,6,,
2021,140367595,139687536,5,,
2021,140367596,139687536,7,,
2021,140397134,139717474,4,,
2021,140367593,139687534,4,,
2021,140367592,139687533,4,,
2021,140367590,139687530,7,,
2021,140367589,139687529,7,,
2021,140367781,139687771,6,,
2021,141426834,140923827,7,,
2021,140367780,139687770,6,,
2021,141426821,140923810,7,,
2021,140367584,139687522,1,,
2021,141427351,140924446,7,,
2021,140367594,139687535,7,,
2021,146469730,146798653,7,,
2021,140367583,139687521,7,,
2021,141427332,140924420,7,,
2021,141427350,140924445,7,,
2021,140367587,139687525,7,,
2021,140367586,139687524,7,,
2021,144530427,144557885,7,,
2021,142232650,141870090,1,,
2021,142232651,141870090,4,,
2021,140367757,139687748,6,,
2021,141427327,140924412,4,,
2021,141427326,140924411,7,,
2021,142232653,141870093,7,,
2021,141427325,140924409,7,,
2021,142232652,141870092,7,,
2021,141427324,140924408,7,,
2021,141427093,140924127,5,,
2021,141427094,140924127,7,,
2021,141427092,140924126,4,,
2021,141427091,140924124,7,,
2021,140367735,139687723,4,,
2021,141427090,140924123,4,,
2021,141427089,140924122,7,,
2021,142231644,141868935,7,,
2021,140367641,139687593,5,,
2021,140367642,139687593,7,,
2021,142231641,141868932,7,,
2021,141426827,140923817,6,,
2021,142231564,141868837,7,,
2021,143560695,143422196,5,,1
2021,143560696,143422196,7,1,
2021,141427078,140924110,7,,
2021,141427077,140924108,7,,
2021,141427076,140924107,7,,
2021,143560694,143422194,4,,
2021,140367638,139687587,1,,
2021,141427074,140924105,7,,
2021,143560671,143422168,7,,
2021,140367636,139687585,4,,
2021,141427073,140924104,7,,
2021,141427072,140924103,7,,
2021,142231640,141868931,6,,
2021,140367637,139687586,6,,
2021,140367633,139687581,4,,
2021,141427064,140924090,7,,
2021,141427063,140924089,7,,
2021,141427062,140924087,7,,
2021,141427060,140924085,7,,
2021,141426826,140923815,6,,
2021,140367625,139687569,7,,
2021,141427032,140924044,4,,
2021,141427059,140924084,7,,
2021,142231635,141868926,7,,
2021,141427057,140924082,7,,
2021,141427055,140924080,7,,
2021,147893047,148469788,7,,
2021,141427346,140924441,6,,
2021,141427053,140924078,4,,
2021,141427050,140924074,4,,
2021,141427048,140924072,1,,
2021,141427046,140924070,4,,
2021,141427045,140924068,4,,
2021,141427031,140924042,7,,
2021,142232658,141870098,6,,
2021,141427345,140924439,6,,
2021,141427030,140924041,1,,
2021,141427029,140924040,7,,
2021,141427344,140924437,7,,
2021,141427027,140924038,7,,
2021,142232654,141870095,7,,
2021,141427343,140924436,7,,
2021,141427341,140924435,5,,1
2021,141427342,140924435,7,1,
2021,141427023,140924035,5,,1
2021,141427024,140924035,7,1,
2021,142231646,141868939,6,,
2021,141427333,140924423,7,,
2021,141427022,140924034,7,,
2021,149088280,149837221,7,,
2021,141426953,140923962,7,,
2021,141427340,140924433,7,,
2021,141427021,140924033,7,,
2021,141427019,140924031,7,,
2021,141427018,140924030,1,,
2021,141427017,140924028,7,,
2021,141426976,140923990,4,,
2021,141426973,140923988,5,,
2021,141426974,140923988,7,,
2021,141426972,140923987,4,,
2021,141427337,140924430,6,,
2021,141427338,140924430,7,,
2021,141426971,140923986,7,,
2021,141426970,140923985,4,,
2021,141427339,140924432,6,,
2021,143560691,143422192,5,,
2021,143560692,143422192,7,,
2021,141426969,140923984,4,,
2021,141426968,140923983,7,,
2021,141426966,140923982,5,,1
2021,141426967,140923982,7,1,
2021,142231632,141868918,7,,
2021,141427334,140924425,6,,
2021,141426965,140923980,7,,
2021,141426964,140923979,4,,
2021,141426963,140923978,7,,
2021,141426961,140923973,7,,
2021,141426960,140923972,7,,
2021,141426952,140923961,7,,
2021,142232648,141870088,7,,
2021,141426954,140923965,7,,
2021,141426955,140923966,5,,
2021,141426956,140923966,7,,
2021,141426957,140923967,5,,
2021,141426958,140923967,7,,
2021,141427330,140924416,5,,
2021,141427331,140924416,7,,
2021,141426950,140923959,4,,
2021,141426947,140923955,4,,
2021,147893057,148469799,7,,
2021,141426946,140923954,7,,
2021,141426945,140923953,1,,
2021,141426943,140923951,7,,
2021,141427097,140924130,1,,
2021,141427096,140924129,6,,
2021,142231623,141868905,7,,
2021,141426927,140923933,5,,
2021,141426928,140923933,7,,
2021,141426942,140923950,7,,
2021,141426938,140923944,7,,
2021,143560687,143422185,7,,
2021,141426941,140923948,7,,
2021,142231642,141868933,1,,
2021,141426940,140923947,7,,
2021,141426935,140923941,7,,
2021,141426931,140923936,7,,
2021,141426930,140923935,7,,
2021,141426932,140923937,7,,
2021,141427083,140924116,6,,
2021,141426923,140923930,7,,
2021,141426922,140923929,7,,
2021,141426919,140923922,7,,
2021,144526674,144552393,6,,
2021,141427082,140924115,1,,
2021,141427065,140924092,4,,
2021,141426917,140923918,4,,
2021,141427081,140924114,7,,
2021,141427080,140924113,6,,
2021,147893056,148469798,7,,
2021,141427016,140924027,1,,
2021,141426904,140923907,1,,
2021,141426905,140923907,7,,
2021,141426906,140923907,8,,
2021,141426910,140923911,7,,
2021,143560693,143422193,7,,
2021,141426907,140923908,4,,
2021,141426913,140923914,7,,
2021,141426909,140923910,7,,
2021,141426914,140923915,7,,
2021,141426915,140923916,7,,
2021,141426912,140923913,7,,
2021,141426908,140923909,7,,
2021,141426900,140923904,7,,
2021,141426902,140923906,5,,
2021,141426903,140923906,7,,
2021,141427066,140924094,5,,
2021,141427067,140924094,7,,
2021,142231638,141868929,1,,
2021,141426901,140923905,7,,
2021,142232615,141870052,7,,
2021,142232613,141870050,7,,
2021,142232612,141870049,7,,
2021,142232610,141870046,4,,
2021,142232608,141870042,7,,
2021,142231634,141868923,6,,
2021,141426929,140923934,7,,
2021,142232609,141870043,6,,
2021,141427043,140924066,7,,
2021,143560741,143422237,3,,
2021,142232607,141870040,1,,
2021,146469785,146798724,7,,
2021,142232604,141870037,7,,
2021,141427042,140924065,6,,
2021,142232603,141870035,4,,
2021,142232597,141870027,7,,
2021,141427040,140924059,6,,
2021,141427041,140924060,6,,
2021,142232596,141870026,4,,
2021,141427039,140924058,7,,
2021,142232595,141870024,7,,
2021,143560740,143422235,7,,
2021,143560690,143422188,7,,
2021,141427038,140924057,6,,
2021,142232598,141870028,7,,
2021,147893064,148469807,7,,
