data_year,suspect_using_id,offense_id
2021,4,166647283
2021,4,166647284
2021,4,173606059
2021,4,166647286
2021,3,166647287
2021,3,166647288
2021,1,166647289
2021,4,166647290
2021,1,166647291
2021,1,166647292
2021,3,166647293
2021,4,166647294
2021,4,166647295
2021,4,166647296
2021,4,166647298
2021,4,166647299
2021,4,166647300
2021,4,166647301
2021,4,166647302
2021,4,166647359
2021,4,166647360
2021,4,166647361
2021,4,166647362
2021,4,166647363
2021,4,168246554
2021,4,168246555
2021,4,166647367
2021,4,166647369
2021,4,166647370
2021,4,166647710
2021,4,166647371
2021,4,166647711
2021,4,166647373
2021,4,173606060
2021,1,173606061
2021,3,166647376
2021,3,166647377
2021,4,170623434
2021,1,166647380
2021,4,166647381
2021,4,166647382
2021,1,166647385
2021,4,166647712
2021,4,166647388
2021,4,166647389
2021,4,166647390
2021,4,166647391
2021,4,166647713
2021,4,166647392
2021,4,166647395
2021,4,166647396
2021,4,166647397
2021,4,166647399
2021,4,166647400
2021,3,166647714
2021,3,166647715
2021,4,166647402
2021,4,166647403
2021,4,166647716
2021,3,166647406
2021,3,166647407
2021,4,166647408
2021,4,166647410
2021,4,166647411
2021,4,166647412
2021,4,166647717
2021,4,171734928
2021,4,179964287
2021,3,166647415
2021,3,166647416
2021,1,166647418
2021,4,166647419
2021,4,166647422
2021,4,166647423
2021,4,166647424
2021,4,166647425
2021,3,166647426
2021,4,166647427
2021,4,166647718
2021,4,166647429
2021,4,166647719
2021,4,166647431
2021,4,166647432
2021,4,166647433
2021,4,166647434
2021,4,166647435
2021,4,166647436
2021,4,166647437
2021,4,166647438
2021,4,166647439
2021,4,166647440
2021,4,166647441
2021,4,166647442
2021,4,166647443
2021,3,166647445
2021,3,166647446
2021,4,166647447
2021,4,166647448
2021,4,166647449
2021,4,166647451
2021,1,166647452
2021,4,166647454
2021,4,166647455
2021,2,166647457
2021,4,166647458
2021,4,166647459
2021,4,166647461
2021,4,166647462
2021,4,166647463
2021,4,166647464
2021,4,166647721
2021,4,166647467
2021,4,174659644
2021,4,174659645
2021,4,174659646
2021,4,166647471
2021,4,166647722
2021,4,166647473
2021,4,166647474
2021,4,166647723
2021,4,166647724
2021,4,166647476
2021,4,166647725
2021,4,166647478
2021,3,166647479
2021,4,166647482
2021,3,166647483
2021,1,166647726
2021,3,166647485
2021,1,166647486
2021,3,166647487
2021,3,166647488
2021,3,166647489
2021,1,166647727
2021,3,166647727
2021,1,166647728
2021,3,166647728
2021,3,166647729
2021,4,166647730
2021,4,166647731
2021,4,166647732
2021,4,168246559
2021,4,168246560
2021,4,166647734
2021,4,166647735
2021,4,166647736
2021,4,166647737
2021,4,166647738
2021,4,166647739
2021,4,166647740
2021,4,166647741
2021,2,166647742
2021,4,166647743
2021,4,166647744
2021,4,169518861
2021,4,166647747
2021,4,166647748
2021,4,173606062
2021,4,173606064
2021,4,173606065
2021,4,173606066
2021,3,166647755
2021,3,166647756
2021,4,166647757
2021,4,166647758
2021,1,166647759
2021,4,173606067
2021,4,173606068
2021,4,166647762
2021,4,166647763
2021,4,166647764
2021,4,166647765
2021,3,166647766
2021,3,166647767
2021,3,166647768
2021,4,173607748
2021,3,166647769
2021,3,166647770
2021,4,166647771
2021,4,166647773
2021,4,166647774
2021,4,171734931
2021,4,166647776
2021,4,166647777
2021,4,166647778
2021,4,166647779
2021,4,166647780
2021,4,166647781
2021,3,166647782
2021,4,166647783
2021,4,166647784
2021,4,166647785
2021,4,166647786
2021,4,166647787
2021,4,166647788
2021,4,166647789
2021,4,166647790
2021,4,166647791
2021,4,166647792
2021,1,166647793
2021,4,166647794
2021,1,166647795
2021,4,166647796
2021,4,166647797
2021,1,166647798
2021,4,166647799
2021,4,166647800
2021,4,166647801
2021,4,166647802
2021,1,166647803
2021,4,166647804
2021,3,170623437
2021,3,170623438
2021,4,166647807
2021,2,166647808
2021,4,166647809
2021,4,168246561
2021,4,168246562
2021,4,166647812
2021,4,166647813
2021,4,166647814
2021,4,166647815
2021,4,166647816
2021,4,166647817
2021,4,166647818
2021,4,166647821
2021,4,166647822
2021,4,166647823
2021,3,166647824
2021,3,166647825
2021,4,168246746
2021,3,166647827
2021,4,166647828
2021,1,166647829
2021,3,166647830
2021,4,166647831
2021,4,166647832
2021,1,166647833
2021,1,166647834
2021,1,166647835
2021,4,166647836
2021,4,166648115
2021,3,166648116
2021,3,166648117
2021,1,168246747
2021,1,166648119
2021,4,166648120
2021,4,166648121
2021,4,166648122
2021,4,169518867
2021,4,166648125
2021,3,166648126
2021,3,169518869
2021,4,166648128
2021,3,166648129
2021,3,166648130
2021,4,166648131
2021,1,166648132
2021,3,166648133
2021,4,166648134
2021,4,166648135
2021,3,166648136
2021,3,166648137
2021,4,166648138
2021,4,166648139
2021,3,166648140
2021,3,166648141
2021,3,166648142
2021,1,166648143
2021,4,166648144
2021,4,166648145
2021,4,166648146
2021,4,166648147
2021,4,166648504
2021,4,166648505
2021,4,166648149
2021,4,166648150
2021,4,168246748
2021,4,166648152
2021,4,166648153
2021,4,166648154
2021,4,166648155
2021,3,166648156
2021,3,166648157
2021,4,166648158
2021,4,166648159
2021,4,173606069
2021,4,173606070
2021,4,166648161
2021,4,166648162
2021,1,166648163
2021,4,166648164
2021,3,166648165
2021,3,166648166
2021,3,166648167
2021,4,166648168
2021,3,169518873
2021,3,166648170
2021,4,166648172
2021,4,166648173
2021,4,166648174
2021,4,166648175
2021,4,166648176
2021,4,166648177
2021,4,166648178
2021,4,166648179
2021,4,166648180
2021,4,166648181
2021,4,168246749
2021,4,166648183
2021,4,166648184
2021,4,166648185
2021,4,166648186
2021,3,169518874
2021,4,166648188
2021,4,166648189
2021,4,166648190
2021,1,166648192
2021,1,166648193
2021,4,166648194
2021,4,166648195
2021,4,166648196
2021,4,166648197
2021,4,166648198
2021,4,166648199
2021,4,166648200
2021,4,171734932
2021,4,166648202
2021,3,166648203
2021,3,166648204
2021,3,166648205
2021,4,166648206
2021,4,166648207
2021,3,166648208
2021,3,166648209
2021,4,169518876
2021,1,166648211
2021,1,166648212
2021,4,166648213
2021,4,166648214
2021,4,166648216
2021,3,171734933
2021,4,166648218
2021,4,169518878
2021,4,169518879
2021,4,166648221
2021,4,166648222
2021,4,166648223
2021,4,166648224
2021,4,166648225
2021,4,166648226
2021,4,166648227
2021,4,173606071
2021,4,166648229
2021,4,166648230
2021,4,166648231
2021,4,166648506
2021,4,166648507
2021,1,168246750
2021,3,166648509
2021,3,166648510
2021,4,166648511
2021,1,166648882
2021,3,166648882
2021,1,166648883
2021,3,166648883
2021,4,166648513
2021,4,166648514
2021,3,166648515
2021,4,168246751
2021,3,166648517
2021,3,166648518
2021,4,166648519
2021,4,166648520
2021,4,166648521
2021,4,166648522
2021,4,166648523
2021,4,166648524
2021,4,166648525
2021,4,166648526
2021,4,166648527
2021,4,166648528
2021,4,166648529
2021,4,171734935
2021,4,166648531
2021,1,166648884
2021,3,166648533
2021,3,166648534
2021,4,166648535
2021,4,166648536
2021,4,166648537
2021,4,166648538
2021,4,166648539
2021,4,166648540
2021,4,166648541
2021,4,166648542
2021,4,166648543
2021,4,166648544
2021,4,166648545
2021,4,166648546
2021,4,166648547
2021,4,166648548
2021,4,166648549
2021,4,166648550
2021,4,166648551
2021,1,166648552
2021,4,166648553
2021,4,166648554
2021,4,166648557
2021,4,166648558
2021,3,166648559
2021,3,166648560
2021,4,166648561
2021,1,171734936
2021,3,171734936
2021,1,171734937
2021,3,171734937
2021,4,166648564
2021,4,166648565
2021,4,166648566
2021,4,166648567
2021,4,166648568
2021,4,178247561
2021,4,178247562
2021,4,166648571
2021,4,169518880
2021,4,169518881
2021,4,166648574
2021,4,168246753
2021,4,166648576
2021,3,166648577
2021,4,166648578
2021,4,166648579
2021,4,166648582
2021,4,166648583
2021,4,166648584
2021,4,166648585
2021,4,166648586
2021,3,166648587
2021,4,166648588
2021,1,166648589
2021,3,166648589
2021,1,166648590
2021,3,166648590
2021,4,166648591
2021,4,166648592
2021,4,166648593
2021,1,166648594
2021,1,166648595
2021,4,166648596
2021,4,166648597
2021,4,173607749
2021,4,166648598
2021,4,171734964
2021,4,171734965
2021,4,166648600
2021,4,168246754
2021,4,166648603
2021,4,166648604
2021,4,166648605
2021,4,166648606
2021,2,173606072
2021,4,166648608
2021,4,166648609
2021,4,166648610
2021,4,166648611
2021,4,166648612
2021,4,166648613
2021,3,166648614
2021,3,166648615
2021,3,166648616
2021,4,166648617
2021,4,166648618
2021,4,166648619
2021,4,166648620
2021,4,166648621
2021,4,166648622
2021,4,166648885
2021,4,166648626
2021,4,166648886
2021,4,166648887
2021,4,166648888
2021,4,166648889
2021,4,166648890
2021,4,166648891
2021,4,166648892
2021,4,166648893
2021,4,166648894
2021,3,169518884
2021,3,169518885
2021,3,166648897
2021,4,166648898
2021,4,166648899
2021,4,166648900
2021,4,166648901
2021,1,166648902
2021,4,166648903
2021,1,166648904
2021,3,166648905
2021,3,166648906
2021,4,166648907
2021,4,166648908
2021,4,166648909
2021,4,166648910
2021,4,166648911
2021,4,166648912
2021,4,168246755
2021,4,166648914
2021,4,166648915
2021,4,166648916
2021,4,166648917
2021,3,166648918
2021,3,166648919
2021,4,166648920
2021,4,170623439
2021,4,166648922
2021,4,166649310
2021,4,166648924
2021,4,166648925
2021,4,166648926
2021,4,166648927
2021,4,166648928
2021,4,166648929
2021,1,166649311
2021,3,166649311
2021,4,166648931
2021,4,166648932
2021,4,166648933
2021,1,171734966
2021,1,166648936
2021,1,166648937
2021,4,166648940
2021,4,166648941
2021,1,166648943
2021,4,166648944
2021,4,166648948
2021,4,166648950
2021,4,166648951
2021,4,166648954
2021,4,166648955
2021,4,166648956
2021,4,168246756
2021,4,166648959
2021,4,166648960
2021,4,166648961
2021,4,166648962
2021,2,166649312
2021,4,166648964
2021,1,166648965
2021,4,168246757
2021,4,166648967
2021,1,166648968
2021,4,166649314
2021,4,166648970
2021,4,166648971
2021,4,166648973
2021,4,170623440
2021,4,170623441
2021,4,170623442
2021,4,166648977
2021,4,166648978
2021,4,173606073
2021,4,173606074
2021,3,166648981
2021,1,178247563
2021,4,166648983
2021,4,166648986
2021,4,166648987
2021,4,166648988
2021,4,166648989
2021,4,166648990
2021,4,166648991
2021,4,166649315
2021,4,166648993
2021,4,166648994
2021,4,174659647
2021,4,166648996
2021,4,166648997
2021,4,166648999
2021,3,166649000
2021,4,166649002
2021,4,166649003
2021,4,166649317
2021,4,166649006
2021,4,171734967
2021,4,171734968
2021,4,168246758
2021,1,166649010
2021,4,166649011
2021,4,166649012
2021,4,166649013
2021,3,166649014
2021,4,166649016
2021,3,166649318
2021,3,166649319
2021,3,166649320
2021,4,166649321
2021,4,166649322
2021,4,166649323
2021,4,166649324
2021,4,168246759
2021,4,166649326
2021,4,166649327
2021,4,166649328
2021,4,166649329
2021,4,174659649
2021,4,166649331
2021,4,166649332
2021,4,166649333
2021,4,166649334
2021,4,166649335
2021,4,166649336
2021,4,166649337
2021,4,166649338
2021,4,166649339
2021,4,171734969
2021,4,166649341
2021,4,166649342
2021,4,166649343
2021,4,166649344
2021,2,166649345
2021,4,173607750
2021,4,166649346
2021,4,166649347
2021,4,166649348
2021,4,168246760
2021,4,166649350
2021,1,169518887
2021,3,169518887
2021,1,169518888
2021,4,166649353
2021,4,166649354
2021,4,166649355
2021,4,166649356
2021,3,166649357
2021,4,166649358
2021,4,168246761
2021,1,166649360
2021,4,166649361
2021,3,166649362
2021,3,173606076
2021,3,173606077
2021,4,166649365
2021,4,166649366
2021,4,166649367
2021,4,166649368
2021,4,166649369
2021,4,166649370
2021,3,166649371
2021,3,166649372
2021,4,166649373
2021,4,166649374
2021,4,166649375
2021,4,166649376
2021,4,173606078
2021,4,166649378
2021,4,166649379
2021,4,166649380
2021,2,166649381
2021,4,166649382
2021,4,166649383
2021,4,166649384
2021,4,166649386
2021,4,166649387
2021,1,166649388
2021,4,166649389
2021,4,166649390
2021,4,166649391
2021,4,166649392
2021,4,166649393
2021,4,166649394
2021,4,166649395
2021,4,166649396
2021,4,166649397
2021,4,166649398
2021,3,170623443
2021,3,170623444
2021,4,166649401
2021,4,166649402
2021,1,166649403
2021,1,166649404
2021,3,166649405
2021,4,166649406
2021,4,166649407
2021,4,173607751
2021,4,166649408
2021,4,166649409
2021,4,166649410
2021,4,166649411
2021,2,174659650
2021,4,166649413
2021,4,166649414
2021,4,168246764
2021,4,168246765
2021,4,170623445
2021,4,166649418
2021,4,166649419
2021,4,166649420
2021,4,166649421
2021,3,166649422
2021,4,166649423
2021,4,166649699
2021,4,166649424
2021,4,166649425
2021,4,166649426
2021,1,166649427
2021,4,166649428
2021,4,166649429
2021,4,166649700
2021,4,166649701
2021,4,170623446
2021,4,170623447
2021,4,166649703
2021,4,166649704
2021,4,166649706
2021,4,166649707
2021,4,166649708
2021,4,166649709
2021,3,170623448
2021,4,166649711
2021,4,166649712
2021,4,166649713
2021,4,166649714
2021,4,166649715
2021,4,166649716
2021,1,166649717
2021,4,170623462
2021,4,166649718
2021,4,168246766
2021,4,168246767
2021,4,166649721
2021,4,166649722
2021,4,166649723
2021,4,166649724
2021,4,166649725
2021,4,166649726
2021,4,166649727
2021,4,166649728
2021,1,174659651
2021,4,166649730
2021,4,166649731
2021,4,166649732
2021,1,166649733
2021,1,166649734
2021,4,166650065
2021,4,166649736
2021,4,166649737
2021,1,166649738
2021,1,166649739
2021,4,166649740
2021,4,166649741
2021,1,166649742
2021,4,166649743
2021,4,166649744
2021,4,166649745
2021,4,166649746
2021,4,168246768
2021,4,173606080
2021,4,166649749
2021,4,166649750
2021,4,166649751
2021,1,166649752
2021,4,166649753
2021,4,166649754
2021,4,166649755
2021,4,173606082
2021,4,166649757
2021,4,166649758
2021,4,166649759
2021,4,166650066
2021,4,166649761
2021,3,166649762
2021,4,166649763
2021,4,166649764
2021,1,171734970
2021,4,166649766
2021,4,166649767
2021,1,166649768
2021,4,166649769
2021,1,166649770
2021,3,166649770
2021,4,166649771
2021,4,166649772
2021,4,166649773
2021,4,166649774
2021,4,166649775
2021,4,166649776
2021,4,166649777
2021,4,166649778
2021,4,173606083
2021,4,166649780
2021,4,166649781
2021,4,173606085
2021,4,166649783
2021,1,166649784
2021,1,166649785
2021,4,166650067
2021,4,166649787
2021,4,166649788
2021,4,168246770
2021,3,168246771
2021,4,166649791
2021,4,166649792
2021,4,166649793
2021,4,166649794
2021,4,166649795
2021,4,166649796
2021,4,166649797
2021,4,166649798
2021,4,166649799
2021,1,166649800
2021,1,166649801
2021,3,166649802
2021,3,166649803
2021,4,168246776
2021,4,168246777
2021,4,170623463
2021,4,170623464
2021,4,168246780
2021,4,168246781
2021,4,168246782
2021,4,168246783
2021,4,168246784
2021,4,168246785
2021,4,168246786
2021,4,168246787
2021,4,168246788
2021,4,168246789
2021,3,168246790
2021,3,168246791
2021,3,168246792
2021,4,168246793
2021,4,168246794
2021,4,168246795
2021,3,173606116
2021,3,173606117
2021,4,168246798
2021,4,168246799
2021,4,168246800
2021,4,168246801
2021,4,168246802
2021,4,168246803
2021,4,173606119
2021,4,168246806
2021,4,168246807
2021,4,168246808
2021,4,168246809
2021,4,168246810
2021,4,168246811
2021,4,168246812
2021,4,170623465
2021,4,168246814
2021,4,168246815
2021,4,168246816
2021,1,171734985
2021,4,168246818
2021,4,168246819
2021,1,168246820
2021,3,168246821
2021,3,168246822
2021,4,168246823
2021,1,168246824
2021,3,168246824
2021,4,168246825
2021,4,168246826
2021,4,168246827
2021,4,168246828
2021,4,168246829
2021,4,168246830
2021,4,168246831
2021,4,168246832
2021,4,168246833
2021,1,168246834
2021,3,168246834
2021,1,168246835
2021,3,168246835
2021,1,168246836
2021,3,168246836
2021,4,168246837
2021,2,168246838
2021,4,171734986
2021,4,168246841
2021,4,168246842
2021,4,168246843
2021,1,168246844
2021,3,168246844
2021,1,168246845
2021,3,168246845
2021,4,171734987
2021,3,168246847
2021,4,168246848
2021,4,168246849
2021,4,168246850
2021,4,168246851
2021,4,168246852
2021,4,168246853
2021,4,168246854
2021,4,168246855
2021,1,168246856
2021,4,173606120
2021,4,168246858
2021,1,168246859
2021,4,168246860
2021,4,168246861
2021,4,171734988
2021,4,168246863
2021,4,168246864
2021,4,168246865
2021,4,168246866
2021,4,168247002
2021,2,168247004
2021,4,168247005
2021,2,168247006
2021,4,168247007
2021,3,168247008
2021,3,168247009
2021,4,168247011
2021,3,168247012
2021,1,168247013
2021,4,168247014
2021,4,168247015
2021,4,168247016
2021,4,173606302
2021,4,173606303
2021,4,168247021
2021,4,168247022
2021,3,168247024
2021,4,168247025
2021,4,168247026
2021,4,168247027
2021,4,168247028
2021,4,168247029
2021,4,168247030
2021,4,168247031
2021,4,168247032
2021,4,168247034
2021,4,173606304
2021,1,168247036
2021,4,168247038
2021,4,168247039
2021,4,168247040
2021,4,168247041
2021,4,168247042
2021,4,168247043
2021,4,168247044
2021,3,168247045
2021,4,168247046
2021,4,168247047
2021,4,179008415
2021,4,168247050
2021,4,168247051
2021,4,168247052
2021,4,168247053
2021,4,168247054
2021,4,168247055
2021,4,168247056
2021,4,168247057
2021,4,168247058
2021,4,168247059
2021,4,168247060
2021,4,168247061
2021,4,168247062
2021,4,168247064
2021,3,168247065
2021,3,168247066
2021,2,168247067
2021,4,168247068
2021,4,174659664
2021,2,174659665
2021,2,174659666
2021,4,168247071
2021,3,168247072
2021,4,174659667
2021,4,168247075
2021,4,168247076
2021,4,168247077
2021,4,168247079
2021,4,168247080
2021,4,168247081
2021,4,168247082
2021,4,168247083
2021,4,168247084
2021,3,169518935
2021,3,169518936
2021,4,168247088
2021,4,178247565
2021,4,178247566
2021,1,174659668
2021,4,168247091
2021,4,168247093
2021,4,168247094
2021,4,168247095
2021,4,168247096
2021,1,168247097
2021,1,168247098
2021,1,168247099
2021,3,168247100
2021,4,168247102
2021,4,168247103
2021,4,168247104
2021,4,168247105
2021,1,168247106
2021,4,168247107
2021,4,168247108
2021,4,168247109
2021,4,168247110
2021,4,168247111
2021,4,168247112
2021,4,168247113
2021,4,168247114
2021,4,169518937
2021,4,169518938
2021,4,168247117
2021,4,168247118
2021,3,168247120
2021,3,168247121
2021,4,168247122
2021,4,173606305
2021,4,168247125
2021,3,168247126
2021,3,168247127
2021,1,168247128
2021,3,168247128
2021,3,168247129
2021,3,168247130
2021,3,168247131
2021,4,168247132
2021,4,168247133
2021,1,168247134
2021,3,168247134
2021,3,173606306
2021,3,173606307
2021,3,173606308
2021,4,168247139
2021,4,168247140
2021,4,168247211
2021,4,168247212
2021,4,168247213
2021,4,168247214
2021,4,168247215
2021,1,168247216
2021,1,168247217
2021,1,168247218
2021,4,168247219
2021,3,168247220
2021,4,168247221
2021,4,168247222
2021,4,168247223
2021,4,168247224
2021,4,168247225
2021,4,168247226
2021,4,168247227
2021,4,168247228
2021,4,168247229
2021,4,168247230
2021,4,168247231
2021,4,168247232
2021,3,174659670
2021,3,168247234
2021,4,168247235
2021,4,168247236
2021,4,173606309
2021,4,173606310
2021,1,168247239
2021,3,168247239
2021,4,168247240
2021,4,168247241
2021,1,168247242
2021,3,168247242
2021,1,168247243
2021,4,169518939
2021,4,168247245
2021,4,168247246
2021,4,168247247
2021,3,168247248
2021,4,173606311
2021,4,168247250
2021,4,168247251
2021,4,168247252
2021,4,168247253
2021,4,168247254
2021,4,168247255
2021,4,168247256
2021,4,168247257
2021,4,168247258
2021,4,168247259
2021,4,168247260
2021,4,168247261
2021,4,168247262
2021,3,168247263
2021,3,168247264
2021,4,168247265
2021,4,169518940
2021,4,168247267
2021,4,168247268
2021,4,168247269
2021,3,168247270
2021,1,168247271
2021,4,168247272
2021,4,168247273
2021,4,168247274
2021,4,168247275
2021,4,168247276
2021,4,168247277
2021,4,168247278
2021,4,168247279
2021,4,168247280
2021,4,168247281
2021,4,168247282
2021,4,168247283
2021,4,168247284
2021,4,168247285
2021,4,168247286
2021,4,168247287
2021,4,168247288
2021,4,168247289
2021,4,168247290
2021,1,168247291
2021,4,173606312
2021,4,168247293
2021,4,168247294
2021,4,168247295
2021,4,168247296
2021,4,168247297
2021,4,168247298
2021,4,169518941
2021,4,168247300
2021,4,168247301
2021,4,168247304
2021,4,168247305
2021,4,168247306
2021,4,168247307
2021,4,168247308
2021,4,168247309
2021,1,168247310
2021,1,168247311
2021,4,168247312
2021,1,168247313
2021,4,173606313
2021,4,168247315
2021,4,168247316
2021,4,168247317
2021,4,168247318
2021,4,168247319
2021,4,168247320
2021,4,168247321
2021,3,168247322
2021,4,168247323
2021,1,168247542
2021,3,168247543
2021,4,168247544
2021,4,168247545
2021,4,168247546
2021,4,168247547
2021,4,168247548
2021,4,168247549
2021,4,168247550
2021,4,173606314
2021,4,173606315
2021,2,168247553
2021,4,168247555
2021,4,168247556
2021,4,168247557
2021,4,168247558
2021,4,168247559
2021,3,174659671
2021,3,168247561
2021,4,168247562
2021,4,168247563
2021,4,168247564
2021,4,168247565
2021,4,168247566
2021,4,168247569
2021,4,168247570
2021,4,168247571
2021,4,168247572
2021,4,168247573
2021,4,168247574
2021,4,168247575
2021,4,168247576
2021,1,168247577
2021,3,168247577
2021,1,168247578
2021,3,168247578
2021,4,168247579
2021,4,168247580
2021,4,168247581
2021,4,168247582
2021,3,168247583
2021,4,168247584
2021,4,168247585
2021,4,168247586
2021,4,168247587
2021,4,168247588
2021,4,169518943
2021,4,169518944
2021,1,173606317
2021,3,173606317
2021,1,173606318
2021,3,173606318
2021,4,173606319
2021,1,173606320
2021,3,173606320
2021,4,173606321
2021,4,168247597
2021,4,168247598
2021,3,168247599
2021,4,174659673
2021,4,170623469
2021,4,168247603
2021,4,168247604
2021,4,169518948
2021,4,168247606
2021,4,168247607
2021,4,168247608
2021,4,168247609
2021,4,168247610
2021,4,168247611
2021,1,168247612
2021,3,168247612
2021,4,168247613
2021,4,168247614
2021,4,168247615
2021,4,168247616
2021,4,168247617
2021,4,168247618
2021,4,168247619
2021,4,168247620
2021,4,168247621
2021,4,171734989
2021,4,171734990
2021,4,168247624
2021,4,168247625
2021,4,168247626
2021,4,173606322
2021,4,173606324
2021,4,173606325
2021,1,170623471
2021,4,168247631
2021,4,168247632
2021,4,168247633
2021,4,168247634
2021,4,168247635
2021,4,168247636
2021,4,173606326
2021,4,173606327
2021,4,168247639
2021,4,168247640
2021,4,171734991
2021,4,168247642
2021,4,168247643
2021,4,168247644
2021,4,168247645
2021,1,168247646
2021,3,168247646
2021,4,168247647
2021,4,168247648
2021,4,168247649
2021,4,168247650
2021,4,168247651
2021,4,168247652
2021,4,168247653
2021,4,168247656
2021,4,168247657
2021,4,168247658
2021,4,168247659
2021,1,168247660
2021,4,168247661
2021,4,168247662
2021,4,168247663
2021,4,168247664
2021,1,168247665
2021,1,168247666
2021,3,168247666
2021,1,168247667
2021,3,168247667
2021,3,168247668
2021,3,168247669
2021,4,168247670
2021,4,168247671
2021,4,168248074
2021,4,168248075
2021,4,168248076
2021,1,168248077
2021,3,168248077
2021,4,168248078
2021,4,168248079
2021,4,171734992
2021,4,174659675
2021,4,168248082
2021,4,168248083
2021,4,168248084
2021,4,168248085
2021,4,168248086
2021,4,168248088
2021,4,168248089
2021,4,168248090
2021,1,168248091
2021,4,168248092
2021,1,168248093
2021,1,168248094
2021,4,173606328
2021,4,173606329
2021,4,168248097
2021,4,168248098
2021,3,168248099
2021,3,168248100
2021,4,168248101
2021,4,168248102
2021,4,168248103
2021,4,168248104
2021,3,168248105
2021,4,168248106
2021,3,168248107
2021,4,168248108
2021,4,168248109
2021,4,168248110
2021,3,168248111
2021,4,168248112
2021,1,168248113
2021,4,168248114
2021,4,171734993
2021,4,168248117
2021,4,168248118
2021,4,168248119
2021,4,168248120
2021,4,168248121
2021,4,168248122
2021,4,168248123
2021,4,168248124
2021,4,168248125
2021,4,168248126
2021,4,168248127
2021,1,168248128
2021,4,173606331
2021,4,168248130
2021,4,168248131
2021,4,168248132
2021,4,168248133
2021,4,169518949
2021,4,168248137
2021,4,168248138
2021,4,168248139
2021,4,168248140
2021,4,168248141
2021,4,168248142
2021,4,168248143
2021,4,168248144
2021,4,168248145
2021,4,168248146
2021,4,173606332
2021,4,168248148
2021,4,168248149
2021,4,168248150
2021,3,173606333
2021,4,168248152
2021,3,168248153
2021,4,168248154
2021,4,168248155
2021,4,168248157
2021,4,168248158
2021,4,168248159
2021,4,168248160
2021,4,168248161
2021,4,168248163
2021,4,168248164
2021,4,168248165
2021,4,168248166
2021,3,169518951
2021,4,169518952
2021,4,168248169
2021,4,168248170
2021,4,168248171
2021,4,168248172
2021,4,168248173
2021,4,171734994
2021,1,168248177
2021,3,168248177
2021,4,168248178
2021,4,168248179
2021,4,168248180
2021,4,168248182
2021,4,173606335
2021,1,168248184
2021,4,168248185
2021,4,168248186
2021,1,168248187
2021,3,171734995
2021,3,171734996
2021,4,168248190
2021,1,168248191
2021,1,168248192
2021,1,168248193
2021,4,168248194
2021,3,168248459
2021,3,168248460
2021,4,168248461
2021,4,168248462
2021,4,168248463
2021,4,168248464
2021,4,168248465
2021,4,168248466
2021,4,168248467
2021,4,168248468
2021,3,168248469
2021,3,168248470
2021,4,168248471
2021,4,168248472
2021,4,168248473
2021,4,168248474
2021,4,168248475
2021,3,168248476
2021,4,168248477
2021,3,169518955
2021,3,169518956
2021,4,168248480
2021,4,168248481
2021,4,168248482
2021,4,168248483
2021,4,168248484
2021,4,168248485
2021,4,168248486
2021,4,168248487
2021,4,168248488
2021,3,174659676
2021,3,174659677
2021,4,168248491
2021,4,168248492
2021,4,169518958
2021,4,168248494
2021,4,168248495
2021,4,168248496
2021,4,168248497
2021,3,168248498
2021,3,168248499
2021,3,168248500
2021,4,168248501
2021,4,168248502
2021,4,168248503
2021,4,168248504
2021,4,168248505
2021,1,168248507
2021,4,174659679
2021,3,169518962
2021,3,169518963
2021,3,169518964
2021,1,168248512
2021,3,168248512
2021,1,168248513
2021,3,168248513
2021,4,168248514
2021,3,168248515
2021,3,168248516
2021,4,168248517
2021,4,171734997
2021,4,171734998
2021,4,168248520
2021,4,168248521
2021,4,168248522
2021,4,168248523
2021,4,168248524
2021,4,168248525
2021,3,168248526
2021,4,168248527
2021,4,174659680
2021,4,168248529
2021,4,171734999
2021,1,171735000
2021,1,169518966
2021,4,176665514
2021,4,168248534
2021,4,168248535
2021,4,168248536
2021,4,168248537
2021,1,168248538
2021,4,168248539
2021,4,168248540
2021,4,168248541
2021,4,168248542
2021,4,168248543
2021,4,168248544
2021,3,168248545
2021,1,168248546
2021,3,168248546
2021,1,168248547
2021,3,168248547
2021,4,168248548
2021,4,168248549
2021,4,168248550
2021,4,168248551
2021,4,168248553
2021,4,168248554
2021,4,168248555
2021,4,168248556
2021,4,168248557
2021,4,168248558
2021,4,168248559
2021,4,168248560
2021,4,168248561
2021,4,168248562
2021,4,169518971
2021,4,169518972
2021,4,168248565
2021,4,168248566
2021,1,168248567
2021,4,168248568
2021,4,168248569
2021,3,169518974
2021,4,168248571
2021,4,168248572
2021,2,168248573
2021,4,168248574
2021,1,168248575
2021,4,168248576
2021,4,173606336
2021,4,168248578
2021,4,168248579
2021,4,168248580
2021,4,168248581
2021,4,168248582
2021,4,168248832
2021,4,168248833
2021,3,169518976
2021,3,169518977
2021,4,168248836
2021,4,168248837
2021,4,168248838
2021,4,168248839
2021,4,168248840
2021,4,168248841
2021,3,168248842
2021,3,168248843
2021,4,168248844
2021,4,174659681
2021,4,173606337
2021,4,168248847
2021,4,168248848
2021,4,168248849
2021,4,168248850
2021,4,168248851
2021,4,168248852
2021,4,168248853
2021,4,168248854
2021,4,168248855
2021,4,168248856
2021,4,168248857
2021,1,168248858
2021,3,168248858
2021,1,168248859
2021,3,168248859
2021,3,168248860
2021,4,171735001
2021,3,168248862
