data_year,arrestee_id,nibrs_arrestee_weapon_id,weapon_id
2021,41869512,,51
2021,41869513,,51
2021,41848844,,51
2021,44416620,,51
2021,41848846,,51
2021,41848845,,51
2021,42215488,,51
2021,41869515,,51
2021,45501012,,51
2021,45501013,,51
2021,42215526,,51
2021,41869517,,51
2021,42215527,,51
2021,43131030,,51
2021,41848847,,51
2021,41869518,,51
2021,41874509,,51
2021,42215490,,51
2021,42215492,,51
2021,41874510,,51
2021,41874511,,51
2021,42473302,,51
2021,41874512,,51
2021,42215494,,51
2021,42215498,,51
2021,42215579,,4
2021,42215580,,51
2021,43431153,,51
2021,42215581,,51
2021,42215582,,51
2021,44416627,,51
2021,42215583,,51
2021,42215584,,51
2021,42215585,,51
2021,42215586,,3
2021,42215587,,51
2021,42215588,,51
2021,42473324,,51
2021,42215590,,7
2021,42215591,,51
2021,42215592,,51
2021,42215594,,51
2021,42215602,,51
2021,42215763,,51
2021,42215764,,51
2021,43972783,,51
2021,42473325,,51
2021,42215766,,51
2021,42215767,,51
2021,42215768,,51
2021,42215769,,7
2021,42215770,,51
2021,42215771,,51
2021,42473326,,51
2021,42215772,,51
2021,44662906,,51
2021,42215773,,51
2021,42215774,,51
2021,42215775,,51
2021,42215776,,52
2021,42215778,,51
2021,42215779,,51
2021,42215780,,51
2021,42746097,,51
2021,42215781,,51
2021,42215782,,51
2021,42473327,,51
2021,42215783,,51
2021,44663205,,51
2021,42215784,,51
2021,42215785,,51
2021,44662907,,51
2021,42215786,,51
2021,42746098,,51
2021,42215787,,51
2021,42215795,,51
2021,42215797,,51
2021,42473328,,52
2021,42215798,,7
2021,42215800,,51
2021,42215801,,51
2021,42215802,,51
2021,42215803,,51
2021,42215804,,51
2021,42215805,,51
2021,42215807,,51
2021,42215808,,51
2021,42215809,,51
2021,42215810,,51
2021,42215811,,52
2021,42215812,,51
2021,42473329,,7
2021,42215872,,51
2021,42746099,,51
2021,42215815,,51
2021,43699980,,51
2021,42746100,,51
2021,44899975,,51
2021,43130906,,51
2021,42215818,,51
2021,45501014,,51
2021,42215819,,51
2021,42215821,,51
2021,42215822,,51
2021,42215874,,51
2021,42473330,,51
2021,42473331,,51
2021,42215875,,51
2021,42473332,,51
2021,42215876,,51
2021,42746101,,51
2021,44662908,,51
2021,42746102,,51
2021,42473333,,51
2021,42215877,,51
2021,42215878,,51
2021,42215879,,51
2021,42215880,,51
2021,42215881,,51
2021,42215882,,51
2021,42215883,,51
2021,42215884,,51
2021,42473334,,51
2021,42215885,,51
2021,42215886,,51
2021,42215887,,51
2021,43972784,,51
2021,42215888,,51
2021,43972785,,51
2021,42746103,,51
2021,42215889,,51
2021,42215890,,51
2021,42746104,,51
2021,44662909,,51
2021,42215891,,51
2021,42215904,,51
2021,43972787,,51
2021,42215905,,51
2021,42215906,,51
2021,42215907,,51
2021,42215908,,51
2021,42215909,,51
2021,43130907,,51
2021,43431155,,51
2021,42215910,,51
2021,42215911,,51
2021,42215912,,51
2021,42215913,,51
2021,42215914,,51
2021,42215915,,51
2021,43972788,,51
2021,43972789,,51
2021,42215916,,51
2021,42215917,,52
2021,42215918,,51
2021,42215919,,52
2021,42215920,,51
2021,42215929,,51
2021,42215921,,51
2021,42215922,,51
2021,42215923,,52
2021,43972790,,51
2021,43130910,,51
2021,42215924,,51
2021,42215925,,52
2021,42215926,,51
2021,42473336,,51
2021,42215927,,51
2021,42215928,,51
2021,42746107,,51
2021,42215930,,51
2021,42215931,,52
2021,42215932,,51
2021,42215934,,51
2021,42215935,,51
2021,42215936,,51
2021,43130911,,51
2021,42215937,,52
2021,42746108,,51
2021,42215938,,51
2021,42215939,,51
2021,42215940,,51
2021,42215941,,51
2021,42215942,,51
2021,42215943,,51
2021,42215944,,51
2021,43431158,,51
2021,42215945,,51
2021,42215946,,51
2021,42215947,,51
2021,42215948,,51
2021,42215949,,51
2021,42215950,,51
2021,42215951,,51
2021,42473337,,51
2021,42746109,,51
2021,42215952,,51
2021,42746110,,51
2021,42746111,,51
2021,42215953,,51
2021,42746112,,51
2021,42216021,,51
2021,42216022,,51
2021,43130912,,51
2021,43130913,,51
2021,42216024,,51
2021,42746113,,51
2021,42216027,,7
2021,43431159,,51
2021,43130914,,51
2021,42216030,,51
2021,42216031,,51
2021,43431161,,51
2021,42216035,,51
2021,44662910,,51
2021,43972791,,51
2021,42746114,,51
2021,42473340,,51
2021,42746115,,51
2021,42746116,,51
2021,42746117,,51
2021,43699983,,51
2021,42216039,,51
2021,43431163,,51
2021,42746118,,51
2021,42216097,,51
2021,43130915,,51
2021,43130916,,51
2021,42216041,,51
2021,42216042,,51
2021,42216043,,51
2021,42216044,,51
2021,42473341,,51
2021,42473342,,51
2021,42746166,,51
2021,42746167,,51
2021,42746120,,51
2021,42216048,,51
2021,42216049,,51
2021,42216051,,51
2021,42216054,,51
2021,42216098,,52
2021,42473343,,51
2021,42746121,,51
2021,42216099,,51
2021,42216100,,51
2021,43431165,,51
2021,42216101,,51
2021,42216102,,51
2021,42746122,,51
2021,42216103,,51
2021,42746123,,51
2021,42216105,,53
2021,44416629,,51
2021,43699984,,51
2021,42216106,,51
2021,43130917,,51
2021,42216107,,51
2021,42746124,,51
2021,42216108,,51
2021,42216109,,51
2021,43972792,,51
2021,42216110,,51
2021,42216111,,51
2021,42473344,,51
2021,42216113,,51
2021,42216114,,51
2021,42216115,,51
2021,42746125,,51
2021,42473345,,51
2021,42216116,,51
2021,42216117,,51
2021,42216118,,51
2021,42473346,,51
2021,42216119,,51
2021,43130919,,51
2021,42216158,,51
2021,42216159,,51
2021,44662913,,51
2021,42216161,,51
2021,42216162,,51
2021,42746126,,51
2021,42216163,,52
2021,45500391,,51
2021,42746168,,51
2021,42216164,,51
2021,42473347,,3
2021,42746128,,52
2021,42746129,,51
2021,44662914,,51
2021,45120743,,51
2021,42746131,,51
2021,42216165,,51
2021,42216166,,51
2021,43431167,,51
2021,42216167,,51
2021,43972794,,51
2021,42216168,,51
2021,42216169,,51
2021,42216170,,51
2021,42473348,,51
2021,42216172,,51
2021,43130920,,51
2021,42473419,,51
2021,44662915,,51
2021,44416632,,51
2021,42746177,,51
2021,44416633,,51
2021,42746178,,51
2021,42473420,,51
2021,42473421,,51
2021,42473422,,51
2021,42746179,,51
2021,42473423,,51
2021,42473424,,51
2021,42746180,,51
2021,43431186,,51
2021,43431188,,51
2021,42473431,,51
2021,43130921,,51
2021,42473432,,51
2021,42473433,,52
2021,42746181,,51
2021,42746182,,51
2021,42746183,,51
2021,43972805,,51
2021,43130922,,51
2021,42473434,,53
2021,43972806,,51
2021,42473435,,51
2021,42473436,,51
2021,42473437,,51
2021,42473438,,51
2021,42473439,,1
2021,42473440,,51
2021,42473441,,51
2021,42473442,,51
2021,42473444,,51
2021,42473445,,51
2021,42473446,,51
2021,42746236,,51
2021,44662916,,51
2021,42473447,,51
2021,42473448,,52
2021,42473449,,51
2021,42473450,,53
2021,42473451,,51
2021,42473452,,52
2021,42473453,,51
2021,42473456,,51
2021,42473457,,51
2021,42473458,,51
2021,42473459,,51
2021,42473460,,51
2021,42473461,,51
2021,43130923,,51
2021,42746185,,51
2021,42473462,,51
2021,42473496,,51
2021,42746186,,51
2021,44416634,,51
2021,42746187,,51
2021,44416635,,51
2021,42473470,,51
2021,42473474,,51
2021,42473497,,51
2021,42473476,,51
2021,42473478,,51
2021,42746189,,51
2021,43130924,,51
2021,43130925,,51
2021,43130926,,51
2021,42473498,,51
2021,42473482,,51
2021,42473483,,51
2021,42473484,,51
2021,43130927,,51
2021,42473485,,51
2021,42473487,,51
2021,42473488,,51
2021,42473499,,51
2021,42473500,,52
2021,42746190,,51
2021,42473501,,51
2021,43972808,,51
2021,42473502,,51
2021,42473503,,51
2021,42473504,,51
2021,42473506,,51
2021,42746191,,51
2021,43699990,,51
2021,42473508,,51
2021,42473509,,51
2021,42473510,,51
2021,42473511,,51
2021,42473512,,51
2021,42473513,,51
2021,42473514,,51
2021,42473515,,51
2021,42746192,,51
2021,44416636,,51
2021,44662917,,51
2021,42473522,,51
2021,42473523,,51
2021,42473524,,51
2021,42473525,,51
2021,42473526,,51
2021,42473527,,51
2021,42473528,,51
2021,42746193,,51
2021,42746194,,51
2021,42473530,,51
2021,43972809,,51
2021,43130930,,51
2021,42473531,,51
2021,43130932,,51
2021,42746195,,51
2021,42746196,,51
2021,42746197,,51
2021,42473533,,51
2021,42746198,,51
2021,42473535,,51
2021,42473536,,51
2021,42473537,,51
2021,42473538,,51
2021,44662918,,51
2021,43130933,,51
2021,42473539,,51
2021,42473540,,51
2021,44662919,,51
2021,42473541,,51
2021,42473542,,51
2021,42473543,,51
2021,42473544,,51
2021,42473545,,51
2021,43972810,,51
2021,42473547,,51
2021,43130934,,51
2021,43972811,,51
2021,43431190,,51
2021,42473548,,51
2021,42473549,,51
2021,44416637,,51
2021,42473551,,51
2021,42473552,,51
2021,45501015,,51
2021,42473553,,51
2021,42473554,,51
2021,43130935,,51
2021,42473555,,51
2021,42473556,,51
2021,42473557,,51
2021,42473558,,51
2021,42473559,,51
2021,42746237,,51
2021,42473561,,51
2021,42473562,,51
2021,44416638,,51
2021,43431193,,51
2021,43130936,,51
2021,43130937,,51
2021,43130938,,51
2021,42473563,,51
2021,42473564,,51
2021,42746199,,51
2021,43130939,,51
2021,42473565,,51
2021,42473566,,51
2021,42473567,,51
2021,42473568,,51
2021,42473569,,51
2021,42473570,,51
2021,42473571,,51
2021,43130940,,51
2021,42473572,,51
2021,44416639,,51
2021,42473601,,51
2021,43431195,,51
2021,43130941,,51
2021,42473602,,51
2021,45501016,,51
2021,42473603,,51
2021,42473604,,51
2021,42473605,,51
2021,42473606,,52
2021,42473607,,51
2021,42473608,,51
2021,42473609,,51
2021,42473610,,52
2021,42473611,,3
2021,43130942,,51
2021,44416640,,51
2021,42473613,,51
2021,44662920,,51
2021,43130943,,51
2021,42473615,,52
2021,43130944,,51
2021,45120749,,51
2021,42473616,,51
2021,42473617,,51
2021,42473618,,51
2021,42473619,,51
2021,42473620,,51
2021,42473621,,51
2021,43431197,,51
2021,43431198,,51
2021,43431200,,51
2021,43972812,,51
2021,42473636,,51
2021,42473637,,51
2021,43431201,,51
2021,42473638,,51
2021,42473640,,51
2021,43130945,,51
2021,44662922,,51
2021,44416641,,51
2021,42473641,,51
2021,42473642,,51
2021,42473643,,51
2021,42473644,,52
2021,42473645,,51
2021,43130946,,51
2021,43130947,,51
2021,43130948,,51
2021,43130949,,51
2021,42473646,,52
2021,42473647,,51
2021,43699991,,51
2021,42473648,,51
2021,42473649,,51
2021,42473650,,51
2021,42473651,,52
2021,42473652,,51
2021,42746201,,51
2021,42473654,,51
2021,42473655,,51
2021,42473669,,51
2021,42473670,,51
2021,42473671,,51
2021,42473672,,51
2021,42473673,,51
2021,42473674,,51
2021,42473675,,51
2021,42473676,,51
2021,42473677,,51
2021,42473678,,51
2021,44416642,,51
2021,43972814,,51
2021,44416643,,51
2021,42473711,,51
2021,43130951,,51
2021,43130952,,51
2021,42746202,,51
2021,42746203,,51
2021,42473681,,51
2021,42473682,,51
2021,42473683,,51
2021,42473684,,51
2021,42473685,,51
2021,42473686,,51
2021,42473687,,51
2021,42473688,,52
2021,43972815,,51
2021,42473689,,51
2021,42473690,,51
2021,42473691,,51
2021,42473692,,51
2021,42473693,,51
2021,42746239,,51
2021,43130953,,51
2021,42473694,,51
2021,43972816,,51
2021,43972817,,51
2021,43972818,,51
2021,43972819,,51
2021,43972820,,51
2021,43130959,,51
2021,42746302,,51
2021,42746303,,51
2021,42746304,,51
2021,42746305,,51
2021,42746306,,52
2021,42746307,,51
2021,43972834,,51
2021,43431428,,51
2021,42746308,,51
2021,42746309,,52
2021,42746310,,51
2021,43972835,,51
2021,42746311,,51
2021,42746313,,51
2021,43130961,,51
2021,42746315,,51
2021,42746316,,52
2021,42746317,,51
2021,42746342,,51
2021,42746343,,51
2021,42746344,,51
2021,42746345,,51
2021,44416648,,51
2021,42746346,,51
2021,42746347,,51
2021,43699994,,51
2021,42746348,,51
2021,42746349,,51
2021,42746350,,52
2021,42746350,,53
2021,43130962,,51
2021,43130963,,51
2021,42746351,,51
2021,42746352,,51
2021,42746353,,51
2021,42746354,,51
2021,43130964,,51
2021,42746355,,51
2021,42746356,,51
2021,42746357,,51
2021,44416649,,51
2021,42746358,,51
2021,44899976,,51
2021,42746360,,51
2021,42746361,,51
2021,44416650,,51
2021,44416651,,51
2021,44416652,,51
2021,43130965,,51
2021,42746398,,52
2021,42746399,,51
2021,42746400,,51
2021,42746401,,51
2021,42746403,,3
2021,42746404,,51
2021,45120752,,51
2021,42746435,,52
2021,42746405,,52
2021,42746406,,51
2021,42746407,,52
2021,43130966,,51
2021,42746408,,52
2021,42746409,,51
2021,42746410,,51
2021,42746411,,51
2021,42746412,,51
2021,42746414,,51
2021,43130967,,51
2021,44416653,,51
2021,42746438,,51
2021,42746439,,51
2021,43699995,,51
2021,42746544,,51
2021,42746440,,51
2021,42746545,,51
2021,45925843,,51
2021,45925844,,51
2021,42746443,,51
2021,42746444,,51
2021,42746445,,51
2021,42746446,,5
2021,42746447,,51
2021,42746448,,51
2021,42746449,,51
2021,42746450,,51
2021,42746451,,51
2021,42746452,,51
2021,42746454,,51
2021,44662927,,51
2021,42746547,,51
2021,42746548,,51
2021,42746549,,51
2021,42746455,,51
2021,42746456,,51
2021,42746457,,51
2021,42746458,,51
2021,42746459,,51
2021,42746550,,52
2021,42746551,,51
2021,43130969,,51
2021,42746552,,51
2021,42746553,,52
2021,42746554,,51
2021,43431433,,51
2021,44416654,,51
2021,44416655,,51
2021,44416656,,51
2021,42746555,,51
2021,42746556,,51
2021,44416657,,52
2021,42746558,,51
2021,42746559,,52
2021,42746560,,51
2021,42746561,,51
2021,43972837,,51
2021,42746563,,52
2021,42746564,,51
2021,42746565,,51
2021,42746566,,51
2021,42746567,,51
2021,42746568,,51
2021,42746569,,51
2021,42746570,,51
2021,42746571,,51
2021,43699996,,51
2021,43130970,,51
2021,43131024,,51
2021,42746572,,51
2021,42746573,,51
2021,42746574,,51
2021,42746575,,51
2021,42746576,,51
2021,42746577,,51
2021,42746578,,51
2021,42746579,,51
2021,42746580,,51
2021,42746581,,51
2021,42746582,,51
2021,43131025,,51
2021,43431435,,51
2021,43431437,,51
2021,42746635,,51
2021,42746636,,51
2021,42746637,,51
2021,42746638,,51
2021,42746639,,51
2021,42746640,,51
2021,42746641,,51
2021,42746642,,51
2021,42746643,,51
2021,42746644,,51
2021,44416658,,51
2021,42746645,,51
2021,42746646,,51
2021,43431439,,51
2021,42746647,,51
2021,43431440,,51
2021,42746648,,51
2021,42746649,,51
2021,43972838,,51
2021,42746650,,51
2021,42746651,,51
2021,43431441,,51
2021,43972839,,51
2021,43431442,,51
2021,44416659,,51
2021,43131026,,51
2021,42746703,,51
2021,42746704,,51
2021,42746705,,51
2021,42746795,,51
2021,42746706,,51
2021,42746707,,51
2021,42746708,,51
2021,42746709,,51
2021,42746710,,51
2021,43972840,,51
2021,42746711,,51
2021,42746796,,51
2021,42746714,,51
2021,42746715,,51
2021,42746716,,51
2021,42746717,,51
2021,43972841,,51
2021,43431443,,51
2021,42746718,,51
2021,42746719,,51
2021,42746720,,51
2021,42746721,,51
2021,42746722,,51
2021,44417154,,51
2021,44416660,,51
2021,44416661,,51
2021,42746723,,51
2021,42746724,,52
2021,42746725,,51
2021,42746726,,51
2021,42746797,,51
2021,42746798,,51
2021,43431446,,51
2021,43431447,,51
2021,42746800,,3
2021,42746801,,51
2021,42746802,,51
2021,43699997,,51
2021,42746805,,51
2021,43972849,,51
2021,42746807,,51
2021,42746814,,51
2021,42746815,,51
2021,42746816,,51
2021,42746919,,51
2021,43699998,,9
2021,43699999,,51
2021,44416662,,51
2021,45501018,,51
2021,42746920,,51
2021,44662928,,51
2021,42746821,,51
2021,42746823,,51
2021,42746826,,52
2021,42746827,,51
2021,42746921,,51
2021,42746922,,51
2021,44662929,,51
2021,42746923,,51
2021,42746924,,51
2021,43972850,,51
2021,42746925,,51
2021,43131027,,51
2021,43431453,,51
2021,42746926,,51
2021,42746927,,51
2021,43131028,,51
2021,42746928,,52
2021,42746929,,51
2021,44416663,,51
2021,44416664,,51
2021,42746930,,51
2021,42746931,,51
2021,42746932,,51
2021,44416665,,51
2021,44416666,,51
2021,42746933,,51
2021,42746934,,51
2021,42746935,,51
2021,42746936,,51
2021,42746937,,51
2021,43700000,,51
2021,42746938,,51
2021,42746939,,51
2021,44417155,,51
2021,44662930,,51
2021,43700001,,51
2021,42746940,,51
2021,42746941,,51
2021,42747003,,51
2021,43700002,,51
2021,43700010,,51
2021,42747004,,51
2021,44662931,,51
2021,42747005,,51
2021,42747006,,51
2021,42747007,,51
2021,42747008,,51
2021,42747009,,51
2021,42747010,,51
2021,42747011,,51
2021,42747012,,51
2021,42747013,,51
2021,42747014,,51
2021,43972851,,51
2021,42747016,,51
2021,42747017,,51
2021,44416668,,51
2021,42747018,,51
2021,44416669,,51
2021,43131029,,51
2021,42747020,,51
2021,43700011,,51
2021,43131031,,51
2021,43131032,,51
2021,44416677,,51
2021,43131033,,51
2021,43131034,,51
2021,44416678,,51
2021,43700012,,51
2021,43972859,,51
2021,43131036,,51
2021,43131037,,51
2021,43131038,,51
2021,43131039,,51
2021,43131040,,51
2021,43972860,,51
2021,43131041,,51
2021,43131042,,51
2021,43972861,,51
2021,43131043,,51
2021,43131044,,51
2021,43131045,,51
2021,43131046,,51
2021,44416679,,51
2021,43131047,,51
2021,43972862,,51
2021,43972863,,51
2021,43131048,,51
2021,43131103,,51
2021,43131104,,51
2021,43131106,,51
2021,44416714,,51
2021,43131109,,51
2021,43131112,,51
2021,45676499,,51
2021,43131115,,51
2021,44662936,,51
2021,44662937,,51
2021,43431467,,51
2021,43431468,,51
2021,45501020,,51
2021,44662938,,51
2021,43131121,,51
2021,43131122,,51
2021,43131123,,3
2021,43131124,,51
2021,43131126,,51
2021,43131127,,51
2021,43131128,,51
2021,43131129,,51
2021,43131130,,51
2021,44416715,,51
2021,43131131,,51
2021,43131132,,51
2021,43131133,,51
2021,44416716,,51
2021,43131153,,51
2021,43131154,,51
2021,43131155,,51
2021,43131156,,51
2021,43131157,,51
2021,43131158,,51
2021,44662940,,51
2021,43131159,,51
2021,44416717,,51
2021,43131160,,51
2021,44416718,,51
2021,43131161,,51
2021,43131162,,51
2021,43131163,,51
2021,44416719,,51
2021,43131164,,51
2021,43131165,,51
2021,43431469,,51
2021,43131167,,51
2021,43131168,,51
2021,43131169,,51
2021,43131170,,51
2021,44416720,,51
2021,43131171,,51
2021,44416721,,51
2021,43131244,,51
2021,43131245,,3
2021,43131246,,51
2021,43131247,,51
2021,44662941,,51
2021,44662942,,51
2021,44662943,,51
2021,43131248,,51
2021,43131249,,51
2021,43131250,,51
2021,43131251,,51
2021,43131252,,51
2021,43131253,,51
2021,43131254,,51
2021,44416722,,3
2021,44416723,,51
2021,43131256,,51
2021,44662944,,51
2021,44662945,,3
2021,43131259,,51
2021,43431470,,51
2021,43131261,,52
2021,43131262,,52
2021,43972864,,51
2021,44416724,,51
2021,44416725,,51
2021,43700014,,51
2021,43700015,,51
2021,43131265,,51
2021,44416726,,51
2021,43972865,,51
2021,43131266,,51
2021,43131267,,51
2021,43131268,,51
2021,43131269,,51
2021,43131271,,51
2021,43131272,,51
2021,43131273,,51
2021,43131274,,51
2021,43131275,,51
2021,43972866,,51
2021,43131394,,51
2021,43131395,,51
2021,44416727,,51
2021,43131396,,51
2021,43972867,,51
2021,44416728,,51
2021,44416729,,51
2021,43131397,,51
2021,43131398,,51
2021,43431471,,51
2021,43972868,,51
2021,44416730,,51
2021,44416731,,51
2021,43131402,,51
2021,43972869,,51
2021,43972870,,51
2021,43131404,,51
2021,43131484,,51
2021,43131485,,51
2021,44662946,,51
2021,44662947,,51
2021,43131486,,51
2021,43131487,,51
2021,43131488,,51
2021,44662948,,51
2021,43431474,,51
2021,43131490,,51
2021,43131491,,51
2021,43131492,,51
2021,43131493,,51
2021,43131494,,51
2021,44662949,,51
2021,43972871,,51
2021,45120754,,51
2021,43131495,,51
2021,43131496,,51
2021,43131497,,51
2021,43131498,,51
2021,43131499,,52
2021,43131500,,51
2021,43131501,,51
2021,43131502,,51
2021,43131503,,51
2021,43131504,,51
2021,43431476,,51
2021,44416732,,51
2021,43131506,,51
2021,43431477,,51
2021,43131594,,51
2021,44662950,,51
2021,44416733,,51
2021,43131595,,51
2021,43131596,,51
2021,43972872,,51
2021,43131597,,51
2021,43131598,,51
2021,45501021,,51
2021,43431479,,51
2021,43131599,,51
2021,43131600,,51
2021,43131601,,51
2021,44416734,,51
2021,43131602,,53
2021,43700016,,51
2021,43131604,,51
2021,43131605,,51
2021,43131606,,51
2021,43131607,,51
2021,43131608,,51
2021,43131609,,51
2021,43131610,,51
2021,44416735,,51
2021,44662951,,51
2021,43131670,,51
2021,43131671,,51
2021,43131672,,52
2021,44416736,,51
2021,44416737,,51
2021,43972873,,51
2021,43131674,,51
2021,44416985,,51
2021,44416738,,51
2021,43972874,,51
2021,43131675,,51
2021,43131676,,51
2021,43131677,,51
2021,43131678,,51
2021,43131680,,51
2021,44416739,,51
2021,43131681,,51
2021,43131682,,51
2021,43131683,,51
2021,44416740,,51
2021,43131684,,51
2021,43131685,,51
2021,43131777,,51
2021,43131779,,51
2021,43972875,,51
2021,43131780,,51
2021,43131781,,51
2021,43131782,,51
2021,43131783,,51
2021,44416741,,51
2021,44416742,,51
2021,44416743,,51
2021,44416744,,51
2021,43131786,,51
2021,44662952,,51
2021,43131787,,51
2021,44416745,,51
2021,44416746,,51
2021,44416749,,51
2021,44416750,,51
2021,43131789,,51
2021,43131790,,51
2021,44416751,,51
2021,43131791,,51
2021,43131792,,52
2021,43700017,,51
2021,43131794,,51
2021,44662953,,51
2021,43131795,,51
2021,44416752,,51
2021,43131796,,51
2021,43131862,,51
2021,43972876,,51
2021,43131864,,51
2021,44416753,,51
2021,43972877,,51
2021,44662954,,51
2021,44416755,,51
2021,43131866,,51
2021,44416756,,51
2021,43131867,,51
2021,43131868,,51
2021,43131869,,51
2021,44662955,,51
2021,43131870,,52
2021,43131871,,51
2021,43131872,,51
2021,43131873,,51
2021,44662956,,51
2021,44662957,,51
2021,43131914,,51
2021,44416761,,51
2021,44416762,,51
2021,43131915,,52
2021,43131916,,51
2021,44662958,,51
2021,44662959,,51
2021,43131917,,51
2021,43131918,,51
2021,43131919,,51
2021,43131920,,51
2021,43131921,,51
2021,43131922,,51
2021,44662960,,51
2021,43972878,,51
2021,45120755,,51
2021,43131923,,51
2021,44416769,,51
2021,45120759,,51
2021,43431654,,51
2021,44662966,,51
2021,43431656,,51
2021,43701315,,51
2021,43431661,,51
2021,43431662,,51
2021,43431664,,51
2021,43431665,,51
2021,43431666,,51
2021,43431668,,51
2021,44416770,,51
2021,43431671,,51
2021,44662968,,51
2021,43431672,,51
2021,43431673,,51
2021,44662969,,51
2021,43972885,,51
2021,43972886,,51
2021,43972887,,51
2021,43431676,,51
2021,45120760,,51
2021,43431677,,51
2021,43431678,,53
2021,44663041,,51
2021,43431679,,51
2021,43431680,,51
2021,43431681,,51
2021,43431682,,51
2021,44663042,,51
2021,43431790,,51
2021,43431791,,51
2021,43431794,,51
2021,43431799,,51
2021,44416771,,51
2021,44663044,,51
2021,43972888,,51
2021,43431802,,51
2021,43431803,,51
2021,44663045,,51
2021,44416772,,51
2021,43431810,,51
2021,43431814,,51
2021,44663046,,51
2021,43972889,,51
2021,44663047,,51
2021,44663048,,51
2021,43431816,,51
2021,43431818,,51
2021,43431879,,51
2021,43431880,,51
2021,43972890,,51
2021,43972891,,51
2021,43431884,,51
2021,43431885,,51
2021,43431886,,51
2021,44416773,,51
2021,43431893,,52
2021,44416774,,51
2021,44416775,,51
2021,43431897,,51
2021,44416776,,51
2021,43431899,,51
2021,43431900,,51
2021,43431901,,51
2021,44416777,,51
2021,44663050,,51
2021,43431958,,51
2021,43972892,,51
2021,43431959,,51
2021,44663167,,51
2021,44663168,,51
2021,44416778,,51
2021,43431961,,51
2021,43972893,,52
2021,45120761,,51
2021,44416780,,51
2021,44416781,,51
2021,43431964,,51
2021,43431965,,51
2021,43431966,,51
2021,44663053,,51
2021,43431967,,51
2021,44663054,,51
2021,43431969,,51
2021,43431970,,51
2021,44663055,,52
2021,43972894,,51
2021,43432005,,52
2021,44416782,,51
2021,44416783,,51
2021,44663056,,51
2021,43432007,,51
2021,44416784,,51
2021,43432009,,51
2021,45501023,,51
2021,43972895,,51
2021,43432010,,51
2021,44416785,,51
2021,44416786,,51
2021,43432013,,52
2021,43972896,,51
2021,43432014,,51
2021,44663057,,51
2021,44663058,,51
2021,44663059,,51
2021,44663060,,51
2021,43432019,,51
2021,43432020,,51
2021,43432021,,51
2021,44663063,,51
2021,44663064,,52
2021,44663064,,53
2021,44663065,,51
2021,44416787,,51
2021,43432025,,51
2021,44663066,,51
2021,44416788,,51
2021,44663067,,51
2021,44663070,,52
2021,44416789,,51
2021,44416790,,51
2021,43432078,,51
2021,44663071,,51
2021,44663072,,52
2021,44416791,,51
2021,43432088,,51
2021,43972898,,51
2021,44663073,,51
2021,43432091,,51
2021,44416792,,51
2021,44663074,,51
2021,43432095,,51
2021,43432096,,51
2021,43432097,,51
2021,44416793,,51
2021,44416794,,51
2021,43432099,,51
2021,43432100,,51
2021,43432101,,51
2021,43432102,,51
2021,44416795,,51
2021,44416796,,52
2021,43432104,,52
2021,43432166,,51
2021,43432167,,51
2021,43432168,,51
2021,43432169,,51
2021,44416797,,51
2021,43432171,,51
2021,43432172,,51
2021,44663075,,51
2021,44416798,,51
2021,43432173,,51
2021,44416799,,51
2021,43432175,,51
2021,44663076,,51
2021,45720875,,51
2021,44416800,,51
2021,43432177,,52
2021,43432178,,52
2021,43432179,,51
2021,43432180,,51
2021,43432181,,51
2021,44416801,,51
2021,43432182,,51
2021,43432183,,51
2021,43972900,,51
2021,43432184,,51
2021,44416802,,51
2021,43432185,,51
2021,43432186,,51
2021,43432246,,51
2021,43432247,,51
2021,43432248,,51
2021,43432249,,51
2021,44416803,,51
2021,43432250,,51
2021,43432251,,51
2021,43972901,,51
2021,43432252,,51
2021,44416804,,51
2021,43972902,,51
2021,43432253,,51
2021,43972903,,51
2021,43432255,,51
2021,43432256,,52
2021,43432257,,52
2021,43972904,,51
2021,43972905,,51
2021,43432258,,51
2021,43432259,,51
2021,43432260,,51
2021,43432261,,51
2021,44663079,,51
2021,44663080,,51
2021,43432322,,51
2021,44663081,,51
2021,43432323,,51
2021,43432324,,51
2021,43432325,,51
2021,44663082,,51
2021,43432327,,51
2021,44663084,,51
2021,43432328,,51
2021,43432329,,51
2021,43432330,,51
2021,43432331,,51
2021,44416805,,51
2021,43432332,,51
2021,44416814,,53
2021,44416815,,51
2021,44416816,,51
2021,44663085,,51
2021,43432335,,51
2021,43432336,,51
2021,44416817,,51
2021,43432338,,51
2021,43432339,,51
2021,43432395,,52
2021,44416818,,51
2021,43432398,,51
2021,43432400,,51
2021,44663087,,51
2021,43432401,,51
2021,44416819,,51
2021,44416820,,51
2021,44416821,,51
2021,44416822,,51
2021,43972906,,51
2021,43432403,,51
2021,43432404,,51
2021,43432405,,51
2021,43432406,,51
2021,43972907,,51
2021,43972908,,51
2021,43972909,,51
2021,43972910,,51
2021,43972911,,51
2021,43432407,,51
2021,44416823,,51
2021,43432408,,51
2021,43432409,,51
2021,43432410,,51
2021,43701319,,51
2021,43432488,,51
2021,44663088,,51
2021,43432489,,51
2021,44663090,,51
2021,43432490,,51
2021,43432491,,51
2021,43432492,,51
2021,43432493,,51
2021,43432494,,51
2021,43432495,,51
2021,43432496,,51
2021,43432497,,51
2021,43432498,,51
