data_year,victim_id,injury_id
2021,161665849,4
2021,161665364,4
2021,161665850,4
2021,163368367,4
2021,161665368,5
2021,161666016,2
2021,161665860,4
2021,161665861,4
2021,161665369,5
2021,161665370,5
2021,163368423,2
2021,161666017,5
2021,161665867,4
2021,161665868,5
2021,161665526,4
2021,161665373,4
2021,161666020,5
2021,161666021,5
2021,161665533,5
2021,161665380,4
2021,161665381,5
2021,161665541,4
2021,161665874,4
2021,161665875,4
2021,161666035,5
2021,161666036,5
2021,161666040,4
2021,161665547,4
2021,161665884,4
2021,161665552,4
2021,165369642,6
2021,165369643,6
2021,163368384,4
2021,161665893,5
2021,161665894,5
2021,161665405,4
2021,161665406,5
2021,161665407,5
2021,161665569,4
2021,165373137,5
2021,163368385,4
2021,163368943,2
2021,163368944,4
2021,163368484,5
2021,163368387,4
2021,165369740,5
2021,163368951,2
2021,161665927,4
2021,161665596,5
2021,163368394,4
2021,161666128,5
2021,161665598,4
2021,161666129,4
2021,161665436,4
2021,165369650,5
2021,161666132,4
2021,161665971,4
2021,163368445,5
2021,163368446,5
2021,165369775,5
2021,161666139,5
2021,161665976,4
2021,161665618,4
2021,161666147,8
2021,165369787,4
2021,165373138,5
2021,161665627,4
2021,161665631,5
2021,163368411,1
2021,161666151,3
2021,161666153,5
2021,161666155,5
2021,161665809,5
2021,161665989,4
2021,161666161,6
2021,161666162,4
2021,161666163,4
2021,161665815,5
2021,161665816,2
2021,161665816,8
2021,161665994,4
2021,161665463,4
2021,161665471,4
2021,163368980,4
2021,163368459,5
2021,163368460,5
2021,161665474,4
2021,161665475,4
2021,161665823,4
2021,161665824,4
2021,161665829,4
2021,161665479,6
2021,161665480,6
2021,161665999,4
2021,161665831,5
2021,165371796,4
2021,163369985,5
2021,163369986,5
2021,163369033,5
2021,164025017,4
2021,163371199,5
2021,163371200,5
2021,151464807,4
2021,153702172,4
2021,165946524,6
2021,165946524,8
2021,156245160,4
2021,155230791,4
2021,155230792,4
2021,156245150,5
2021,156245171,4
2021,158012291,4
2021,159217132,5
2021,158012278,4
2021,159217140,5
2021,158012280,4
2021,160888960,4
2021,159217138,4
2021,158012277,4
2021,164072023,4
2021,162383508,4
2021,160888969,4
2021,165949150,5
2021,164072007,1
2021,164072025,5
2021,164072026,4
2021,151464814,5
2021,151464815,5
2021,147503083,4
2021,147507933,5
2021,148995982,5
2021,148995983,4
2021,148995992,4
2021,148998611,5
2021,148998610,4
2021,150317281,2
2021,150317281,3
2021,150317282,3
2021,150317359,4
2021,150317361,4
2021,151361613,5
2021,157470195,5
2021,151361617,4
2021,152387883,4
2021,152387885,2
2021,152387885,4
2021,157470197,5
2021,151361630,5
2021,151361641,2
2021,151361641,4
2021,151361647,5
2021,151361649,4
2021,152388089,4
2021,152388090,4
2021,152388091,5
2021,152388092,4
2021,152388093,4
2021,152388096,2
2021,152388096,4
2021,152388097,4
2021,152388105,2
2021,152388105,3
2021,152388109,4
2021,152388112,5
2021,152388119,4
2021,152388120,5
2021,152388121,4
2021,152388122,4
2021,152388132,4
2021,152388226,5
2021,153980129,4
2021,153980130,4
2021,160377659,4
2021,153980166,4
2021,153980178,5
2021,153980185,4
2021,153980186,4
2021,153980194,4
2021,153980195,4
2021,153980202,5
2021,155254978,4
2021,155254989,4
2021,155254993,5
2021,155254994,4
2021,155254999,4
2021,155255002,5
2021,155255003,5
2021,155255007,2
2021,155255007,4
2021,155255008,4
2021,155255009,4
2021,155255010,4
2021,155255011,4
2021,155255014,4
2021,155255016,4
2021,160377707,5
2021,155255028,1
2021,155255031,4
2021,160377709,5
2021,156365392,7
2021,156365392,8
2021,156365394,4
2021,156365401,4
2021,156365442,4
2021,156365407,1
2021,156365407,8
2021,156365413,4
2021,157470745,4
2021,157470754,4
2021,157470755,5
2021,157470756,4
2021,157470848,5
2021,159324323,4
2021,159324330,5
2021,159324334,4
2021,159324339,4
2021,159324345,4
2021,159324346,4
2021,159324348,4
2021,159324353,4
2021,159324356,4
2021,159324357,4
2021,159324358,5
2021,160419614,5
2021,160419616,5
2021,160419638,4
2021,160419650,4
2021,162418406,4
2021,162418415,4
2021,162418428,4
2021,147533128,4
2021,147533127,4
2021,147533126,2
2021,147533130,2
2021,147533130,4
2021,147504337,3
2021,147504338,5
2021,147533139,5
2021,147504340,5
2021,147533143,5
2021,147504345,4
2021,147533149,4
2021,147533150,5
2021,147533156,4
2021,147533155,4
2021,147504354,4
2021,147504357,4
2021,147533165,2
2021,147533165,4
2021,148998542,4
2021,150317067,2
2021,150317067,4
2021,147504363,1
2021,147533169,4
2021,147533170,4
2021,147533171,5
2021,147504366,4
2021,147533174,4
2021,147533175,2
2021,147533175,4
2021,148998544,4
2021,148998544,8
2021,147533180,5
2021,147533184,4
2021,147533190,5
2021,147533193,5
2021,147533194,5
2021,147533195,5
2021,147533197,4
2021,147533198,4
2021,147533203,5
2021,147533204,5
2021,147504439,5
2021,147533261,4
2021,147533265,4
2021,147533276,4
2021,147533279,5
2021,148998546,4
2021,157470141,4
2021,147533348,5
2021,159323097,5
2021,159323098,5
2021,147533360,4
2021,147533376,4
2021,147533375,4
2021,147533384,4
2021,147533393,4
2021,147533396,4
2021,147533444,4
2021,147533447,5
2021,147533449,4
2021,147533452,5
2021,147533451,5
2021,147533471,4
2021,147533474,5
2021,147533473,5
2021,147504475,5
2021,147533479,5
2021,152387791,4
2021,152387793,5
2021,147504485,4
2021,147504487,4
2021,147533490,4
2021,147533491,4
2021,147504489,4
2021,147504493,4
2021,147504494,2
2021,150317076,5
2021,150317077,2
2021,147533500,4
2021,147533505,5
2021,147504624,2
2021,147504624,8
2021,147504644,5
2021,148998549,4
2021,147504660,4
2021,147504661,4
2021,147504669,4
2021,148998551,5
2021,148998552,4
2021,147533560,5
2021,147504685,4
2021,147504684,5
2021,147533565,4
2021,147533564,2
2021,147504696,4
2021,147533570,5
2021,148998559,5
2021,148998560,4
2021,147504718,5
2021,147504719,5
2021,147504724,5
2021,147504725,5
2021,147504727,5
2021,147504731,5
2021,147504734,5
2021,147504737,4
2021,147504736,2
2021,147504739,4
2021,147504738,8
2021,147504758,4
2021,147504759,4
2021,147533596,4
2021,147504763,1
2021,147504763,4
2021,147504765,4
2021,147533597,5
2021,148995937,5
2021,147504770,5
2021,163963609,4
2021,147533604,4
2021,148998561,4
2021,147504778,4
2021,147504777,4
2021,147504795,5
2021,147504796,5
2021,157470149,4
2021,147504801,4
2021,147504815,5
2021,147504814,5
2021,147504816,5
2021,147533637,4
2021,147504818,1
2021,148995943,2
2021,148995943,4
2021,147504821,4
2021,147504821,8
2021,147533647,4
2021,147533645,5
2021,147533646,4
2021,147533663,4
2021,147533670,5
2021,147533671,5
2021,147504845,4
2021,147533680,5
2021,147533681,4
2021,147533682,5
2021,147504850,4
2021,147504851,5
2021,147533694,5
2021,147533695,4
2021,147533699,5
2021,147533703,4
2021,147533718,4
2021,147533726,5
2021,147533727,5
2021,147533728,5
2021,147533732,5
2021,147533731,5
2021,147533738,4
2021,148995946,4
2021,148995947,1
2021,147533748,5
2021,147533747,5
2021,147533777,4
2021,147504874,2
2021,147504876,4
2021,147504877,4
2021,150317097,6
2021,150317100,5
2021,147533790,4
2021,147533789,4
2021,147504887,4
2021,147504888,4
2021,147533798,5
2021,147533797,5
2021,147533799,5
2021,147533801,5
2021,147533800,5
2021,147533802,4
2021,151361836,5
2021,147504903,5
2021,147504902,5
2021,147504905,5
2021,147504904,4
2021,147504906,4
2021,147504907,4
2021,147504908,4
2021,147533826,2
2021,147533826,4
2021,147504918,4
2021,147504920,4
2021,147504922,2
2021,147504922,4
2021,147533833,4
2021,147533839,4
2021,147533842,2
2021,147504943,4
2021,147533848,4
2021,147533851,5
2021,147504953,5
2021,147504958,4
2021,147504960,4
2021,147504962,4
2021,147504961,5
2021,147504964,5
2021,147504965,5
2021,147533859,5
2021,148995958,5
2021,147533867,4
2021,147504995,5
2021,147504996,4
2021,148998575,4
2021,148998574,6
2021,148998574,7
2021,148995961,2
2021,148995961,4
2021,147504999,4
2021,147505000,4
2021,147533871,4
2021,147533872,4
2021,147505001,5
2021,147505002,4
2021,147505038,4
2021,147505044,4
2021,147533888,4
2021,147533907,5
2021,147533908,4
2021,148995964,6
2021,147533913,5
2021,159323102,4
2021,148999039,4
2021,148999038,5
2021,148996277,4
2021,148996295,1
2021,148999060,5
2021,148999062,5
2021,148999061,5
2021,148999064,5
2021,148999065,4
2021,163963610,5
2021,148996305,5
2021,148996311,5
2021,148996314,3
2021,148999075,5
2021,148996382,5
2021,148999090,5
2021,148996385,5
2021,148996386,5
2021,148996388,5
2021,148999093,4
2021,148996402,4
2021,148999097,4
2021,148999099,5
2021,148996410,4
2021,148999103,4
2021,148999104,5
2021,148999105,5
2021,148999109,2
2021,148999110,4
2021,148999115,2
2021,148996417,4
2021,148999121,2
2021,148999134,4
2021,148996422,4
2021,148999140,4
2021,148999141,4
2021,148996501,5
2021,148996504,4
2021,152387808,4
2021,148999262,5
2021,148999269,4
2021,148999271,4
2021,148999270,4
2021,150317167,5
2021,148999275,5
2021,148999277,5
2021,148999282,4
2021,148999281,5
2021,148999304,5
2021,148999318,4
2021,148999321,4
2021,148999320,2
2021,148996516,1
2021,148996516,2
2021,148999326,4
2021,148999325,4
2021,150317171,5
2021,150317172,4
2021,148999340,5
2021,148996543,5
2021,148999358,4
2021,148996546,4
2021,148996547,4
2021,148999363,5
2021,148999362,5
2021,148999366,4
2021,148996553,5
2021,148996554,4
2021,148996563,4
2021,148999383,5
2021,150317185,5
2021,148999386,4
2021,150317186,4
2021,148999387,4
2021,148999402,5
2021,148999401,5
2021,148999406,5
2021,148999405,5
2021,148999409,5
2021,148996574,5
2021,150317189,8
2021,150317190,4
2021,148999413,5
2021,148999414,5
2021,148996575,5
2021,148996578,4
2021,148996579,4
2021,148999419,4
2021,148999422,4
2021,148999424,5
2021,148999425,5
2021,148999447,5
2021,148999448,4
2021,148999452,5
2021,150317196,8
2021,150317201,8
2021,148999478,4
2021,148999477,4
2021,148999482,4
2021,148999500,5
2021,148999499,5
2021,148999501,4
2021,148999503,4
2021,148999506,4
2021,148999507,5
2021,148999510,4
2021,148999511,2
2021,148999511,3
2021,148999512,4
2021,148999525,5
2021,148996585,5
2021,150317208,4
2021,148996586,2
2021,148996634,4
2021,150317210,4
2021,157470163,4
2021,148999651,5
2021,148999652,5
2021,148999655,5
2021,148999681,5
2021,150317213,4
2021,148999684,4
2021,148999698,4
2021,148999717,4
2021,148999716,5
2021,148999719,4
2021,150317348,2
2021,150317348,6
2021,150317349,2
2021,150317349,6
2021,150317350,2
2021,150317350,6
2021,150317351,4
2021,150317352,4
2021,148999742,4
2021,148999741,4
2021,150317215,4
2021,150317216,4
2021,150317217,2
2021,150317217,4
2021,148999751,5
2021,148999750,5
2021,148999754,4
2021,148999755,4
2021,148999776,4
2021,148999777,4
2021,150317223,8
2021,150317535,5
2021,148996662,5
2021,148996666,4
2021,148996667,4
2021,148999798,5
2021,148999799,5
2021,148996683,4
2021,150317353,2
2021,150317353,4
2021,150317354,2
2021,150317354,4
2021,148996690,5
2021,148996691,5
2021,148999859,5
2021,148999869,5
2021,148999870,5
2021,148999875,5
2021,148999878,4
2021,148999879,5
2021,148999880,4
2021,148999881,4
2021,148999883,4
2021,148999882,4
2021,151361470,4
2021,148999899,4
2021,148999900,4
2021,148999905,4
2021,148996770,5
2021,148996769,5
2021,148999910,5
2021,150317356,4
2021,148996783,5
2021,148996786,4
2021,150317357,2
2021,148996794,5
2021,148996793,5
2021,148996796,5
2021,148996798,4
2021,148996799,5
2021,148996801,5
2021,148996802,5
2021,148999929,4
2021,148999930,8
2021,148999931,2
2021,148996812,5
2021,148996811,5
2021,148999932,8
2021,148999933,5
2021,148996817,5
2021,148996818,5
2021,148999938,4
2021,148999939,5
2021,148996821,4
2021,148999942,4
2021,148999941,5
2021,148996823,4
2021,148996824,4
2021,148996825,4
2021,148999945,4
2021,148999947,4
2021,148999948,5
2021,150317264,4
2021,150317536,5
2021,150317537,6
2021,159323175,5
2021,150317554,4
2021,150317557,4
2021,150317570,5
2021,150317590,4
2021,150317603,4
2021,150318088,4
2021,150318092,2
2021,150318093,5
2021,150318098,5
2021,150318100,4
2021,150318115,5
2021,150318116,4
2021,150318117,4
2021,150318122,4
2021,150318133,4
2021,150318134,4
2021,150318137,5
2021,150318146,4
2021,150318147,4
2021,150318150,4
2021,150318151,4
2021,150318152,4
2021,150318163,2
2021,150318163,6
2021,150318164,5
2021,150318167,5
2021,150318168,5
2021,150318169,4
2021,150318183,5
2021,150318184,5
2021,160378222,2
2021,150318188,4
2021,150318190,4
2021,150318191,5
2021,150318192,5
2021,150318207,4
2021,150318240,6
2021,150318241,5
2021,150318242,5
2021,150318243,5
2021,150318509,2
2021,150318249,2
2021,150318249,8
2021,150318256,5
2021,150318257,4
2021,150318263,5
2021,150318264,4
2021,150318265,5
2021,150318266,5
2021,150318267,5
2021,150318271,1
2021,150318290,4
2021,150318291,4
2021,150318300,2
2021,150318303,4
2021,150318305,4
2021,150318307,4
2021,150318308,5
2021,150318311,5
2021,150318331,4
2021,150318333,5
2021,150318336,4
2021,150318344,4
2021,161398170,4
2021,150318350,5
2021,150318351,5
2021,150318360,5
2021,150318514,4
2021,150318519,4
2021,150318520,4
2021,150318557,5
2021,150318563,5
2021,150318564,5
2021,150318566,5
2021,150318567,5
2021,150318569,5
2021,150318572,5
2021,150318578,5
2021,150318582,4
2021,150318583,6
2021,150318584,4
2021,150318589,5
2021,150318601,2
2021,157470183,4
2021,150318609,5
2021,150318613,5
2021,150318615,5
2021,150318616,8
2021,150318617,5
2021,150318618,5
2021,150318623,5
2021,150318626,4
2021,150318692,5
2021,150318693,4
2021,150318696,4
2021,150318722,2
2021,150318723,5
2021,150318730,4
2021,150318735,5
2021,157470186,6
2021,157470187,1
2021,150318754,5
2021,150318761,4
2021,150318762,5
2021,150318763,5
2021,150318772,4
2021,150318773,4
2021,153987478,4
2021,150318776,4
2021,150318782,5
2021,150318786,5
2021,150318787,5
2021,150318788,4
2021,150318799,4
2021,150318800,5
2021,150318847,5
2021,150318853,4
2021,150318860,4
2021,150318861,4
2021,150318863,4
2021,150318864,4
2021,150318865,4
2021,150318879,5
2021,150318893,4
2021,150318895,4
2021,150318911,4
2021,150318916,2
2021,150318920,5
2021,150318921,4
2021,150318922,5
2021,150318923,5
2021,150318924,5
2021,150318928,5
2021,150318929,5
2021,150318930,4
2021,150318931,5
2021,150318936,2
2021,150318936,8
2021,150318938,5
2021,150318957,5
2021,150318958,4
2021,150318959,4
2021,150319155,4
2021,150319156,4
2021,150319157,4
2021,150319157,8
2021,150319159,5
2021,150319173,4
2021,150319176,4
2021,150319183,5
2021,153987486,5
2021,150319202,5
2021,150319203,5
2021,150319216,4
2021,150319226,2
2021,150319227,5
2021,150319233,4
2021,152387858,2
2021,152387858,4
2021,152387858,8
2021,150319451,4
2021,150319453,4
2021,150319253,4
2021,150319259,5
2021,151361585,4
2021,150319275,4
2021,150319281,5
2021,150319284,4
2021,150319291,5
2021,151361587,4
2021,150319461,5
2021,150319475,8
2021,150319476,8
2021,150319478,2
2021,155253798,4
2021,150319484,5
2021,150319499,4
2021,152387868,2
2021,157470191,5
2021,150319510,4
2021,150319510,8
2021,150319513,4
2021,150319514,4
2021,150319519,4
2021,150319522,5
2021,150319533,4
2021,150319534,4
2021,150319540,4
2021,150319540,8
2021,150319544,4
2021,150319691,4
2021,150319694,4
2021,150319698,4
2021,150319706,5
2021,150319709,4
2021,150319711,4
2021,150319711,8
2021,150319717,3
2021,150319718,4
2021,163962274,5
2021,150319722,2
2021,150319728,5
2021,150319731,4
2021,150319735,5
2021,150319736,5
2021,150319746,5
2021,150319747,4
2021,150319763,4
2021,150319767,5
2021,150319770,5
2021,150319771,5
2021,150319772,4
2021,153987496,4
2021,153987497,5
2021,151361842,4
2021,151361843,4
2021,151361847,5
2021,152388020,4
2021,151361865,5
2021,151361868,4
2021,151361885,6
2021,152388023,4
2021,151361907,4
2021,151361908,4
2021,151361915,5
2021,151361916,4
2021,160377632,5
2021,152388213,5
2021,151361927,4
2021,151361935,2
2021,152388028,4
2021,151361944,5
2021,151361947,5
2021,151361948,2
2021,151361948,6
2021,151361949,2
2021,151361949,4
2021,151361950,4
2021,151361951,4
2021,151361952,8
2021,157470214,4
2021,157470215,4
2021,151361956,3
2021,151361957,4
2021,151361958,4
2021,151361970,4
2021,151361971,5
2021,163962275,5
2021,152388029,4
2021,151361992,4
2021,151361998,2
2021,151362000,4
2021,153987776,5
2021,151362010,4
2021,152388215,2
2021,151362015,4
2021,151362016,4
2021,151362023,4
2021,151362029,5
2021,151362030,4
2021,151362032,5
2021,151362033,3
2021,151362036,5
2021,151362060,4
2021,151362063,5
2021,151362071,4
2021,151362074,4
2021,151362075,4
2021,151362080,5
2021,151362217,5
2021,151362102,5
2021,151362103,4
2021,151362106,5
2021,152388033,5
2021,151362109,4
2021,151362219,4
2021,152388217,5
2021,151362122,4
2021,151362127,4
2021,151362128,5
2021,151362131,2
2021,151362131,8
2021,151362221,4
2021,153987508,4
2021,153987508,8
2021,151362158,5
2021,151362223,4
2021,151362161,4
2021,151362169,5
2021,151362180,5
2021,151362181,4
2021,151362183,4
2021,151362191,5
2021,151362229,4
2021,151362230,5
2021,151362231,2
2021,151362231,8
2021,151362232,5
2021,151362234,4
2021,151362235,4
2021,151362236,4
2021,151362236,8
2021,151362237,4
2021,151362241,2
2021,151362241,3
2021,151362252,4
2021,151362253,5
2021,151362270,4
2021,151362271,4
2021,151362272,2
2021,151362272,4
2021,151362272,8
2021,151362278,5
2021,152388039,2
2021,156358405,5
2021,151362284,2
2021,151362284,8
2021,151362285,5
2021,151362288,5
2021,151362289,5
2021,151362293,5
2021,151362299,5
2021,151362300,5
2021,151362303,4
2021,151362304,5
2021,151362321,5
2021,151362322,4
2021,152388042,4
2021,151362324,5
2021,151362326,4
2021,151362327,2
2021,151362331,5
2021,151362337,4
2021,151362359,5
2021,151362364,5
2021,151362366,4
2021,151362371,5
2021,151362372,6
2021,151362393,4
2021,152388050,5
2021,152388051,4
2021,151362409,5
2021,151362410,4
2021,151362415,4
2021,151362416,2
2021,151362419,5
2021,151362420,4
2021,151362429,5
2021,151362434,4
2021,151362435,4
2021,151362436,4
2021,151362437,5
2021,151362438,5
2021,151362441,5
2021,151362443,4
2021,151362447,5
2021,151362451,4
2021,151362452,4
2021,151362454,5
2021,151362455,5
2021,152388056,5
2021,151362468,4
2021,151362469,4
2021,151362479,4
2021,151362480,5
2021,151362488,4
2021,151362489,5
2021,151362490,5
2021,151362497,4
2021,151362501,4
2021,151362506,5
2021,151362507,5
2021,151362517,4
2021,151362518,4
2021,151362520,8
2021,151362524,5
2021,151362526,4
2021,151362526,8
2021,151362535,4
2021,151362536,4
2021,151362541,4
2021,151362546,5
2021,151362583,4
2021,151362585,4
2021,151362586,4
2021,151362588,4
2021,151362589,5
2021,153987529,4
2021,151362795,4
2021,151362796,5
2021,151362798,4
2021,151362802,4
2021,151362803,4
2021,151362807,5
2021,151362808,4
2021,151362809,4
2021,151362827,5
2021,151362828,5
2021,151362834,5
2021,153987532,4
2021,153987533,4
2021,151362851,5
2021,151362858,4
2021,151362860,4
2021,151362862,5
2021,151362863,5
2021,151362864,5
2021,151362866,4
2021,151362880,4
2021,151362883,5
2021,151362884,5
2021,151362947,5
2021,151362948,5
2021,151362949,5
2021,151362950,8
2021,155253878,4
2021,151362961,5
2021,151362962,5
2021,151362965,2
2021,151362965,8
2021,151362971,4
2021,151362972,4
2021,151362973,4
2021,151362988,4
2021,151362989,4
2021,151363002,4
2021,151363007,5
2021,151363009,4
2021,151363011,4
2021,151363012,2
2021,151363013,3
2021,151363014,2
2021,151363014,4
2021,152388070,5
2021,151363025,4
2021,151363026,5
2021,151363027,5
2021,151363028,5
2021,151363031,4
2021,151363038,5
2021,151363041,5
2021,151363042,5
2021,151363044,4
2021,151363045,4
2021,151363046,4
2021,151363048,4
2021,151363048,8
2021,151363055,5
2021,152388071,4
2021,151363060,4
2021,151363123,4
2021,162383228,2
2021,151363141,4
2021,151363142,5
2021,151363145,4
2021,151363149,4
2021,151363165,4
2021,153987549,4
2021,151363176,4
2021,151363177,4
2021,157470226,4
2021,151363187,5
2021,152388223,5
2021,157470228,5
2021,151363204,4
2021,151363212,4
2021,151363213,4
2021,151363218,5
2021,151363219,4
2021,157470229,4
2021,157470230,4
2021,151363225,5
2021,152388474,4
2021,152388476,4
2021,152388477,4
2021,152388480,5
2021,152388481,4
2021,152388490,5
2021,152388491,4
2021,152388492,4
2021,152388493,5
2021,152388494,4
2021,152388495,5
2021,152388499,4
2021,152388505,5
2021,152388517,4
2021,152388519,2
2021,152388519,8
2021,152388520,4
2021,152388524,1
2021,152388526,4
2021,152388527,4
2021,152388528,4
2021,152388608,3
2021,152388612,5
2021,152388616,4
2021,152388626,4
2021,152388627,5
2021,152388628,5
2021,152388635,5
2021,152388636,5
2021,152388641,5
2021,152388644,4
2021,152388645,5
2021,152388657,4
2021,152388661,5
2021,152388666,4
2021,153987566,4
2021,152388673,5
2021,152388674,5
2021,152388680,5
2021,152388683,5
2021,152388684,4
2021,152388692,5
2021,152388698,4
2021,152388700,5
2021,161398172,5
2021,161398173,4
2021,153987570,5
2021,152388719,4
2021,152388999,4
2021,152389000,4
2021,155254384,4
2021,155254385,5
2021,152388832,4
2021,152388837,5
2021,152388840,4
2021,152388842,4
2021,152388843,4
2021,152388861,5
2021,152388876,4
2021,162383231,4
2021,152388895,5
2021,152388899,5
2021,152388900,5
2021,152388905,5
2021,152388909,5
2021,152388919,4
2021,152388925,4
2021,152388927,5
2021,152388929,4
2021,152388931,4
2021,152389006,5
2021,152389007,4
2021,153987574,4
2021,152389024,4
2021,152389352,4
2021,152389043,4
2021,157470261,6
2021,152389058,4
2021,152389059,5
2021,152389064,5
2021,152389078,4
2021,152389080,4
2021,152389081,5
2021,152389082,5
2021,152389089,4
2021,160377651,5
2021,160377652,4
2021,152389107,5
2021,152389361,5
2021,152389362,5
2021,152389118,4
2021,152389121,4
2021,152389385,4
2021,152389393,5
2021,152389394,4
2021,152389395,4
2021,152389401,5
2021,152389406,5
2021,152389409,5
2021,152389414,3
2021,152389415,3
2021,152389416,3
2021,152389417,4
2021,152389418,5
2021,152389421,4
2021,152389424,4
2021,152389425,5
2021,152389429,4
2021,152389435,4
2021,152389436,4
2021,152389440,4
2021,152389441,5
2021,152389449,6
2021,152389450,4
2021,152389455,4
2021,153987749,5
2021,152389460,4
2021,152389466,4
2021,152389467,4
2021,153987750,4
2021,152389749,4
2021,152389750,4
2021,152389751,4
2021,155254399,4
2021,152389760,4
2021,152389762,4
2021,152389763,4
2021,152389766,4
2021,152389768,4
2021,152389769,4
2021,152389770,5
2021,152389771,5
2021,152389772,3
2021,152389773,5
2021,152389774,4
2021,152389775,5
2021,152389776,4
2021,152389778,5
2021,152389785,4
2021,152389791,5
2021,152389795,4
2021,152389796,4
2021,152389802,4
2021,152389804,4
2021,152389805,4
2021,152389825,4
2021,152389828,4
2021,152389829,4
2021,152389831,4
2021,152389832,4
2021,152389833,4
2021,152389834,4
2021,152389835,5
2021,157470265,4
2021,152389837,5
2021,152389838,4
2021,152389841,6
2021,152389842,6
2021,152389845,4
2021,152389866,4
2021,152389867,4
2021,152390150,4
2021,152390151,4
2021,153987753,6
2021,153987753,7
2021,152390155,4
2021,152390519,4
2021,152390160,5
2021,152390521,2
2021,152390181,5
2021,152390185,5
2021,152390186,4
2021,152390190,5
2021,152390196,4
2021,152390199,5
2021,152390201,4
2021,152390208,4
2021,152390221,8
2021,152390225,5
2021,152390226,5
2021,152390227,4
2021,152390228,5
2021,152390229,4
2021,152390233,4
2021,152390235,5
2021,152390236,5
2021,152390237,5
2021,152390238,5
2021,159324827,4
2021,152390243,4
2021,152390248,5
2021,152390259,4
2021,152390261,4
2021,152390262,6
2021,152390264,2
2021,152390265,4
2021,152390529,4
2021,152390530,5
2021,152390532,4
2021,152390538,8
2021,152390540,2
2021,152390540,3
2021,152390541,2
2021,152390543,5
2021,152390963,4
2021,152390578,4
2021,152390579,4
2021,153987762,2
2021,152390601,1
2021,152390603,5
2021,152390604,5
2021,156358421,5
2021,152390616,4
2021,152390616,8
2021,163963626,4
2021,163963627,5
2021,163963628,4
2021,152390632,5
2021,152390638,5
2021,152390639,4
2021,152390651,4
2021,152390652,4
2021,152390654,4
2021,152390972,4
2021,160377655,5
2021,152390986,4
2021,152390987,4
2021,152390994,5
2021,157470309,5
2021,152390996,4
2021,159324828,4
2021,155254419,4
2021,152391007,4
2021,152391008,4
2021,152391014,5
2021,152391024,5
2021,152391036,5
2021,152391038,5
2021,152391040,4
2021,152391041,4
2021,152391045,4
2021,152391046,4
2021,152391047,4
2021,152391051,4
2021,152391052,2
2021,152391052,4
2021,152391053,4
2021,159324829,2
2021,159324829,6
2021,152391072,5
2021,152391073,4
2021,152391365,5
2021,152391074,4
2021,152391075,3
2021,152391076,4
2021,152391077,5
2021,152391370,5
2021,152391373,4
2021,152391379,4
2021,152391382,4
2021,153987770,2
2021,152391397,4
2021,152391398,4
2021,152391399,4
2021,152391400,4
2021,152391729,4
2021,152391405,2
2021,152391407,5
2021,152391408,4
2021,152391409,4
2021,152391411,5
2021,152391412,4
2021,153987771,8
2021,152391418,4
2021,152391419,4
2021,152391425,4
2021,152391432,5
2021,157470310,5
2021,152391436,4
2021,152391441,4
2021,152391442,4
2021,152391445,5
2021,159323259,8
2021,152391450,4
2021,152391453,4
2021,152391454,4
2021,153987778,5
2021,153987787,5
2021,153987796,4
2021,153987801,5
2021,153987802,4
2021,153987808,4
2021,153987809,5
2021,153987810,5
2021,153987813,4
2021,153987817,4
2021,157470325,4
2021,153987821,5
2021,153987822,4
2021,153987824,4
2021,153987825,5
2021,153987842,2
2021,153987847,3
2021,153987849,4
2021,153987850,5
2021,153987855,4
2021,153988006,4
2021,159323462,4
2021,153988017,4
2021,153988021,4
2021,153988022,4
2021,159323464,5
2021,153988026,5
2021,153988029,5
2021,153988037,5
2021,153988046,5
2021,153988057,5
2021,153988060,5
2021,153988069,5
2021,153988070,2
2021,163963630,1
2021,153988079,4
2021,153988081,4
2021,153988082,4
2021,153988083,2
2021,153988084,5
2021,153988085,4
2021,153988088,4
2021,153988092,4
2021,153988094,4
2021,155254475,2
2021,155254475,4
2021,153988101,5
2021,153988105,5
2021,153988114,4
2021,153988115,5
2021,153988195,5
2021,153988196,5
2021,153988201,4
2021,153988202,4
2021,153988209,1
2021,153988210,5
2021,153988216,5
2021,153988219,5
2021,153988220,5
2021,153988232,4
2021,153988233,4
2021,153988236,4
2021,153988237,5
2021,153988238,5
2021,153988248,5
2021,153988249,4
2021,153988255,5
2021,153988267,5
2021,153988270,5
2021,155254478,5
2021,153988280,5
2021,153988281,5
2021,153988282,5
2021,153988288,5
2021,153988289,5
2021,153988291,5
2021,153988292,5
2021,153988293,5
2021,153988301,5
2021,153988529,4
2021,153988539,5
2021,153988540,5
2021,153988542,4
2021,153988547,5
2021,153988549,2
2021,153988555,4
2021,153988556,5
2021,153988557,4
2021,153988559,5
2021,153988560,5
2021,153988566,2
2021,160377677,5
2021,160377678,5
2021,160377679,5
2021,156358445,5
2021,153988586,4
2021,153988587,4
2021,155254484,2
2021,153988593,4
2021,153988602,5
2021,153988604,4
2021,153988605,4
2021,159323477,4
2021,156358447,4
2021,153988611,4
2021,153988616,5
2021,153988617,4
2021,153988624,8
2021,153988628,5
2021,153988636,4
2021,153988637,4
2021,153988640,4
2021,153988641,5
2021,153988643,5
2021,153988646,5
2021,153988647,5
2021,153989043,5
2021,160377681,5
2021,153989050,4
2021,153989057,4
2021,153989058,5
2021,153989060,4
2021,153989061,4
