data_year,victim_id,offender_id,relationship_id,nibrs_victim_offender_id
2021,157473921,162399173,24,
2021,165663205,170504033,1,
2021,165663205,170504034,19,
2021,165663205,170504035,25,
2021,165663206,170504033,1,
2021,165663206,170504034,1,
2021,165663206,170504035,1,
2021,165663207,170504033,25,
2021,165663207,170504034,1,
2021,165663207,170504035,1,
2021,157473926,162399178,3,
2021,157473927,162399179,16,
2021,157473927,162399180,1,
2021,157473937,162399190,27,
2021,157473940,162399193,27,
2021,157473942,162399195,27,
2021,157473942,162399196,16,
2021,157473948,162399200,16,
2021,157473950,162399202,15,
2021,157473955,162399207,1,
2021,159324160,164236064,1,
2021,157473965,162399217,24,
2021,157474235,162399497,24,
2021,157474236,162399497,24,
2021,159324166,164236070,9,
2021,157474276,162399534,27,
2021,157474278,162399536,1,
2021,159324174,164236075,24,
2021,157474281,162399539,5,
2021,157474284,162399542,19,
2021,160378185,165276925,21,
2021,159324175,164236076,24,
2021,159324176,164236076,24,
2021,157474303,162399560,1,
2021,157474303,162399561,1,
2021,157474303,162399562,1,
2021,157474303,162399563,1,
2021,157474303,162399564,1,
2021,157474304,162399560,16,
2021,157474304,162399561,16,
2021,157474304,162399562,16,
2021,157474304,162399563,16,
2021,157474304,162399564,16,
2021,157474305,162399560,24,
2021,157474305,162399561,24,
2021,157474305,162399562,24,
2021,157474305,162399563,24,
2021,157474305,162399564,24,
2021,157474308,162399567,21,
2021,157474318,162399576,3,
2021,162383293,167257403,24,
2021,159324179,164236079,17,
2021,157474351,162399608,1,
2021,157474351,162399609,16,
2021,157474363,162399618,3,
2021,157474363,162399619,1,
2021,157474369,162399625,3,
2021,157474371,162399627,5,
2021,157474374,162399630,21,
2021,157474376,162399632,1,
2021,160378188,165276927,1,
2021,157474378,162399634,25,
2021,157474378,162399635,3,
2021,157474379,162399634,3,
2021,157474379,162399635,25,
2021,157474382,162399638,21,
2021,157474467,162399719,3,
2021,157474475,162399727,4,
2021,157474475,162399728,25,
2021,157474476,162399727,25,
2021,157474476,162399728,16,
2021,157474481,162399733,17,
2021,157474485,162399737,24,
2021,157474485,162399738,16,
2021,157474486,162399737,16,
2021,157474486,162399738,24,
2021,157474487,162399739,5,
2021,157474487,162399740,25,
2021,157474488,162399739,25,
2021,157474488,162399740,17,
2021,161398112,166283479,16,
2021,157474495,162399747,24,
2021,157474497,162399749,16,
2021,159324181,164236081,3,
2021,157474511,162399762,17,
2021,163963698,168820651,16,
2021,157474513,162399764,19,
2021,157474528,162399775,27,
2021,157474531,162399778,3,
2021,157474538,162399785,1,
2021,157474539,162399786,3,
2021,157474557,162399801,3,
2021,157474558,162399802,9,
2021,157474574,162399815,16,
2021,157474965,162400214,19,
2021,157474966,162400214,17,
2021,157474971,162400219,1,
2021,157474973,162400221,1,
2021,157474975,162400223,24,
2021,157474977,162400225,21,
2021,157474979,162400227,21,
2021,157475002,162400251,3,
2021,157475005,162400254,24,
2021,157475015,162400265,25,
2021,157475015,162400266,5,
2021,157475016,162400265,17,
2021,157475016,162400266,25,
2021,157475018,162400268,17,
2021,157475021,162400271,24,
2021,157475033,162400282,21,
2021,157475036,162400287,16,
2021,157475037,162400288,3,
2021,157475042,162400293,26,
2021,157475049,162400300,1,
2021,157475049,162400301,25,
2021,157475059,162400310,5,
2021,157475067,162400318,1,
2021,157475067,162400319,25,
2021,157475068,162400318,25,
2021,157475068,162400319,1,
2021,159324286,164236178,16,
2021,160378192,165276931,16,
2021,160378192,165276932,16,
2021,157475092,162400343,1,
2021,157475100,162400348,3,
2021,157475100,162400349,16,
2021,159324290,164236181,27,
2021,159324837,164236678,21,
2021,159324849,164236689,27,
2021,159324849,164236690,16,
2021,159324850,164236689,25,
2021,159324850,164236690,16,
2021,159324851,164236689,16,
2021,159324851,164236690,25,
2021,159324856,164236695,1,
2021,159324866,164236703,24,
2021,159324866,164236704,16,
2021,159324867,164236703,25,
2021,159324867,164236704,24,
2021,159324869,164236706,9,
2021,159324870,164236707,24,
2021,159324870,164236708,24,
2021,160378226,165276965,1,
2021,160378227,165276965,24,
2021,159324888,164236724,3,
2021,159324890,164236726,19,
2021,159324901,164236735,21,
2021,159324902,164236736,1,
2021,159324903,164236737,24,
2021,159324904,164236738,15,
2021,159324912,164236747,3,
2021,159324917,164236751,25,
2021,159324917,164236752,3,
2021,159324918,164236751,3,
2021,159324918,164236752,25,
2021,159324920,164236754,3,
2021,159324923,164236757,21,
2021,159325200,164237037,21,
2021,159325204,164237040,25,
2021,159325204,164237041,21,
2021,159325205,164237040,21,
2021,159325205,164237041,25,
2021,159325219,164237055,1,
2021,159325228,164237063,1,
2021,159325230,164237065,19,
2021,159325230,164237066,25,
2021,159325231,164237065,25,
2021,159325231,164237066,19,
2021,159325239,164237073,27,
2021,159325247,164237078,3,
2021,159325264,164237094,1,
2021,159325268,164237098,27,
2021,159325286,164237113,19,
2021,159325306,164237132,3,
2021,159325308,164237134,24,
2021,159325308,164237135,25,
2021,159325309,164237134,25,
2021,159325309,164237135,24,
2021,163963721,168820673,1,
2021,163963721,168820674,1,
2021,159325344,164237165,17,
2021,159325344,164237166,25,
2021,159325345,164237165,25,
2021,159325345,164237166,5,
2021,159325360,164237181,25,
2021,159325360,164237182,16,
2021,159325360,164237183,1,
2021,159325361,164237181,16,
2021,159325361,164237182,25,
2021,159325361,164237183,16,
2021,160378233,165276970,24,
2021,160378233,165276971,25,
2021,160378234,165276970,25,
2021,160378234,165276971,24,
2021,160378236,165276972,24,
2021,159325381,164237202,3,
2021,159325382,164237203,18,
2021,159325383,164237203,21,
2021,159325385,164237205,3,
2021,159325396,164237216,16,
2021,163963723,168820676,16,
2021,163963723,168820677,5,
2021,163963723,168820678,5,
2021,159325601,164237429,27,
2021,160378237,165276973,4,
2021,160378237,165276974,5,
2021,159325607,164237435,24,
2021,159325609,164237437,16,
2021,159325621,164237449,3,
2021,159325628,164237456,25,
2021,159325628,164237457,27,
2021,159325629,164237456,27,
2021,159325629,164237457,25,
2021,159325633,164237461,23,
2021,159325648,164237474,21,
2021,159325651,164237479,21,
2021,159325654,164237483,3,
2021,159325656,164237485,16,
2021,160378244,165276979,3,
2021,159325664,164237492,3,
2021,159325668,164237496,3,
2021,160378246,165276981,21,
2021,159325679,164237505,3,
2021,159325679,164237506,25,
2021,159325680,164237505,25,
2021,159325680,164237506,3,
2021,159325686,164237511,1,
2021,160378247,165276982,3,
2021,159325693,164237518,1,
2021,159325696,164237521,1,
2021,159325697,164237522,1,
2021,159325706,164237531,24,
2021,159325707,164237531,24,
2021,160378571,165277317,1,
2021,160378571,165277318,1,
2021,160378571,165277319,18,
2021,159325714,164237539,16,
2021,159325715,164237540,3,
2021,159325913,164237741,24,
2021,159325914,164237741,24,
2021,159325915,164237741,24,
2021,159325919,164237745,3,
2021,159325919,164237746,25,
2021,159325920,164237745,25,
2021,159325920,164237746,3,
2021,159325931,164237756,21,
2021,159325935,164237760,16,
2021,159325938,164237763,1,
2021,159325941,164237766,21,
2021,162383345,167257451,24,
2021,159325949,164237774,24,
2021,159325950,164237775,16,
2021,159325950,164237776,16,
2021,159325951,164237775,16,
2021,159325951,164237776,16,
2021,160378252,165276988,1,
2021,159325960,164237782,27,
2021,159325961,164237783,9,
2021,159325962,164237784,3,
2021,159325966,164237788,9,
2021,159325967,164237789,3,
2021,159325968,164237790,24,
2021,159325972,164237794,3,
2021,159325972,164237795,25,
2021,159325973,164237794,25,
2021,159325973,164237795,3,
2021,160378254,165276993,17,
2021,160378255,165276993,19,
2021,159325977,164237798,17,
2021,160378256,165276994,3,
2021,162383347,167257452,24,
2021,162383347,167257453,24,
2021,162383347,167257454,24,
2021,159325992,164237815,19,
2021,159325992,164237816,25,
2021,159325993,164237815,25,
2021,159325993,164237816,19,
2021,159325994,164237815,17,
2021,159325994,164237816,17,
2021,165663858,170504685,2,
2021,159326035,164237857,9,
2021,159326132,164237946,16,
2021,159326147,164237956,3,
2021,159326180,164237991,21,
2021,159326196,164238015,1,
2021,159326209,164238027,19,
2021,159326209,164238028,25,
2021,159326210,164238027,25,
2021,159326210,164238028,19,
2021,159326212,164238030,21,
2021,159326228,164238047,3,
2021,159326229,164238048,24,
2021,160378267,165277006,3,
2021,159326237,164238057,3,
2021,159326632,164238460,25,
2021,159326632,164238461,16,
2021,159326633,164238460,16,
2021,159326633,164238461,25,
2021,159326638,164238466,24,
2021,159326639,164238466,24,
2021,159326640,164238467,14,
2021,159326643,164238470,5,
2021,159326653,164238480,17,
2021,159326657,164238484,16,
2021,159326658,164238484,16,
2021,159326663,164238489,9,
2021,159326664,164238490,3,
2021,159326671,164238498,21,
2021,159326671,164238499,25,
2021,159326672,164238498,25,
2021,159326672,164238499,21,
2021,159326677,164238507,3,
2021,159326683,164238512,3,
2021,159326690,164238519,19,
2021,159326692,164238521,1,
2021,159326698,164238527,3,
2021,159326708,164238538,3,
2021,163963735,168820687,24,
2021,159326723,164238550,15,
2021,159326725,164238552,21,
2021,159326731,164238558,17,
2021,159326737,164238564,21,
2021,159326741,164238568,19,
2021,159326741,164238569,25,
2021,159326742,164238568,25,
2021,159326742,164238569,19,
2021,159326866,164238680,16,
2021,159326867,164238681,9,
2021,159326872,164238686,16,
2021,159326882,164238694,3,
2021,159326903,164238714,16,
2021,159326904,164238715,3,
2021,159326905,164238716,3,
2021,159326905,164238717,25,
2021,159326906,164238716,25,
2021,159326906,164238717,3,
2021,159326908,164238718,1,
2021,159326908,164238719,25,
2021,159326909,164238718,25,
2021,159326909,164238719,1,
2021,159326920,164238726,17,
2021,159326933,164238737,9,
2021,159326955,164238752,24,
2021,160378289,165277021,16,
2021,160378289,165277022,3,
2021,159326972,164238768,3,
2021,159326978,164238775,16,
2021,159326980,164238777,16,
2021,159326981,164238778,16,
2021,160378296,165277026,24,
2021,159327241,164239031,1,
2021,159327255,164239042,3,
2021,159327255,164239043,25,
2021,159327256,164239042,25,
2021,159327256,164239043,3,
2021,159327257,164239044,1,
2021,159327257,164239045,1,
2021,160378582,165277330,24,
2021,159327265,164239054,27,
2021,159327270,164239058,14,
2021,159327290,164239074,1,
2021,159327293,164239077,1,
2021,159327294,164239077,1,
2021,159327295,164239077,1,
2021,159327296,164239077,1,
2021,159327301,164239082,16,
2021,160378585,165277333,3,
2021,159327318,164239100,3,
2021,159327319,164239101,24,
2021,159327320,164239101,24,
2021,159327323,164239103,24,
2021,159327325,164239105,16,
2021,159327325,164239106,27,
2021,159327350,164239129,19,
2021,159327361,164239141,17,
2021,159327363,164239143,3,
2021,159327365,164239145,9,
2021,159327368,164239147,27,
2021,159327370,164239149,3,
2021,159327372,164239152,3,
2021,159327483,164239254,3,
2021,159327487,164239258,24,
2021,159327488,164239259,27,
2021,159327492,164239262,16,
2021,159327496,164239266,24,
2021,159327497,164239266,16,
2021,159327501,164239269,17,
2021,159327509,164239275,21,
2021,159327509,164239276,25,
2021,159327510,164239275,25,
2021,159327510,164239276,21,
2021,160378592,165277339,16,
2021,160378592,165277340,16,
2021,160378593,165277339,16,
2021,160378593,165277340,16,
2021,159327533,164239301,27,
2021,159327542,164239308,16,
2021,159327542,164239309,3,
2021,159327544,164239311,21,
2021,159327549,164239316,27,
2021,159327564,164239330,24,
2021,159327578,164239345,24,
2021,159327939,164239753,17,
2021,159327946,164239760,24,
2021,159327947,164239760,16,
2021,160378600,165277348,1,
2021,160378600,165277349,27,
2021,160378601,165277348,25,
2021,160378601,165277349,16,
2021,159327953,164239767,1,
2021,159327967,164239780,3,
2021,159327980,164239794,1,
2021,159327985,164239798,17,
2021,160378608,165277355,1,
2021,159328017,164239825,17,
2021,159328018,164239825,16,
2021,160378610,165277357,3,
2021,159328027,164239833,3,
2021,159328040,164239844,16,
2021,159328045,164239849,16,
2021,159328045,164239850,25,
2021,159328046,164239849,25,
2021,159328046,164239850,16,
2021,160378613,165277360,16,
2021,160378613,165277361,25,
2021,160378614,165277360,25,
2021,160378614,165277361,16,
2021,159328064,164239872,21,
2021,159328064,164239873,25,
2021,159328065,164239872,25,
2021,159328065,164239873,21,
2021,159328074,164239882,24,
2021,159328077,164239884,24,
2021,163963853,168820803,1,
2021,163963853,168820804,25,
2021,163963853,168820805,1,
2021,163963854,168820803,25,
2021,163963854,168820804,1,
2021,163963854,168820805,1,
2021,160378621,165277370,17,
2021,159328215,164240015,1,
2021,159328216,164240015,18,
2021,159328218,164240017,24,
2021,159328240,164240039,21,
2021,162383355,167257464,16,
2021,159328266,164240063,17,
2021,160378625,165277374,3,
2021,159328275,164240072,14,
2021,160378629,165277378,3,
2021,159328285,164240082,25,
2021,159328285,164240083,5,
2021,159328286,164240082,17,
2021,159328286,164240083,25,
2021,159328289,164240086,26,
2021,159328289,164240087,25,
2021,159328290,164240086,25,
2021,159328290,164240087,26,
2021,159328291,164240088,16,
2021,159328301,164240096,21,
2021,160378635,165277383,3,
2021,160378636,165277383,1,
2021,159328555,164240375,3,
2021,159328557,164240376,16,
2021,159328558,164240377,5,
2021,159328564,164240382,21,
2021,159328565,164240383,24,
2021,159328566,164240383,24,
2021,159328569,164240386,24,
2021,159328569,164240387,25,
2021,159328570,164240386,25,
2021,159328570,164240387,24,
2021,159328571,164240386,24,
2021,159328571,164240387,16,
2021,159328572,164240388,1,
2021,159328580,164240394,27,
2021,160378644,165277389,27,
2021,160378644,165277390,16,
2021,159328588,164240402,21,
2021,160378645,165277391,3,
2021,160378645,165277392,25,
2021,160378646,165277391,25,
2021,160378646,165277392,3,
2021,160378647,165277393,1,
2021,160378647,165277394,1,
2021,160378647,165277395,1,
2021,160378647,165277396,1,
2021,160378648,165277393,1,
2021,160378648,165277394,1,
2021,160378648,165277395,1,
2021,160378648,165277396,1,
2021,160378649,165277393,1,
2021,160378649,165277394,1,
2021,160378649,165277395,1,
2021,160378649,165277396,1,
2021,160378650,165277393,1,
2021,160378650,165277394,1,
2021,160378650,165277395,1,
2021,160378650,165277396,1,
2021,159328603,164240416,3,
2021,159328603,164240417,25,
2021,159328604,164240416,25,
2021,159328604,164240417,3,
2021,160378871,165277623,1,
2021,160379101,165277861,26,
2021,160379105,165277865,1,
2021,160379121,165277878,19,
2021,160379122,165277879,21,
2021,160379129,165277886,17,
2021,160379136,165277893,16,
2021,160379137,165277893,16,
2021,160379139,165277895,24,
2021,160379143,165277899,22,
2021,160379143,165277900,16,
2021,160379143,165277901,25,
2021,160379144,165277899,25,
2021,160379144,165277900,5,
2021,160379144,165277901,20,
2021,160379147,165277904,1,
2021,160379158,165277913,16,
2021,160379164,165277919,24,
2021,160379165,165277919,16,
2021,160379166,165277919,16,
2021,160379168,165277921,16,
2021,160379172,165277926,17,
2021,160379175,165277929,1,
2021,160379177,165277931,16,
2021,160379177,165277932,24,
2021,160379178,165277933,27,
2021,160379181,165277937,16,
2021,160379186,165277942,16,
2021,160379189,165277945,27,
2021,160379192,165277948,27,
2021,160379193,165277949,15,
2021,160379256,165278004,16,
2021,160379258,165278006,24,
2021,160379259,165278006,24,
2021,160379260,165278006,24,
2021,160379264,165278010,21,
2021,160379266,165278012,1,
2021,160379274,165278019,9,
2021,160379274,165278020,9,
2021,160379275,165278019,9,
2021,160379275,165278020,9,
2021,160379277,165278022,3,
2021,160379280,165278025,3,
2021,160379280,165278026,25,
2021,160379281,165278025,25,
2021,160379281,165278026,3,
2021,160379282,165278027,9,
2021,160379287,165278032,21,
2021,160379289,165278034,1,
2021,160379308,165278052,16,
2021,160379311,165278055,16,
2021,160379312,165278055,16,
2021,160379317,165278060,1,
2021,160379317,165278061,1,
2021,160379320,165278063,19,
2021,160379335,165278075,3,
2021,160379336,165278076,1,
2021,160379351,165278090,1,
2021,160379352,165278091,20,
2021,160379356,165278096,5,
2021,160379505,165278236,1,
2021,160379508,165278239,1,
2021,160379510,165278241,24,
2021,160379511,165278242,27,
2021,160379513,165278244,3,
2021,160379519,165278250,3,
2021,160379519,165278251,16,
2021,160379537,165278267,9,
2021,160379541,165278270,3,
2021,160379541,165278271,25,
2021,160379542,165278270,25,
2021,160379542,165278271,3,
2021,163963907,168820859,24,
2021,163963907,168820860,24,
2021,163963908,168820859,24,
2021,163963908,168820860,24,
2021,163963909,168820859,24,
2021,163963909,168820860,24,
2021,163963910,168820859,24,
2021,163963910,168820860,24,
2021,160379565,165278286,9,
2021,160379568,165278289,1,
2021,160379570,165278291,9,
2021,160379571,165278291,9,
2021,160379573,165278293,24,
2021,160379575,165278295,17,
2021,160379575,165278296,25,
2021,160379576,165278295,25,
2021,160379576,165278296,5,
2021,160379577,165278297,25,
2021,160379577,165278298,3,
2021,160379578,165278297,3,
2021,160379578,165278298,25,
2021,160379586,165278304,1,
2021,160379592,165278310,3,
2021,163963911,168820861,21,
2021,160379604,165278319,24,
2021,160379605,165278320,24,
2021,160379606,165278320,16,
2021,160379607,165278320,16,
2021,160379613,165278326,24,
2021,160379621,165278334,16,
2021,160379625,165278338,5,
2021,160379631,165278343,16,
2021,160379631,165278344,16,
2021,160379631,165278345,16,
2021,160379631,165278346,16,
2021,160416394,165314360,25,
2021,160416394,165314361,24,
2021,160416395,165314360,24,
2021,160416395,165314361,25,
2021,160416396,165314362,27,
2021,160416396,165314363,25,
2021,160416397,165314362,25,
2021,160416397,165314363,27,
2021,160416398,165314364,3,
2021,160416399,165314365,24,
2021,160416400,165314366,25,
2021,160416400,165314367,21,
2021,160416401,165314366,21,
2021,160416401,165314367,25,
2021,160416404,165314370,3,
2021,160416429,165314394,16,
2021,160416439,165314403,26,
2021,160416445,165314407,16,
2021,160416447,165314407,16,
2021,160416448,165314407,16,
2021,160416449,165314408,19,
2021,160416449,165314409,25,
2021,160416450,165314408,25,
2021,160416450,165314409,19,
2021,160416451,165314408,17,
2021,160416451,165314409,17,
2021,160416453,165314411,25,
2021,160416453,165314412,1,
2021,160416464,165314420,16,
2021,160416471,165314427,1,
2021,160416474,165314429,24,
2021,160416491,165314446,21,
2021,160416497,165314451,24,
2021,160416500,165314454,24,
2021,160416516,165314468,9,
2021,160416527,165314479,17,
2021,160416648,165314593,17,
2021,160416648,165314594,25,
2021,160416649,165314593,25,
2021,160416649,165314594,5,
2021,160416651,165314596,16,
2021,160416654,165314599,21,
2021,160416654,165314600,16,
2021,163963919,168820872,27,
2021,160416675,165314619,3,
2021,160416694,165314637,16,
2021,160416700,165314643,10,
2021,160416700,165314644,15,
2021,160416706,165314649,25,
2021,160416706,165314650,1,
2021,160416707,165314649,1,
2021,160416707,165314650,25,
2021,163963920,168820873,9,
2021,160416710,165314653,19,
2021,160416714,165314657,3,
2021,162383415,167257509,17,
2021,162383416,167257509,16,
2021,160416719,165314661,3,
2021,165663263,170504091,24,
2021,165663264,170504091,24,
2021,160416722,165314663,24,
2021,160416723,165314664,17,
2021,160416728,165314670,3,
2021,160416729,165314671,27,
2021,160416734,165314675,3,
2021,160416736,165314677,21,
2021,160416744,165314682,3,
2021,160416748,165314686,3,
2021,160416749,165314687,3,
2021,160416749,165314688,25,
2021,160416750,165314687,25,
2021,160416750,165314688,3,
2021,160416758,165314693,25,
2021,160416758,165314694,19,
2021,160416759,165314693,19,
2021,160416759,165314694,25,
2021,160416773,165314706,24,
2021,160416902,165314837,25,
2021,160416902,165314838,3,
2021,160416903,165314837,3,
2021,160416903,165314838,25,
2021,160416919,165314855,16,
2021,160416920,165314855,16,
2021,160416922,165314857,27,
2021,160416946,165314879,16,
2021,160416946,165314880,14,
2021,160416963,165314897,3,
2021,160416963,165314898,25,
2021,160416964,165314897,25,
2021,160416964,165314898,3,
2021,162588300,167458935,1,
2021,162588301,167458935,1,
2021,160416986,165314914,14,
2021,160416987,165314915,27,
2021,160416988,165314916,16,
2021,160416988,165314917,1,
2021,160416988,165314918,1,
2021,160416989,165314916,16,
2021,160416989,165314917,1,
2021,160416989,165314918,1,
2021,160416990,165314916,25,
2021,160416990,165314917,1,
2021,160416990,165314918,1,
2021,160416991,165314916,1,
2021,160416991,165314917,25,
2021,160416991,165314918,1,
2021,160416999,165314925,16,
2021,162383431,167257522,1,
2021,162383431,167257523,25,
2021,162383432,167257522,18,
2021,162383432,167257523,1,
2021,160417006,165314932,16,
2021,160417007,165314933,24,
2021,160417013,165314937,27,
2021,160417013,165314938,25,
2021,160417014,165314937,25,
2021,160417014,165314938,27,
2021,160417015,165314939,16,
2021,160417024,165314943,3,
2021,160417033,165314953,24,
2021,160417048,165314967,17,
2021,160417285,165315202,25,
2021,160417285,165315203,3,
2021,160417286,165315202,3,
2021,160417286,165315203,25,
2021,160417287,165315204,3,
2021,160417293,165315209,5,
2021,160417294,165315209,5,
2021,160417300,165315214,1,
2021,160417301,165315215,21,
2021,160417302,165315216,24,
2021,160417302,165315217,25,
2021,160417303,165315216,25,
2021,160417303,165315217,24,
2021,160417307,165315221,3,
2021,160417312,165315225,24,
2021,160417313,165315226,1,
2021,160417314,165315226,1,
2021,160417318,165315231,21,
2021,160417331,165315243,3,
2021,160417332,165315244,3,
2021,160417341,165315250,3,
2021,160417345,165315254,17,
2021,160417346,165315254,17,
2021,160417351,165315258,27,
2021,160417364,165315268,27,
2021,162383459,167257543,27,
2021,160417368,165315272,5,
2021,160417368,165315273,25,
2021,160417369,165315272,25,
2021,160417369,165315273,17,
2021,165663274,170504099,3,
2021,160417372,165315276,21,
2021,160417374,165315278,27,
2021,160417375,165315279,3,
2021,160417376,165315280,3,
2021,160417377,165315281,3,
2021,160417379,165315283,16,
2021,160417386,165315290,19,
2021,160417392,165315297,1,
2021,160417392,165315298,1,
2021,160417393,165315297,1,
2021,160417393,165315298,1,
2021,160417397,165315302,1,
2021,160417398,165315302,1,
2021,160417400,165315304,17,
2021,160417404,165315308,3,
2021,160417416,165315316,1,
2021,160417818,165315722,24,
2021,160417818,165315723,16,
2021,160417819,165315722,16,
2021,160417819,165315723,24,
2021,160417830,165315729,1,
2021,160417853,165315749,21,
2021,160417857,165315753,1,
2021,160417863,165315760,14,
2021,160417863,165315761,14,
2021,160417864,165315760,14,
2021,160417864,165315761,14,
2021,162383472,167257555,1,
2021,162383472,167257556,25,
2021,162383473,167257555,25,
2021,162383473,167257556,1,
2021,160417915,165315808,25,
2021,160417915,165315809,21,
2021,160417916,165315808,21,
2021,160417916,165315809,25,
2021,160417919,165315811,24,
2021,160417932,165315825,15,
2021,163963934,168820884,3,
2021,163963934,168820885,25,
2021,163963935,168820884,25,
2021,163963935,168820885,3,
2021,160417962,165315841,27,
2021,160417964,165315843,25,
2021,160417964,165315844,1,
2021,160417964,165315845,1,
2021,160417965,165315843,1,
2021,160417965,165315844,25,
2021,160417965,165315845,1,
2021,160417976,165315855,20,
2021,160417987,165315865,3,
2021,160417987,165315866,25,
2021,160417988,165315865,25,
2021,160417988,165315866,3,
2021,160418860,165316741,27,
2021,160418875,165316757,1,
2021,160418875,165316758,25,
2021,160418876,165316757,25,
2021,160418876,165316758,1,
2021,160418889,165316770,19,
2021,163963940,168820889,1,
2021,163963940,168820890,1,
2021,160418896,165316776,3,
2021,160418897,165316776,24,
2021,160418898,165316776,24,
2021,163963941,168820891,27,
2021,160418908,165316785,3,
2021,160418908,165316786,25,
2021,160418909,165316785,25,
2021,160418909,165316786,3,
2021,160418911,165316790,3,
2021,160418920,165316799,14,
2021,160418921,165316799,14,
2021,161398186,166283535,16,
2021,160418926,165316804,9,
2021,160418960,165316834,21,
2021,160418960,165316835,25,
2021,160418961,165316834,25,
2021,160418961,165316835,21,
2021,160418963,165316837,3,
2021,160418964,165316838,17,
2021,160418964,165316839,25,
2021,160418965,165316838,25,
2021,160418965,165316839,5,
2021,160418972,165316846,25,
2021,160418972,165316847,24,
2021,160418973,165316846,24,
2021,160418973,165316847,25,
2021,160418977,165316849,14,
2021,160419286,165317158,17,
2021,160419287,165317159,16,
2021,160419296,165317170,15,
2021,160419297,165317171,24,
2021,160419297,165317172,16,
2021,160419298,165317171,25,
2021,160419298,165317172,24,
2021,160419301,165317175,1,
2021,160419301,165317176,25,
2021,160419302,165317175,16,
2021,160419302,165317176,1,
2021,162383709,167257786,27,
2021,162383710,167257786,5,
2021,162383711,167257786,5,
2021,162383712,167257786,5,
2021,160419305,165317178,3,
2021,160419306,165317179,3,
2021,160419307,165317179,16,
2021,160419308,165317179,16,
2021,160419309,165317179,16,
2021,160419310,165317180,1,
2021,160419310,165317181,1,
2021,160419310,165317182,25,
2021,160419311,165317180,1,
2021,160419311,165317181,25,
2021,160419311,165317182,1,
2021,160419313,165317184,24,
2021,160419315,165317186,24,
2021,160419315,165317187,3,
2021,160419319,165317190,1,
2021,160419319,165317191,1,
2021,160419320,165317190,1,
2021,160419320,165317191,1,
2021,160419333,165317196,3,
2021,160419333,165317197,25,
2021,160419334,165317196,25,
2021,160419334,165317197,3,
2021,160419336,165317199,9,
2021,160419340,165317203,19,
2021,160419344,165317207,3,
2021,160419345,165317208,5,
2021,160419349,165317212,17,
2021,163963949,168820898,16,
2021,160419353,165317215,3,
2021,160419357,165317218,25,
2021,160419357,165317219,19,
2021,160419358,165317218,19,
2021,160419358,165317219,25,
2021,163963951,168820899,1,
2021,160419391,165317247,24,
2021,160419394,165317250,21,
2021,160419405,165317258,16,
2021,160419407,165317260,26,
2021,160419415,165317268,21,
2021,160419432,165317282,21,
2021,160419432,165317283,25,
2021,160419433,165317282,25,
2021,160419433,165317283,21,
2021,160419434,165317284,25,
2021,160419434,165317285,3,
2021,160419435,165317284,3,
2021,160419435,165317285,25,
2021,160419436,165317286,27,
2021,163963954,168820902,1,
2021,160419595,165317442,27,
2021,160419598,165317444,21,
2021,160419610,165317456,3,
2021,163962283,168819266,25,
2021,163962283,168819267,16,
2021,163962284,168819266,16,
2021,163962284,168819267,25,
2021,162383721,167257794,1,
2021,162383737,167257806,19,
2021,162383748,167257817,25,
2021,162383748,167257818,27,
2021,162383749,167257817,27,
2021,162383749,167257818,25,
2021,163964109,168821044,3,
2021,162383758,167257827,23,
2021,162383758,167257828,23,
2021,162383759,167257827,23,
2021,162383759,167257828,23,
2021,162383764,167257833,1,
2021,162383765,167257833,1,
2021,165664988,170505810,9,
2021,162383786,167257850,16,
2021,162383800,167257862,3,
2021,162383804,167257865,3,
2021,162383811,167257872,24,
2021,162383812,167257872,24,
2021,162383813,167257872,24,
2021,162383815,167257875,17,
2021,162383816,167257875,19,
2021,162383825,167257883,24,
2021,162383826,167257883,24,
2021,162383827,167257883,24,
2021,162383828,167257883,24,
2021,162383829,167257883,24,
2021,162383830,167257883,24,
2021,162383831,167257883,24,
2021,162383832,167257883,24,
2021,162383834,167257885,24,
2021,162383835,167257886,24,
2021,162383840,167257891,3,
2021,162383851,167257899,1,
2021,162383852,167257899,8,
2021,162383869,167257914,24,
2021,162383876,167257919,22,
2021,162383876,167257920,25,
2021,162383876,167257921,16,
2021,162383877,167257919,25,
2021,162383877,167257920,20,
2021,162383877,167257921,19,
2021,162383879,167257923,16,
2021,162383880,167257923,16,
2021,162383882,167257925,1,
2021,162383883,167257925,3,
2021,162383893,167257933,7,
2021,162383894,167257934,1,
2021,162383896,167257936,3,
2021,162383897,167257937,7,
2021,162383898,167257937,8,
2021,163964115,168821050,24,
2021,162383911,167257944,24,
2021,162383919,167257952,20,
2021,162383921,167257954,24,
2021,162383921,167257955,25,
2021,162383922,167257954,25,
2021,162383922,167257955,24,
2021,162383923,167257956,3,
2021,162383928,167257960,3,
2021,162383940,167257972,24,
2021,162383941,167257972,24,
2021,162383950,167257981,3,
2021,162383951,167257982,3,
2021,162383952,167257982,16,
2021,162383953,167257983,27,
2021,162383953,167257984,24,
2021,162383969,167257996,5,
2021,162383983,167258009,24,
2021,162383993,167258016,1,
2021,162384004,167258023,3,
2021,162384005,167258023,4,
2021,162384016,167258032,16,
2021,162384017,167258033,24,
2021,162384017,167258034,25,
2021,162384017,167258035,24,
2021,162384018,167258033,25,
