data_year,property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
2021,142231877,11,2,,
2021,143561123,63,1,,
2021,143561105,36,300,,
2021,142231875,11,8,,
2021,143561104,8,37,,
2021,143560710,11,26,,
2021,143560710,63,30,,
2021,143561103,3,1,,
2021,143561163,3,1,,
2021,143561163,20,800,,
2021,144530855,36,420,2021-09-10,
2021,144530856,4,150,,
2021,144530856,36,835,,
2021,142231874,8,25,,
2021,143561100,3,500,,
2021,143561081,52,0,,
2021,143561076,20,789,,
2021,143561076,22,0,,
2021,142231863,52,0,,
2021,142231860,8,24,,
2021,143561099,63,180,,
2021,142231858,19,1,,
2021,143561098,38,600,,
2021,143561161,8,6,,
2021,142231862,52,0,,
2021,143561097,35,100,,
2021,142231861,63,250,,
2021,143561073,52,0,,
2021,143561096,4,550,,
2021,144530853,13,1,,
2021,143561095,4,100,,
2021,145380426,61,249,,
2021,143561091,3,22000,2021-08-26,
2021,143561092,3,22000,,
2021,143561089,25,30,2021-08-26,
2021,143561090,25,30,,
2021,147893058,9,0,,
2021,147893058,20,2740,,
2021,144530863,9,0,2021-08-27,
2021,144530863,16,1,2021-08-27,
2021,144530863,22,0,2021-08-27,
2021,144530863,25,1,2021-08-27,
2021,144530863,47,0,2021-08-27,
2021,144530863,63,25,2021-08-27,
2021,144530864,9,0,,
2021,144530864,16,1,,
2021,144530864,22,0,,
2021,144530864,25,1,,
2021,144530864,47,0,,
2021,144530864,63,25,,
2021,143561088,16,1,,
2021,143561072,52,0,,
2021,143561087,16,300,,
2021,143561087,20,6,,
2021,143561087,43,250,,
2021,143561087,66,5,,
2021,143561085,6,1,2021-08-27,
2021,143561086,6,1,,
2021,143561071,20,5500,,
2021,143561070,63,1,,
2021,143561069,4,20,,
2021,143561069,63,20,,
2021,143561068,20,900,,
2021,143561066,63,1,,
2021,143560705,10,,,
2021,143560705,11,1,,
2021,143561065,34,200,,
2021,142231841,10,,,
2021,143560701,3,500,,
2021,142231840,10,,,
2021,142231840,11,1,,
2021,149088283,3,1136,,
2021,143561153,9,0,2021-09-02,
2021,143561154,9,0,,
2021,143561154,16,1,,
2021,142231837,4,120,2021-08-28,
2021,142231838,11,1,,
2021,142231839,4,120,,
2021,142231836,10,,,
2021,144530861,8,24,,
2021,144530861,63,8,,
2021,143561063,24,1,2021-08-29,
2021,143561064,24,1,,
2021,143561062,38,500,,
2021,143561061,9,0,,
2021,143561061,25,1,,
2021,143561058,7,500,,
2021,143560704,10,,,
2021,143560704,11,2,,
2021,143560697,3,500,,
2021,143560698,9,0,2021-08-30,
2021,143560698,16,2,2021-08-30,
2021,143560698,17,100,2021-08-30,
2021,143560698,51,0,2021-08-30,
2021,143560698,63,9000,2021-08-30,
2021,143560699,10,,,
2021,143560699,11,1,,
2021,143560700,9,0,,
2021,143560700,16,2,,
2021,143560700,17,100,,
2021,143560700,51,0,,
2021,143560700,52,0,,
2021,143560700,63,9000,,
2021,143561057,16,25,,
2021,143561057,19,10,,
2021,143561056,62,457,,
2021,143561054,16,350,,
2021,143561053,42,150,,
2021,143561052,63,1,,
2021,143561051,38,300,,
2021,143561050,9,0,,
2021,143561050,16,200,,
2021,143561050,25,1500,,
2021,143561049,63,100,,
2021,143561157,10,,,
2021,143561157,11,12,,
2021,143561156,11,1,,
2021,143561156,63,2,,
2021,143561156,66,2,,
2021,143561033,63,1,,
2021,143561032,19,110,,
2021,143561030,36,500,,
2021,143561029,63,1,,
2021,143561027,36,2000,2021-09-02,
2021,143561028,36,2000,,
2021,145380703,7,925,,
2021,145380703,16,23,,
2021,145380703,20,60,,
2021,145380703,26,1,,
2021,145380703,51,0,,
2021,143561155,10,1,,
2021,143561026,61,200,,
2021,144526701,20,1415,,
2021,143561046,20,96,,
2021,143561046,52,0,,
2021,143561025,38,557,,
2021,143561025,63,160,,
2021,143561022,64,6000,,
2021,143561084,21,1,,
2021,143561021,16,15,,
2021,143561021,62,80,,
2021,143561021,63,110,,
2021,143561151,10,,,
2021,143561151,11,2,,
2021,144526708,20,100,,
2021,143561018,4,1900,,
2021,143561152,10,,,
2021,143561152,11,1,,
2021,143561017,38,200,,
2021,143561150,13,1,,
2021,143561015,37,1000,2021-09-05,
2021,143561016,37,1000,,
2021,143561146,11,2,,
2021,143561147,10,,,
2021,143561147,11,2,,
2021,143561014,10,,,
2021,143561014,11,1,,
2021,143561013,31,300,,
2021,144530839,13,485,2021-09-09,
2021,144530839,63,70,2021-09-09,
2021,144530840,13,485,,
2021,144530840,63,70,,
2021,144530797,35,100,,
2021,143561011,63,1,2021-09-06,
2021,143561012,63,1,,
2021,143561010,16,250,,
2021,143560989,61,1,,
2021,143561148,51,0,,
2021,143561008,21,238,,
2021,143560988,20,40,,
2021,143560845,35,500,,
2021,143561002,9,0,,
2021,143561002,20,700,,
2021,143560844,38,350,,
2021,143561143,19,49,2021-09-07,
2021,143561144,19,49,,
2021,143560843,6,10,,
2021,143560843,9,0,,
2021,143560843,20,1,,
2021,143560843,25,1,,
2021,143560843,51,0,,
2021,143560841,3,1,,
2021,143561138,8,1,,
2021,143561138,10,,,
2021,143561138,11,1,,
2021,143560840,4,500,,
2021,143560839,62,400,,
2021,145380422,4,426,,
2021,143560987,8,25,,
2021,143560832,3,1,,
2021,143561141,26,250,,
2021,145380421,13,727,,
2021,145380420,9,0,,
2021,145380420,20,200,,
2021,145380418,13,100,2021-09-09,
2021,145380419,13,1250,,
2021,145380413,13,1,,
2021,145380413,16,300,,
2021,145380413,49,1,,
2021,143560827,42,300,,
2021,143560812,20,20,,
2021,145380414,3,500,,
2021,143561122,63,1,,
2021,143560807,20,578,,
2021,143561126,10,,,
2021,143561126,11,22,,
2021,143561126,25,25,,
2021,143560806,4,410,,
2021,145380428,16,50,,
2021,145380428,26,100,,
2021,145380428,61,80,,
2021,145380429,63,2,,
2021,144530791,9,0,,
2021,144530791,20,4618,,
2021,146469806,38,150,,
2021,143560804,29,50,,
2021,144526700,20,1406,,
2021,144526700,52,0,,
2021,147893072,63,1,2021-09-10,
2021,147893073,63,1,,
2021,149088288,20,41894,,
2021,143560801,10,150,,
2021,143561112,19,2,2021-09-10,
2021,143561113,19,2,,
2021,143561118,10,,,
2021,143561118,11,1,,
2021,143561119,19,124,,
2021,143561107,19,70,2021-09-10,
2021,143561108,19,70,,
2021,143561117,19,46,,
2021,143561115,19,562,,
2021,145380427,19,1250,,
2021,143560798,24,140,,
2021,144530789,4,100,2021-09-22,
2021,144530790,4,100,,
2021,143560796,4,499,,
2021,143560795,13,600,,
2021,143560795,49,50,,
2021,144530793,25,1,2021-09-11,
2021,144530794,25,1,,
2021,143560794,35,1,,
2021,143561116,3,1,,
2021,144530788,20,100,,
2021,143560793,16,200,,
2021,143560791,17,18,2021-09-11,
2021,143560792,17,18,,
2021,143560790,42,200,,
2021,143560789,11,4,,
2021,143560789,61,1,,
2021,143560788,10,,,
2021,143560787,16,60,,
2021,143560787,30,100,,
2021,143561111,11,1,,
2021,143561111,61,1,,
2021,143560784,29,400,,
2021,144526707,10,,,
2021,144526707,11,4,,
2021,143560783,63,1,,
2021,143560786,38,10,,
2021,143560785,4,300,,
2021,143560779,34,50,,
2021,143560779,35,200,,
2021,145380412,26,149,,
2021,143560782,42,150,,
2021,143560781,61,500,,
2021,143561109,10,,,
2021,143561109,11,1,,
2021,143561109,61,1,,
2021,143561109,63,1,,
2021,143560778,3,100,,
2021,143560771,20,10,,
2021,143561082,3,1000,2021-09-13,
2021,143561083,3,1000,,
2021,143560770,52,0,,
2021,143560769,22,0,,
2021,143560769,47,0,,
2021,143561102,19,159,,
2021,143560768,16,360,,
2021,143560768,63,2,,
2021,143560774,19,2,2021-09-13,
2021,143560775,19,2,,
2021,145380410,13,125,,
2021,143560746,4,123,2021-09-22,
2021,143560747,4,123,,
2021,147192226,16,10,,
2021,147192226,43,60,,
2021,147192226,63,80,,
2021,149088289,9,0,,
2021,149088289,25,50,,
2021,149088289,51,0,,
2021,143561101,10,,,
2021,144530781,2,144,,
2021,144530781,6,1300,,
2021,144530781,26,500,,
2021,144530781,36,350,,
2021,144530781,43,4000,,
2021,144530781,63,60,,
2021,144532856,52,0,,
2021,144530778,3,100,,
2021,143561077,16,60,,
2021,144532860,52,0,,
2021,144526703,19,380,2021-08-08,
2021,144526704,19,760,,
2021,144526704,26,150,,
2021,144526702,19,500,,
2021,144526702,26,300,,
2021,144532858,52,0,,
2021,147893070,24,1,2021-09-14,
2021,147893071,24,1,,
2021,144532859,51,0,,
2021,144530777,20,20,,
2021,143561079,63,1749,2021-09-14,
2021,143561080,52,0,,
2021,143561080,63,1749,,
2021,143561078,4,150,,
2021,144530774,16,50,,
2021,144530776,17,200,,
2021,143561059,63,100,2021-09-15,
2021,143561060,63,100,,
2021,144530773,3,50,,
2021,144530770,3,1000,,
2021,144530775,3,250,,
2021,147893088,8,10,2021-09-15,
2021,147893088,25,1,2021-09-15,
2021,147893088,47,0,2021-09-15,
2021,147893089,11,2,,
2021,147893089,19,1,,
2021,147893090,8,10,,
2021,147893090,25,1,,
2021,147893090,47,0,,
2021,144530592,20,50,,
2021,144530749,20,673,,
2021,147893087,22,0,,
2021,143561055,16,1565,,
2021,144530751,10,,,
2021,144530757,20,390,,
2021,144530761,36,55,,
2021,144530761,63,250,,
2021,144530760,16,220,,
2021,144530760,63,2,,
2021,144530759,38,500,,
2021,144530772,4,75,,
2021,144530758,9,0,,
2021,144530758,20,3693,,
2021,144530758,25,50,,
2021,144530758,51,0,,
2021,144530771,61,1000,,
2021,145380699,16,30,,
2021,143561019,3,10093,,
2021,144530756,20,300,,
2021,144530756,22,0,,
2021,143561036,20,250,,
2021,144530740,22,0,,
2021,144530748,20,200,,
2021,143561035,16,200,,
2021,143561047,63,70,2021-09-16,
2021,143561048,63,70,,
2021,144532854,52,0,,
2021,144530755,25,1,,
2021,144530755,38,500,,
2021,144530755,47,0,,
2021,144530747,16,10,,
2021,144530747,25,30,,
2021,144530747,26,10,,
2021,144530747,63,120,,
2021,143561037,63,210,2021-09-17,
2021,143561038,63,210,,
2021,145380425,63,100,,
2021,145381463,20,150,,
2021,146470404,7,1200,,
2021,144530739,7,200,,
2021,144530739,9,0,,
2021,144530739,60,300,,
2021,144530738,9,0,,
2021,144530738,20,40,,
2021,144530738,51,0,,
2021,144530738,63,20,,
2021,143561044,11,10,,
2021,143561042,10,,,
2021,143561042,11,1,,
2021,149088293,52,0,,
2021,144526705,10,,,
2021,144526705,11,62,,
2021,144530733,10,,,
2021,144530733,11,2,,
2021,143561041,10,2,,
2021,143561041,20,80,,
2021,143561041,61,2,,
2021,145380464,36,50,,
2021,145380464,38,180,,
2021,144530731,36,30,,
2021,143561040,3,200,,
2021,143561040,35,150,,
2021,144530730,7,1500,,
2021,144530729,16,2,,
2021,144530729,35,150,,
2021,144530591,16,1,,
2021,144530591,36,500,,
2021,144530591,63,340,,
2021,147893084,3,5000,2021-10-21,
2021,147893085,3,5000,,
2021,144530726,29,200,,
2021,144530721,16,200,,
2021,144530720,10,,,
2021,147999672,20,1000,,
2021,144530851,38,340,,
2021,144530852,20,60,,
2021,144530606,9,0,,
2021,144530606,20,140,,
2021,144530606,25,1,,
2021,144530606,51,0,,
2021,144530607,16,130,2021-09-19,
2021,144530608,16,130,,
2021,144530608,38,40,,
2021,144530608,42,1,,
2021,147999671,20,60,,
2021,143561039,11,1,,
2021,144530604,3,1200,2021-09-20,
2021,144530605,3,1200,,
2021,144530605,63,50,,
2021,144530603,61,100,,
2021,144530846,3,1,2021-09-20,
2021,144530847,3,1,,
2021,144530590,16,200,,
2021,144530590,63,100,,
2021,147893083,20,500,,
2021,144530588,4,400,2021-09-19,
2021,144530589,4,400,,
2021,144530587,20,1,,
2021,143561023,19,71,2021-09-20,
2021,143561024,19,71,,
2021,144530586,10,10,,
2021,144530586,16,10,,
2021,143561020,10,,,
2021,143561020,11,2,,
2021,145380416,63,40,,
2021,144530584,35,200,,
2021,146469857,17,260,,
2021,144530583,20,120,,
2021,144530583,63,1,,
2021,144530581,16,1,,
2021,144530582,20,1,,
2021,144530580,26,40,,
2021,144530580,36,350,,
2021,144530580,63,250,,
2021,143561005,20,20,,
2021,143561005,25,1,,
2021,143561004,4,100,,
2021,143561003,47,0,,
2021,143561003,51,0,,
2021,143561003,63,1,,
2021,143560813,19,2,,
2021,144530579,63,1,,
2021,144530578,63,2,,
2021,144530577,16,48,,
2021,145380423,7,500,2021-09-21,
2021,145380423,17,800,2021-09-21,
2021,145380424,7,500,,
2021,145380424,17,800,,
2021,143560994,11,4,,
2021,143560994,61,200,,
2021,143560995,38,1,,
2021,144532861,51,0,,
2021,143560838,10,,,
2021,143560838,11,2,,
2021,143560773,20,1,,
2021,143560837,42,1,,
2021,146469810,26,300,,
2021,146469810,63,1506,,
2021,144530574,36,1,,
2021,143560833,10,,,
2021,144530572,4,1,2021-09-23,
2021,144530573,4,1,,
2021,144530571,38,100,,
2021,144530570,20,50,,
2021,144530569,4,160,,
2021,147893082,6,130,,
2021,143560825,10,,,
2021,143560825,11,14,,
2021,144530566,3,1,2021-09-23,
2021,144530567,3,1,,
2021,145380417,42,1980,,
2021,144530564,3,1,,
2021,144530563,36,100,,
2021,144530563,38,150,,
2021,144530722,3,20000,2021-09-26,
2021,144530723,3,20000,,
2021,144530561,3,10000,2021-09-25,
2021,144530562,3,10000,,
2021,143560823,11,2,,
2021,144530560,36,850,,
2021,144530559,8,120,,
2021,144530558,4,625,,
2021,145380415,45,337,,
2021,147893069,29,1,,
2021,144530557,3,100,,
2021,143560817,10,,,
2021,143560817,11,26,,
2021,143560821,52,0,,
2021,144530556,3,1,,
2021,143560816,10,,,
2021,144530537,49,5,,
2021,143560820,10,,,
2021,145380455,16,25,,
2021,144530554,38,1,,
2021,146469853,38,125,,
2021,147893091,63,2,,
2021,144530551,3,1,2021-09-26,
2021,144530552,3,1,,
2021,144530550,61,1,,
2021,143560818,3,1,2021-09-27,
2021,143560819,3,1,,
2021,144530549,10,,,
2021,144530549,11,1,,
2021,144530547,37,10000,2021-09-27,
2021,144530548,37,10000,,
2021,144532750,64,1,,
2021,146470437,51,0,,
2021,144530545,4,200,,
2021,147893067,60,100,,
2021,147893068,60,100,,
2021,144530546,9,0,,
2021,144530546,20,1660,,
2021,143560772,63,50,,
2021,145380466,60,1,2021-10-13,
2021,145380466,63,1,2021-10-13,
2021,145380467,60,1,,
2021,145380467,61,299,,
2021,145380467,63,38,,
2021,144530544,61,300,,
2021,143560808,10,,,
2021,145380463,63,200,,
2021,145381462,7,220,,
2021,145381462,16,400,,
2021,145381462,19,540,,
2021,145381467,16,244,2021-10-06,
2021,145381468,16,244,,
2021,144530541,16,115,,
2021,144530541,20,10,,
2021,144530541,63,15,,
2021,144530541,66,40,,
2021,144530540,16,200,,
2021,144530539,17,500,,
2021,144530539,19,1500,,
2021,144530539,20,50,,
2021,144530538,20,1,,
2021,144530535,63,1,,
2021,144530536,20,1,,
2021,145380454,62,520,,
2021,144530785,63,350,,
2021,144530533,6,100,,
2021,144530533,7,150,,
2021,144530533,17,2,,
2021,144530533,61,50,,
2021,144530532,38,1,,
2021,144530531,4,1,,
2021,144530780,63,25,,
2021,144530530,7,500,,
2021,144530530,63,1,,
2021,143560776,26,250,2021-09-29,
2021,143560777,26,250,,
2021,144530529,62,40,,
2021,144530529,63,110,,
2021,145380452,3,500,,
2021,144530786,10,,,
2021,144530786,11,2,,
2021,143560767,10,,,
2021,143560767,11,2,,
2021,145380468,2,1,,
2021,145380468,10,,,
2021,144530743,26,259,,
2021,144530742,26,220,,
2021,146469851,8,12,,
2021,146469855,42,1515,,
2021,144530779,52,0,,
2021,147893080,4,200,,
2021,144530517,38,100,,
2021,144530518,9,0,,
2021,144530518,20,150,,
2021,144530518,25,200,,
2021,144530518,51,0,,
2021,144530764,63,15,,
2021,144530765,63,154,2021-10-01,
2021,144530766,63,154,,
2021,145381464,3,200,,
2021,145381465,10,,,
2021,145381465,11,44,,
2021,145381466,52,0,,
2021,144530443,63,2000,,
2021,144530734,19,111,,
2021,144530516,9,0,,
2021,144530516,25,100,,
2021,144530769,63,1,,
2021,144530514,3,2500,2021-10-09,
2021,144530515,3,2500,,
2021,144530513,42,1,,
2021,144530512,63,600,,
2021,144530511,11,2,,
2021,144530510,4,60,,
2021,144530768,52,0,,
2021,144530508,16,2,2021-10-03,
2021,144530509,16,2,,
2021,144530507,42,3200,,
2021,144530767,10,,,
2021,144530767,11,2,,
2021,144530506,9,0,,
2021,144530506,16,1,,
2021,144530506,25,1,,
2021,144530506,51,0,,
2021,144530506,61,1,,
2021,144530746,11,1,,
2021,144530745,11,6,,
2021,144530497,3,200,,
2021,144530762,61,280,2021-10-04,
2021,144530763,61,280,,
2021,147893076,38,100,,
2021,147893077,9,0,,
2021,147893077,17,34,,
2021,147893077,20,100,,
2021,147893077,25,125,,
2021,147893077,51,0,,
2021,144530505,4,1,,
2021,144530493,38,1,,
2021,144530492,4,1,,
2021,144530491,4,230,,
2021,147893079,16,120,,
2021,147893079,20,20,,
2021,147893079,36,149,,
2021,147893079,63,150,,
2021,144530490,4,100,,
2021,144530488,38,1,,
2021,144530744,11,1,,
2021,147893075,6,130,,
2021,147893075,38,50,,
2021,144530484,6,200,2021-10-07,
2021,144530485,6,200,,
2021,145381460,20,817,,
2021,147893086,42,100,,
2021,144530483,63,1,,
2021,145381458,7,1,2021-10-06,
2021,145381458,60,1,2021-10-06,
2021,145381458,61,1,2021-10-06,
2021,145381458,63,1,2021-10-06,
2021,145381459,7,1,,
2021,145381459,17,1,,
2021,145381459,60,1,,
2021,145381459,61,1,,
2021,145381459,63,1,,
2021,145381461,4,5000,,
2021,144530724,10,,,
2021,144530724,11,12,,
2021,144530482,4,600,,
2021,145380457,7,600,,
2021,145380457,16,70,,
2021,145380457,26,100,,
2021,145380457,47,0,,
2021,145380457,63,80,,
2021,144530602,52,0,,
2021,144530473,43,1,,
2021,144530473,63,1,,
2021,144530477,6,1,,
2021,144530477,16,1,,
2021,144530477,20,1,,
2021,144530477,63,100,,
2021,144530477,66,1,,
2021,144530460,20,1200,,
2021,145380442,7,700,,
2021,144530476,20,1375,,
2021,144530594,19,74,2021-10-08,
2021,144530595,19,74,,
2021,147999674,52,0,,
2021,144530475,7,472,,
2021,144530596,66,100,,
2021,145380445,29,250,,
2021,145380446,63,2,,
2021,145380462,10,,,
2021,144530598,10,,,
2021,144530598,11,10,,
2021,145381453,20,6500,,
2021,147893302,10,,,
2021,147893302,11,2,,
2021,144530470,8,90,,
2021,144530469,63,1,,
2021,144530597,38,1,,
2021,145380450,63,1000,,
2021,144530600,10,,,
2021,144530600,11,12,,
2021,144530459,9,0,,
2021,144530459,16,1,,
2021,144530459,20,1,,
2021,144530459,25,20,,
2021,144530459,63,70,,
2021,144530459,66,40,,
2021,144530481,2,50,,
2021,144530481,6,300,,
2021,144530481,16,100,,
2021,144530481,38,200,,
2021,144530465,16,20,,
2021,144530457,42,1,,
2021,149088316,24,3000,2021-10-23,
2021,149088317,24,3000,,
2021,144530464,52,0,,
2021,145380460,49,27,,
2021,144530442,3,1,,
2021,144530456,38,1000,,
2021,145380439,20,142,,
2021,145380437,7,300,,
2021,144530441,9,0,,
2021,144530441,16,2,,
2021,144530441,51,0,,
2021,144530435,11,12,,
2021,144530436,26,300,,
2021,144530436,63,30,,
2021,144526728,60,25,,
2021,144530431,61,350,,
2021,144530440,3,200,,
2021,144530453,3,1,,
2021,144526731,36,1170,,
2021,144526730,20,160,,
2021,144526730,63,5,,
2021,144530575,10,,,
2021,144530575,11,1,,
2021,144530452,10,,,
2021,144530452,11,1,,
2021,144526724,8,50,,
2021,144532747,52,0,,
2021,144526725,6,262277,2021-10-26,
2021,144526726,6,262277,,
2021,144526726,20,400,,
2021,145381443,24,250,,
2021,144530543,11,1,,
2021,144530479,3,30000,2021-10-14,
2021,144530480,3,30000,,
2021,145381456,9,0,,
2021,145381456,20,500,,
2021,145381456,25,50,,
2021,145381441,62,135,2021-10-14,
2021,145381442,62,135,,
2021,145380448,7,590,,
2021,145380448,61,25,,
2021,144532746,9,0,,
2021,144532746,20,72,,
2021,144530523,10,,,
2021,144530524,19,22,,
2021,145381452,6,28,,
2021,144526721,6,100,,
2021,144526721,17,500,,
2021,144526721,61,100,,
2021,144530525,24,5000,2021-10-15,
2021,144530526,24,5000,,
2021,144526720,20,15,,
2021,144526720,51,0,,
2021,144526719,37,9000,,
2021,145381440,26,400,,
2021,145381440,63,320,,
2021,146469830,4,780,2021-11-22,
2021,146469831,4,780,,
2021,147893078,30,2,,
2021,144530502,52,0,,
2021,144526717,16,10,,
2021,144532745,47,0,,
2021,144526716,26,120,,
2021,144526716,36,2,,
2021,144526716,61,300,,
2021,145380431,3,15000,2021-10-17,
2021,145380432,3,15000,,
2021,149088314,38,600,,
2021,145381427,35,400,,
2021,145381423,4,1,,
2021,145381423,26,1,,
2021,144530498,3,1,2021-10-17,
2021,144530499,3,1,,
2021,145381410,9,0,,
2021,145381410,20,428,,
2021,146470429,9,0,,
2021,146470429,20,2000,,
2021,145381415,4,50,2021-10-21,
2021,145381416,4,50,,
2021,145381411,24,1,2021-10-18,
2021,145381412,24,1,,
2021,145381409,62,300,,
2021,146469850,10,,,
2021,146469850,11,4,,
2021,146469850,61,1,,
2021,144530468,6,200,,
2021,144530468,16,2,,
2021,144530468,19,500,,
2021,144530468,51,0,,
2021,144530468,63,500,,
2021,145381402,17,420,,
2021,145381408,4,75,,
2021,144530487,11,8,,
2021,144530487,61,200,,
2021,144530466,3,5000,2021-10-22,
2021,144530467,3,5000,,
2021,145381406,4,1,2021-11-21,
2021,145381407,4,500,,
2021,147893105,10,,,
2021,147893105,11,2,,
2021,145381405,47,0,,
2021,145381277,30,200,,
2021,144530478,10,,,
2021,145381401,17,2,,
2021,145381400,9,0,,
2021,145381400,20,200,,
2021,145381400,51,0,,
2021,144530474,19,36,,
2021,145381399,16,300,,
2021,145381399,26,130,,
2021,145381398,29,400,,
2021,145381395,4,200,,
2021,145381445,20,1030,,
2021,146470425,20,1224665,,
2021,144530462,63,1,,
2021,145381451,6,165,,
2021,144530461,63,2,,
2021,144530463,11,4,,
2021,145381276,9,0,,
2021,145381276,20,49,,
2021,145381272,6,160,,
2021,144530450,9,0,2021-10-22,
2021,144530450,25,50,2021-10-22,
2021,144530450,51,0,2021-10-22,
2021,144530451,9,0,,
2021,144530451,25,50,,
2021,144530451,51,0,,
2021,145381275,63,500,,
2021,145381274,36,480,,
2021,145381273,20,460,,
2021,145381273,63,80,,
2021,144530448,52,0,,
2021,144530446,31,200,,
2021,144530444,10,,,
2021,144530444,11,2,,
2021,144530447,10,,,
2021,146469838,10,,,
2021,146469838,11,28,,
2021,145380440,11,12,,
2021,145381270,3,150,,
2021,144530445,11,2,,
2021,146469843,19,1327,,
2021,145380802,16,1,,
2021,144530430,10,,,
2021,145381446,3,14000,,
2021,145381446,16,1,,
2021,145381446,63,2,,
2021,145381269,22,0,,
2021,147893074,63,1,,
2021,145381267,4,250,2021-10-29,
2021,145381268,4,250,,
2021,145381265,7,329,,
2021,145380434,10,,,
2021,145380434,11,10,,
2021,144530433,11,2,,
2021,145380433,20,2300,,
2021,144526740,17,2800,,
2021,144526740,26,20,,
2021,144526740,36,100,,
2021,144526744,19,99,,
2021,145381261,30,1200,,
2021,145381259,61,100,,
2021,144530429,51,0,,
2021,145381257,3,1,2021-11-01,
2021,145381257,6,200,2021-11-01,
2021,145381257,57,1,2021-11-01,
2021,145381257,62,500,2021-11-01,
2021,145381258,3,1,,
2021,145381258,6,200,,
2021,145381258,57,1,,
2021,145381258,62,500,,
2021,145381258,63,250,,
2021,145381256,63,1,,
2021,146469839,52,0,,
2021,144530428,52,0,,
2021,145381255,25,50,,
2021,145381255,51,0,,
2021,145381255,63,15,,
2021,149088315,11,1,,
2021,144526734,19,20,2021-10-27,
2021,144526735,19,20,,
2021,144526732,19,70,2021-10-27,
2021,144526733,19,70,,
2021,144526738,10,,,
2021,144526738,11,2,,
2021,145381253,19,2,2021-10-27,
2021,145381254,19,2,,
2021,144526737,10,,,
2021,144526729,19,59,,
2021,144526736,10,,,
2021,144526736,11,2,,
2021,145381250,3,100,2021-10-28,
2021,145381251,3,100,,
2021,147893104,10,2,,
2021,147893104,36,4000,,
2021,146469834,20,2559,,
2021,146472661,20,200,,
2021,147893096,9,0,,
2021,147893096,16,100,,
2021,147893096,20,2,,
2021,147893096,25,1,,
2021,147893096,47,0,,
2021,147893096,51,0,,
2021,145381232,3,100,,
2021,145381232,16,20,,
2021,145381232,34,200,,
2021,145381233,38,1800,,
2021,145381236,8,12,2021-10-28,
2021,145381237,8,12,,
2021,147893098,29,500,,
2021,147893099,17,600,2022-01-25,
2021,147893100,17,600,,
2021,147893100,20,500,,
2021,145381231,63,15,,
2021,145381421,10,,,
2021,145381230,3,1108,,
2021,146470416,21,100,,
2021,145381434,10,,,
2021,145381434,11,8,,
2021,147893101,13,100,,
2021,145381224,16,20,,
2021,145380807,42,1,,
2021,145381433,10,,,
2021,149088307,63,200,,
2021,149088308,7,100,,
2021,149088308,36,220,,
2021,149088311,62,50,2021-11-07,
2021,149088312,62,50,,
2021,146470414,36,100,,
2021,146470414,63,50,,
2021,147893308,19,2,2021-10-30,
2021,147893309,19,2,,
2021,145381216,61,100,,
2021,145381213,4,200,2021-11-05,
2021,145381214,4,1000,,
2021,145381437,10,,,
2021,145381437,11,6,,
2021,145381438,10,,,
2021,149088335,4,1,2021-11-04,
2021,149088335,16,1,2021-11-04,
2021,149088335,19,1,2021-11-04,
2021,149088335,63,1,2021-11-04,
2021,149088336,4,1,,
2021,149088336,16,1,,
2021,149088336,19,1,,
2021,149088336,63,2110,,
2021,145381419,3,25000,2021-10-31,
2021,145381420,3,25000,,
2021,145380771,9,0,,
2021,145380771,20,13,,
2021,145381432,10,,,
2021,145381432,11,11,,
2021,145381439,11,2,,
2021,145381424,52,0,2021-11-01,
2021,145381425,11,6,,
2021,145381426,52,0,,
2021,149088309,3,15000,2022-02-03,
2021,149088310,3,15000,,
2021,149088310,6,400,,
2021,149088310,36,6000,,
2021,149088310,38,100,,
2021,149088310,63,8010,,
2021,145381159,10,200,,
2021,145380770,52,0,,
2021,145381211,6,50,,
2021,145381211,10,4,,
2021,145381211,16,125,,
2021,145381211,20,20,,
2021,145381211,63,40,,
2021,145381209,60,150,,
2021,145381157,16,100,,
2021,145381157,49,50,,
2021,145381157,63,345,,
2021,145381154,63,1,,
2021,145381281,10,,,
2021,145381263,10,,,
2021,145381263,11,2,,
2021,145381152,63,1,,
2021,145381146,25,3000,,
2021,145381260,10,,,
2021,147893438,19,31,2021-11-01,
2021,147893439,19,109,,
2021,146472658,4,650,,
2021,145381278,10,,,
2021,145381279,8,100,,
2021,145380811,6,500,,
2021,145380769,8,5,,
2021,145381262,11,4,,
2021,145380774,20,8000,,
2021,145380768,20,500,,
2021,145380767,30,20,,
2021,145380778,38,400,,
2021,146470394,7,1200,,
2021,146470394,16,290,,
2021,146470394,19,202,,
2021,146470394,20,20,,
2021,146470394,25,10,,
2021,146470394,61,50,,
2021,146470394,63,130,,
2021,145381240,10,,,
2021,145381240,11,2,,
2021,145380763,16,90,,
2021,145380761,4,500,2021-11-12,
2021,145380762,4,500,,
2021,145380760,16,60,,
2021,145380741,38,250,,
2021,147893103,11,20,,
2021,145381245,11,4,,
2021,147893102,6,18,,
2021,147893102,36,290,,
2021,145380772,17,250,,
2021,145381248,38,200,,
2021,145380738,16,50,,
2021,145380735,63,1,,
2021,145380734,20,525,,
2021,145380732,51,0,,
2021,145380732,63,25,,
2021,145381243,11,2,,
2021,146470376,10,2,,
2021,146470376,17,70,,
2021,146470376,20,2,,
