data_year,agency_id,incident_id,nibrs_month_id,cargo_theft_flag,submission_date,incident_date,report_date_flag,incident_hour,cleared_except_id,cleared_except_date,incident_status,data_home,orig_format,did
2021,11734,136527334,20566827,f,2021-04-06 13:28:41.611,2021-02-11,f,18,6,,ACCEPTED,,X,99276743
2021,11734,135335652,20566827,f,2021-03-02 08:45:31.981352,2021-02-11,f,18,6,,ACCEPTED,,X,96580975
2021,11734,136527322,20566827,f,2021-04-06 13:16:22.916,2021-02-12,f,3,6,,ACCEPTED,,X,99276674
2021,11734,137495052,20566827,f,2021-05-04 15:47:46.789,2021-02-10,f,10,6,,ACCEPTED,,X,101265628
2021,11734,135339492,20566827,f,2021-03-02 08:45:22.779979,2021-02-12,f,9,6,,ACCEPTED,,X,96585188
2021,11734,143422525,20566827,f,2021-10-19 15:28:21.839,2021-02-06,f,0,6,,ACCEPTED,,X,114554912
2021,11734,135339482,20566827,f,2021-03-02 08:44:46.397259,2021-02-08,f,8,6,,ACCEPTED,,X,96585158
2021,11734,135339589,20566827,f,2021-03-02 09:13:29.408862,2021-02-12,f,17,6,,ACCEPTED,,X,96585491
2021,11734,135335660,20566827,f,2021-03-02 08:47:05.933019,2021-02-12,f,20,6,,ACCEPTED,,X,96580999
2021,11734,137495045,20566827,f,2021-05-04 15:47:40.309,2021-02-12,f,21,6,,ACCEPTED,,X,101265592
2021,11734,136527332,20566827,f,2021-04-06 13:28:36.487,2021-02-12,f,22,6,,ACCEPTED,,X,99276731
2021,11734,135339435,20566827,f,2021-03-02 08:32:35.285546,2021-02-13,f,5,6,,ACCEPTED,,X,96584982
2021,11734,135339433,20566827,f,2021-03-02 08:32:32.355733,2021-02-13,f,5,6,,ACCEPTED,,X,96584976
2021,11734,135335621,20566827,f,2021-03-02 08:32:29.280937,2021-02-12,f,14,6,,ACCEPTED,,X,96580876
2021,11734,137495061,20566827,f,2021-05-04 15:47:54.952,2021-02-13,f,15,6,,ACCEPTED,,X,101265670
2021,11734,135339519,20566827,f,2021-03-02 08:47:20.296712,2021-02-13,f,18,6,,ACCEPTED,,X,96585272
2021,11734,135335620,20566827,f,2021-03-02 08:32:26.252147,2021-02-13,f,17,6,,ACCEPTED,,X,96580873
2021,11734,140923782,20566827,f,2021-08-04 17:45:37.768,2021-02-13,f,19,6,,ACCEPTED,,X,108847903
2021,11734,135339513,20566827,f,2021-03-02 08:46:57.303225,2021-02-12,f,10,6,,ACCEPTED,,X,96585254
2021,11734,135339484,20566827,f,2021-03-02 08:44:56.26652,2021-02-14,f,15,6,,ACCEPTED,,X,96585164
2021,11734,139687497,20566827,f,2021-07-08 21:28:32.4,2021-02-15,f,15,6,,ACCEPTED,,X,106321599
2021,11734,135339424,20566827,f,2021-03-02 08:32:00.32209,2021-02-15,f,0,6,,ACCEPTED,,X,96584949
2021,11734,135339430,20566827,f,2021-03-02 08:32:23.232189,2021-02-15,f,19,6,,ACCEPTED,,X,96584967
2021,11734,136527331,20566827,f,2021-04-06 13:28:34.251,2021-02-15,f,20,6,,ACCEPTED,,X,99276725
2021,11734,136527330,20566827,f,2021-04-06 13:28:31.738,2021-02-16,f,0,6,,ACCEPTED,,X,99276719
2021,11734,135335619,20566827,f,2021-03-02 08:32:20.32231,2021-02-13,f,20,6,,ACCEPTED,,X,96580870
2021,11734,135339429,20566827,f,2021-03-02 08:32:17.428715,2021-02-13,f,0,6,,ACCEPTED,,X,96584964
2021,11734,136527313,20566827,f,2021-04-06 13:16:06.913,2021-02-13,f,18,6,,ACCEPTED,,X,99276620
2021,11734,140488740,20566827,f,2021-07-28 21:00:20.644,2021-02-13,f,0,6,,ACCEPTED,,X,108027041
2021,11734,135339427,20566827,f,2021-03-02 08:32:11.80172,2021-02-16,f,0,6,,ACCEPTED,,X,96584958
2021,11734,135335618,20566827,f,2021-03-02 08:32:08.947265,2021-02-16,f,0,6,,ACCEPTED,,X,96580867
2021,11734,140488753,20566827,f,2021-07-28 21:00:50.687,2021-02-16,f,15,6,,ACCEPTED,,X,108027119
2021,11734,135339425,20566827,f,2021-03-02 08:32:03.115798,2021-02-16,f,17,6,,ACCEPTED,,X,96584952
2021,11734,135339508,20566827,f,2021-03-02 08:46:26.58213,2021-02-16,f,19,6,,ACCEPTED,,X,96585236
2021,11734,135335657,20566827,f,2021-03-02 08:46:33.843377,2021-02-16,f,21,6,,ACCEPTED,,X,96580990
2021,11734,136527326,20566827,f,2021-04-06 13:28:22.015,2021-02-16,f,21,6,,ACCEPTED,,X,99276695
2021,11734,146798600,20566827,f,2022-01-10 17:43:29.595,2021-02-02,f,11,6,,ACCEPTED,,X,122349176
2021,11734,135339422,20566827,f,2021-03-02 08:31:51.362958,2021-02-17,f,12,6,,ACCEPTED,,X,96584943
2021,11734,135339500,20566827,f,2021-03-02 08:45:57.030501,2021-02-17,f,15,6,,ACCEPTED,,X,96585212
2021,11734,135339421,20566827,f,2021-03-02 08:31:48.376269,2021-02-17,f,20,6,,ACCEPTED,,X,96584940
2021,11734,148469784,20566827,f,2022-02-07 22:28:40.158,2021-02-18,f,0,6,,ACCEPTED,,X,126577136
2021,11734,135339588,20566827,f,2021-03-02 09:13:26.385247,2021-02-18,f,9,6,,ACCEPTED,,X,96585488
2021,11734,135339486,20566827,f,2021-03-02 08:45:02.104575,2021-02-18,f,9,6,,ACCEPTED,,X,96585170
2021,11734,136527580,20566827,f,2021-04-06 13:59:25.192,2021-02-18,f,4,6,,ACCEPTED,,X,99277580
2021,11734,135339418,20566827,f,2021-03-02 08:31:36.745005,2021-02-18,f,14,6,,ACCEPTED,,X,96584931
2021,11734,135335650,20566827,f,2021-03-02 08:44:53.213882,2021-02-18,f,18,6,,ACCEPTED,,X,96580969
2021,11734,140923780,20566826,f,2021-08-04 17:45:32.735,2021-01-28,f,0,6,,ACCEPTED,,X,108847891
2021,11734,135335615,20566827,f,2021-03-02 08:31:33.675357,2021-02-19,f,8,6,,ACCEPTED,,X,96580855
2021,11734,136527311,20566827,f,2021-04-06 13:16:03.487,2021-02-19,f,0,6,,ACCEPTED,,X,99276608
2021,11734,135335625,20566827,f,2021-03-02 08:32:47.517722,2021-02-17,f,0,6,,ACCEPTED,,X,96580888
2021,11734,136527310,20566827,f,2021-04-06 13:16:01.835,2021-02-08,f,0,6,,ACCEPTED,,X,99276602
2021,11734,136527317,20566827,f,2021-04-06 13:16:14.116,2021-02-19,f,17,6,,ACCEPTED,,X,99276644
2021,11734,135339444,20566827,f,2021-03-02 08:33:04.69249,2021-02-19,f,18,6,,ACCEPTED,,X,96585018
2021,11734,135339415,20566827,f,2021-03-02 08:31:24.757061,2021-02-19,f,19,6,,ACCEPTED,,X,96584922
2021,11734,135335616,20566827,f,2021-03-02 08:31:45.329421,2021-02-19,f,20,6,,ACCEPTED,,X,96580858
2021,11734,137495041,20566827,f,2021-05-04 15:47:33.683,2021-02-19,f,18,6,,ACCEPTED,,X,101265568
2021,11734,135339442,20566827,f,2021-03-02 08:33:01.862235,2021-02-20,f,0,6,,ACCEPTED,,X,96585012
2021,11734,135339440,20566827,f,2021-03-02 08:32:55.991211,2021-02-20,f,1,6,,ACCEPTED,,X,96585006
2021,11734,136527577,20566827,f,2021-04-06 13:59:20.587,2021-02-20,f,2,6,,ACCEPTED,,X,99277571
2021,11734,139687498,20566827,f,2021-07-08 21:28:34.139,2021-02-18,f,0,6,,ACCEPTED,,X,106321605
2021,11734,135335614,20566827,f,2021-03-02 08:31:21.665549,2021-02-20,f,12,6,,ACCEPTED,,X,96580852
2021,11734,136527314,20566827,f,2021-04-06 13:16:08.637,2021-02-20,f,20,6,,ACCEPTED,,X,99276626
2021,11734,135339414,20566827,f,2021-03-02 08:31:18.576125,2021-02-20,f,22,6,,ACCEPTED,,X,96584919
2021,11734,135339419,20566827,f,2021-03-02 08:31:39.599694,2021-02-21,f,2,6,,ACCEPTED,,X,96584934
2021,11734,135335626,20566827,f,2021-03-02 08:32:58.982747,2021-02-21,f,3,6,,ACCEPTED,,X,96580894
2021,11734,136527308,20566827,f,2021-04-06 13:15:58.251,2021-02-21,f,13,6,,ACCEPTED,,X,99276590
2021,11734,143422152,20566827,f,2021-10-19 14:58:32.345,2021-02-21,f,19,6,,ACCEPTED,,X,114553364
2021,11734,136527579,20566827,f,2021-04-06 13:59:24.288,2021-02-21,f,21,6,,ACCEPTED,,X,99277577
2021,11734,135339409,20566827,f,2021-03-02 08:31:00.264676,2021-02-19,f,0,6,,ACCEPTED,,X,96584904
2021,11734,135339410,20566827,f,2021-03-02 08:31:03.012899,2021-02-20,f,0,6,,ACCEPTED,,X,96584907
2021,11734,136527307,20566827,f,2021-04-06 13:15:56.945,2021-02-22,f,16,6,,ACCEPTED,,X,99276587
2021,11734,135335612,20566827,f,2021-03-02 08:30:57.438983,2021-02-22,f,17,6,,ACCEPTED,,X,96580846
2021,11734,135339406,20566827,f,2021-03-02 08:30:48.672109,2021-02-22,f,18,6,,ACCEPTED,,X,96584895
2021,11734,136527305,20566827,f,2021-04-06 13:15:54.61,2021-02-22,f,22,6,,ACCEPTED,,X,99276578
2021,11734,135339405,20566827,f,2021-03-02 08:30:45.909315,2021-02-22,f,23,6,,ACCEPTED,,X,96584892
2021,11734,135339403,20566827,f,2021-03-02 08:30:40.324539,2021-02-23,f,0,6,,ACCEPTED,,X,96584886
2021,11734,135335611,20566827,f,2021-03-02 08:30:37.450858,2021-02-21,f,0,6,,ACCEPTED,,X,96580843
2021,11734,136527302,20566827,f,2021-04-06 13:15:49.412,2021-02-23,f,11,6,,ACCEPTED,,X,99276563
2021,11734,148469782,20566827,f,2022-02-07 22:28:38.163,2021-02-07,f,12,6,,ACCEPTED,,X,126577127
2021,11734,135335609,20566827,f,2021-03-02 08:30:16.392093,2021-02-23,f,12,6,,ACCEPTED,,X,96580837
2021,11734,135339413,20566827,f,2021-03-02 08:31:15.769844,2021-02-23,f,14,6,,ACCEPTED,,X,96584916
2021,11734,135339412,20566827,f,2021-03-02 08:31:12.850099,2021-02-23,f,14,6,,ACCEPTED,,X,96584913
2021,11734,137500663,20566827,f,2021-05-04 17:43:15.826,2021-02-12,f,8,6,,ACCEPTED,,X,101285329
2021,11734,135335613,20566827,f,2021-03-02 08:31:09.90267,2021-02-23,f,22,6,,ACCEPTED,,X,96580849
2021,11734,136527301,20566827,f,2021-04-06 13:15:47.267,2021-02-24,f,9,6,,ACCEPTED,,X,99276557
2021,11734,135339395,20566827,f,2021-03-02 08:30:02.861727,2021-02-24,f,11,6,,ACCEPTED,,X,96584862
2021,11734,136527300,20566827,f,2021-04-06 13:15:45.83,2021-02-24,f,7,6,,ACCEPTED,,X,99276551
2021,11734,136527299,20566827,f,2021-04-06 13:15:43.893,2021-02-18,f,0,6,,ACCEPTED,,X,99276545
2021,11734,140923779,20566827,f,2021-08-04 17:45:30.685,2021-02-24,f,11,6,,ACCEPTED,,X,108847885
2021,11734,139687503,20566827,f,2021-07-08 21:28:41.344,2021-02-24,f,14,6,,ACCEPTED,,X,106321632
2021,11734,136527297,20566827,f,2021-04-06 13:15:41.185,2021-02-24,f,14,6,,ACCEPTED,,X,99276536
2021,11734,139687502,20566827,f,2021-07-08 21:28:39.681,2021-02-24,f,0,6,,ACCEPTED,,X,106321626
2021,11734,135335608,20566827,f,2021-03-02 08:30:06.761032,2021-02-24,f,17,6,,ACCEPTED,,X,96580834
2021,11734,140488738,20566827,f,2021-07-28 21:00:16.379,2021-02-24,f,19,6,,ACCEPTED,,X,108027029
2021,11734,144552374,20566827,f,2021-11-08 14:14:18.06,2021-02-25,f,1,6,,ACCEPTED,,X,117160304
2021,11734,136527567,20566827,f,2021-04-06 13:59:09.786,2021-02-18,f,0,6,,ACCEPTED,,X,99277541
2021,11734,141869493,20566827,f,2021-09-08 16:28:08.431,2021-02-25,f,14,6,,ACCEPTED,,X,111030587
2021,11734,136527561,20566827,f,2021-04-06 13:59:01.728,2021-02-25,f,18,6,,ACCEPTED,,X,99277523
2021,11734,135339399,20566827,f,2021-03-02 08:30:22.290167,2021-02-25,f,18,6,,ACCEPTED,,X,96584874
2021,11734,136527560,20566827,f,2021-04-06 13:59:00.728,2021-02-25,f,20,6,,ACCEPTED,,X,99277520
2021,11734,135339398,20566827,f,2021-03-02 08:30:19.334428,2021-02-25,f,21,6,,ACCEPTED,,X,96584871
2021,11734,136527576,20566827,f,2021-04-06 13:59:19.549,2021-02-25,f,23,6,,ACCEPTED,,X,99277568
2021,11734,136527571,20566827,f,2021-04-06 13:59:14.068,2021-02-26,f,2,6,,ACCEPTED,,X,99277553
2021,11734,141869494,20566827,f,2021-09-08 16:28:09.368,2021-02-07,f,0,6,,ACCEPTED,,X,111030590
2021,11734,140488752,20566827,f,2021-07-28 21:00:48.158,2021-02-20,f,14,6,,ACCEPTED,,X,108027113
2021,11734,136527569,20566827,f,2021-04-06 13:59:11.929,2021-02-26,f,2,6,,ACCEPTED,,X,99277547
2021,11734,136527559,20566827,f,2021-04-06 13:58:59.686,2021-02-26,f,11,6,,ACCEPTED,,X,99277517
2021,11734,136527558,20566827,f,2021-04-06 13:58:58.548,2021-02-26,f,4,6,,ACCEPTED,,X,99277514
2021,11734,136527573,20566827,f,2021-04-06 13:59:15.929,2021-02-26,f,14,6,,ACCEPTED,,X,99277559
2021,11734,136527556,20566827,f,2021-04-06 13:58:56.026,2021-02-26,f,15,6,,ACCEPTED,,X,99277508
2021,11734,136527552,20566827,f,2021-04-06 13:58:49.189,2021-02-26,f,17,6,,ACCEPTED,,X,99277496
2021,11734,136527555,20566827,f,2021-04-06 13:58:53.888,2021-02-26,f,18,6,,ACCEPTED,,X,99277505
2021,11734,136527504,20566827,f,2021-04-06 13:44:55.724,2021-02-26,f,17,6,,ACCEPTED,,X,99277352
2021,11734,136527554,20566827,f,2021-04-06 13:58:51.569,2021-02-26,f,17,6,,ACCEPTED,,X,99277502
2021,11734,136527553,20566827,f,2021-04-06 13:58:50.226,2021-02-26,f,20,6,,ACCEPTED,,X,99277499
2021,11734,136527575,20566827,f,2021-04-06 13:59:17.912,2021-02-26,f,20,6,,ACCEPTED,,X,99277565
2021,11734,136527537,20566827,f,2021-04-06 13:58:28.707,2021-02-26,f,11,6,,ACCEPTED,,X,99277451
2021,11734,140488751,20566827,f,2021-07-28 21:00:46.107,2021-02-27,f,5,6,,ACCEPTED,,X,108027107
2021,11734,136527532,20566827,f,2021-04-06 13:58:22.408,2021-02-27,f,18,6,,ACCEPTED,,X,99277436
2021,11734,136527519,20566827,f,2021-04-06 13:45:11.987,2021-02-27,f,19,6,,ACCEPTED,,X,99277397
2021,11734,140488750,20566827,f,2021-07-28 21:00:43.864,2021-02-27,f,16,6,,ACCEPTED,,X,108027101
2021,11734,136527574,20566827,f,2021-04-06 13:59:16.891,2021-02-28,f,0,6,,ACCEPTED,,X,99277562
2021,11734,136527542,20566827,f,2021-04-06 13:58:34.931,2021-02-28,f,1,6,,ACCEPTED,,X,99277466
2021,11734,136527541,20566827,f,2021-04-06 13:58:33.585,2021-02-28,f,2,6,,ACCEPTED,,X,99277463
2021,11734,136527540,20566827,f,2021-04-06 13:58:32.505,2021-02-28,f,2,6,,ACCEPTED,,X,99277460
2021,11734,136527539,20566827,f,2021-04-06 13:58:31.309,2021-02-28,f,6,6,,ACCEPTED,,X,99277457
2021,11734,136527566,20566827,f,2021-04-06 13:59:08.909,2021-02-28,f,11,6,,ACCEPTED,,X,99277538
2021,11734,136527570,20566827,f,2021-04-06 13:59:13.067,2021-02-28,f,19,6,,ACCEPTED,,X,99277550
2021,11734,136527572,40273376,f,2021-04-06 13:59:14.989,2021-03-01,f,0,6,,ACCEPTED,,X,99277556
2021,11734,136527549,20566827,f,2021-04-06 13:58:45.227,2021-02-26,f,0,6,,ACCEPTED,,X,99277487
2021,11734,136527531,20566827,f,2021-04-06 13:58:21.007,2021-02-28,f,23,6,,ACCEPTED,,X,99277433
2021,11734,145531746,20566827,f,2021-12-08 22:13:46.547,2021-02-25,f,0,6,,ACCEPTED,,X,119417271
2021,11734,136527538,40273376,f,2021-04-06 13:58:30.085,2021-03-01,f,0,6,,ACCEPTED,,X,99277454
2021,11734,136527536,40273376,f,2021-04-06 13:58:27.629,2021-03-01,f,11,6,,ACCEPTED,,X,99277448
2021,11734,136527551,40273376,f,2021-04-06 13:58:48.146,2021-03-01,f,13,6,,ACCEPTED,,X,99277493
2021,11734,140488748,40273376,f,2021-07-28 21:00:39.479,2021-03-01,f,16,6,,ACCEPTED,,X,108027089
2021,11734,136527518,40273376,f,2021-04-06 13:45:10.784,2021-03-01,f,16,6,,ACCEPTED,,X,99277394
2021,11734,136527535,40273376,f,2021-04-06 13:58:26.208,2021-03-01,f,19,6,,ACCEPTED,,X,99277445
2021,11734,149837212,40273376,f,2022-03-04 15:13:36.617,2021-03-01,f,11,6,,ACCEPTED,,X,130128663
2021,11734,139687501,40273376,f,2021-07-08 21:28:37.906,2021-03-01,f,0,6,,ACCEPTED,,X,106321620
2021,11734,136527545,40273376,f,2021-04-06 13:58:38.867,2021-03-02,f,10,6,,ACCEPTED,,X,99277475
2021,11734,144552377,40273376,f,2021-11-08 14:14:25.412,2021-03-02,f,13,6,,ACCEPTED,,X,117160322
2021,11734,136527550,40273376,f,2021-04-06 13:58:46.646,2021-03-02,f,14,6,,ACCEPTED,,X,99277490
2021,11734,141869128,40273376,f,2021-09-08 16:13:27.08,2021-03-02,f,17,6,,ACCEPTED,,X,111029414
2021,11734,136527515,40273376,f,2021-04-06 13:45:07.728,2021-03-02,f,17,6,,ACCEPTED,,X,99277385
2021,11734,136527514,40273376,f,2021-04-06 13:45:06.746,2021-03-02,f,18,6,,ACCEPTED,,X,99277382
2021,11734,140923789,40273376,f,2021-08-04 17:45:50.564,2021-03-02,f,22,6,,ACCEPTED,,X,108847939
2021,11734,136527503,40273376,f,2021-04-06 13:44:54.804,2021-03-03,f,3,6,,ACCEPTED,,X,99277349
2021,11734,136527496,20566827,f,2021-04-06 13:44:45.525,2021-02-26,f,12,6,,ACCEPTED,,X,99277328
2021,11734,136527489,20566827,f,2021-04-06 13:44:37.148,2021-02-26,f,12,6,,ACCEPTED,,X,99277307
2021,11734,136527502,40273376,f,2021-04-06 13:44:53.547,2021-03-01,f,19,6,,ACCEPTED,,X,99277346
2021,11734,136527521,40273376,f,2021-04-06 13:45:13.946,2021-03-03,f,15,6,,ACCEPTED,,X,99277403
2021,11734,141868811,40273376,f,2021-09-08 16:01:57.946,2021-03-03,f,17,6,,ACCEPTED,,X,111028186
2021,11734,136527501,40273376,f,2021-04-06 13:44:52.288,2021-03-03,f,14,6,,ACCEPTED,,X,99277343
2021,11734,136527500,40273376,f,2021-04-06 13:44:51.267,2021-03-03,f,17,6,,ACCEPTED,,X,99277340
2021,11734,137495549,40273376,f,2021-05-04 15:59:48.64,2021-03-03,f,23,6,,ACCEPTED,,X,101267551
2021,11734,136527498,40273376,f,2021-04-06 13:44:48.626,2021-03-04,f,0,6,,ACCEPTED,,X,99277334
2021,11734,136527497,40273376,f,2021-04-06 13:44:47.267,2021-03-04,f,1,6,,ACCEPTED,,X,99277331
2021,11734,136527544,40273376,f,2021-04-06 13:58:37.529,2021-03-04,f,1,6,,ACCEPTED,,X,99277472
2021,11734,136527546,40273376,f,2021-04-06 13:58:40.927,2021-03-04,f,4,6,,ACCEPTED,,X,99277478
2021,11734,136527520,40273376,f,2021-04-06 13:45:13.048,2021-03-04,f,6,6,,ACCEPTED,,X,99277400
2021,11734,136527492,40273376,f,2021-04-06 13:44:40.869,2021-03-03,f,0,6,,ACCEPTED,,X,99277316
2021,11734,136527512,40273376,f,2021-04-06 13:45:04.951,2021-03-04,f,14,6,,ACCEPTED,,X,99277376
2021,11734,136527528,40273376,f,2021-04-06 13:58:16.19,2021-03-04,f,15,6,,ACCEPTED,,X,99277424
2021,11734,136527494,40273376,f,2021-04-06 13:44:43.203,2021-03-04,f,12,6,,ACCEPTED,,X,99277322
2021,11734,136527491,40273376,f,2021-04-06 13:44:39.924,2021-03-04,f,16,6,,ACCEPTED,,X,99277313
2021,11734,137495553,40273376,f,2021-05-04 15:59:55.614,2021-03-04,f,18,6,,ACCEPTED,,X,101267572
2021,11734,136527522,40273376,f,2021-04-06 13:45:15.049,2021-03-04,f,18,6,,ACCEPTED,,X,99277406
2021,11734,136527488,40273376,f,2021-04-06 13:44:36.187,2021-03-04,f,21,6,,ACCEPTED,,X,99277304
2021,11734,136527493,40273376,f,2021-04-06 13:44:41.927,2021-03-05,f,0,6,,ACCEPTED,,X,99277319
2021,11734,136527511,40273376,f,2021-04-06 13:45:04.048,2021-03-05,f,7,6,,ACCEPTED,,X,99277373
2021,11734,136527484,40273376,f,2021-04-06 13:44:32.086,2021-03-05,f,8,6,,ACCEPTED,,X,99277292
2021,11734,139687500,40273376,f,2021-07-08 21:28:36.107,2021-03-05,f,11,6,,ACCEPTED,,X,106321614
2021,11734,146798622,40273376,f,2022-01-10 17:43:45.706,2021-03-05,f,14,6,,ACCEPTED,,X,122349266
2021,11734,136527481,40273376,f,2021-04-06 13:44:28.948,2021-03-03,f,13,6,,ACCEPTED,,X,99277283
2021,11734,136527510,40273376,f,2021-04-06 13:45:02.693,2021-03-05,f,19,6,,ACCEPTED,,X,99277370
2021,11734,141868808,40273376,f,2021-09-08 16:01:54.219,2021-03-05,f,18,6,,ACCEPTED,,X,111028171
2021,11734,136527483,40273376,f,2021-04-06 13:44:31.091,2021-03-05,f,19,6,,ACCEPTED,,X,99277289
2021,11734,136527475,40273376,f,2021-04-06 13:44:21.685,2021-03-06,f,2,6,,ACCEPTED,,X,99277265
2021,11734,136527474,40273376,f,2021-04-06 13:44:19.645,2021-03-05,f,17,6,,ACCEPTED,,X,99277262
2021,11734,137496197,40273376,f,2021-05-04 16:13:46.959,2021-03-06,f,12,6,,ACCEPTED,,X,101269875
2021,11734,136527473,40273376,f,2021-04-06 13:44:18.39,2021-03-06,f,13,6,,ACCEPTED,,X,99277259
2021,11734,136527508,40273376,f,2021-04-06 13:45:00.607,2021-03-06,f,19,6,,ACCEPTED,,X,99277364
2021,11734,136527505,40273376,f,2021-04-06 13:44:56.726,2021-03-06,f,23,6,,ACCEPTED,,X,99277355
2021,11734,136527506,40273376,f,2021-04-06 13:44:58.368,2021-03-07,f,15,6,,ACCEPTED,,X,99277358
2021,11734,136527477,40273376,f,2021-04-06 13:44:24.186,2021-03-07,f,16,6,,ACCEPTED,,X,99277271
2021,11734,136527458,40273376,f,2021-04-06 13:44:01.108,2021-03-07,f,19,6,,ACCEPTED,,X,99277214
2021,11734,148470072,40273376,f,2022-02-07 22:58:42.139,2021-03-07,f,19,6,,ACCEPTED,,X,126578341
2021,11734,137496850,40273376,f,2021-05-04 16:28:15.004,2021-03-08,f,5,6,,ACCEPTED,,X,101272142
2021,11734,143422532,40273376,f,2021-10-19 15:28:28.857,2021-03-06,f,0,6,,ACCEPTED,,X,114554933
2021,11734,136527461,40273376,f,2021-04-06 13:44:04.527,2021-03-04,f,0,6,,ACCEPTED,,X,99277223
2021,11734,136527460,40273376,f,2021-04-06 13:44:03.507,2021-03-08,f,0,6,,ACCEPTED,,X,99277220
2021,11734,136527459,40273376,f,2021-04-06 13:44:02.407,2021-03-08,f,11,6,,ACCEPTED,,X,99277217
2021,11734,136527457,40273376,f,2021-04-06 13:43:59.847,2021-03-08,f,19,6,,ACCEPTED,,X,99277211
2021,11734,136527455,40273376,f,2021-04-06 13:43:57.886,2021-03-08,f,22,6,,ACCEPTED,,X,99277205
2021,11734,136527454,40273376,f,2021-04-06 13:43:56.587,2021-03-09,f,4,6,,ACCEPTED,,X,99277202
2021,11734,136527450,40273376,f,2021-04-06 13:43:50.303,2021-03-09,f,0,6,,ACCEPTED,,X,99277190
2021,11734,136527449,40273376,f,2021-04-06 13:43:49.368,2021-03-09,f,8,6,,ACCEPTED,,X,99277187
2021,11734,136527448,40273376,f,2021-04-06 13:43:48.384,2021-03-07,f,20,6,,ACCEPTED,,X,99277184
2021,11734,141868809,40273376,f,2021-09-08 16:01:56.276,2021-03-09,f,16,6,,ACCEPTED,,X,111028177
2021,11734,137495545,40273376,f,2021-05-04 15:59:44.294,2021-03-09,f,17,6,,ACCEPTED,,X,101267533
2021,11734,137495542,40273376,f,2021-05-04 15:59:41.873,2021-03-09,f,18,6,,ACCEPTED,,X,101267521
2021,11734,136527447,40273376,f,2021-04-06 13:43:46.523,2021-03-09,f,19,6,,ACCEPTED,,X,99277181
2021,11734,136527486,40273376,f,2021-04-06 13:44:34.328,2021-03-10,f,5,6,,ACCEPTED,,X,99277298
2021,11734,136527445,40273376,f,2021-04-06 13:43:44.268,2021-03-05,f,0,6,,ACCEPTED,,X,99277175
2021,11734,136527444,40273376,f,2021-04-06 13:43:42.689,2021-03-08,f,0,6,,ACCEPTED,,X,99277172
2021,11734,136527470,40273376,f,2021-04-06 13:44:15.127,2021-03-10,f,10,6,,ACCEPTED,,X,99277250
2021,11734,136527443,40273376,f,2021-04-06 13:43:41.546,2021-03-10,f,10,6,,ACCEPTED,,X,99277169
2021,11734,136527478,40273376,f,2021-04-06 13:44:25.069,2021-03-10,f,11,6,,ACCEPTED,,X,99277274
2021,11734,136527442,40273376,f,2021-04-06 13:43:40.206,2021-03-10,f,11,6,,ACCEPTED,,X,99277166
2021,11734,136527476,40273376,f,2021-04-06 13:44:23.127,2021-03-10,f,18,6,,ACCEPTED,,X,99277268
2021,11734,141868806,40273376,f,2021-09-08 16:01:52.244,2021-03-11,f,8,6,,ACCEPTED,,X,111028162
2021,11734,136527437,40273376,f,2021-04-06 13:43:33.065,2021-03-11,f,8,6,,ACCEPTED,,X,99277151
2021,11734,136527467,40273376,f,2021-04-06 13:44:12.009,2021-03-11,f,9,6,,ACCEPTED,,X,99277241
2021,11734,146798621,40273376,f,2022-01-10 17:43:43.969,2021-03-11,f,12,6,,ACCEPTED,,X,122349260
2021,11734,136527436,40273376,f,2021-04-06 13:43:31.606,2021-03-11,f,14,6,,ACCEPTED,,X,99277148
2021,11734,137496193,40273376,f,2021-05-04 16:13:42.419,2021-03-11,f,19,6,,ACCEPTED,,X,101269854
2021,11734,137496190,40273376,f,2021-05-04 16:13:38.896,2021-03-12,f,1,6,,ACCEPTED,,X,101269839
2021,11734,148470085,40273376,f,2022-02-07 22:58:55.442,2021-03-12,f,2,6,,ACCEPTED,,X,126578383
2021,11734,136527466,40273376,f,2021-04-06 13:44:11.085,2021-03-12,f,18,6,,ACCEPTED,,X,99277238
2021,11734,136527417,20566826,f,2021-04-06 13:30:34.316,2021-01-01,f,0,6,,ACCEPTED,,X,99277091
2021,11734,136527416,40273376,f,2021-04-06 13:30:33.557,2021-03-12,f,22,6,,ACCEPTED,,X,99277088
2021,11734,136527464,40273376,f,2021-04-06 13:44:08.627,2021-03-13,f,2,6,,ACCEPTED,,X,99277232
2021,11734,136527463,40273376,f,2021-04-06 13:44:07.643,2021-03-13,f,4,6,,ACCEPTED,,X,99277229
2021,11734,140489227,40273376,f,2021-07-28 21:44:18.876,2021-03-12,f,12,6,,ACCEPTED,,X,108029132
2021,11734,136527414,20566826,f,2021-04-06 13:30:31.912,2021-01-22,f,8,6,,ACCEPTED,,X,99277082
2021,11734,137501976,40273376,f,2021-05-04 18:43:10.713,2021-03-12,f,19,6,,ACCEPTED,,X,101290465
2021,11734,136527413,40273376,f,2021-04-06 13:30:31.173,2021-03-13,f,23,6,,ACCEPTED,,X,99277079
2021,11734,136527465,40273376,f,2021-04-06 13:44:09.964,2021-03-14,f,3,6,,ACCEPTED,,X,99277235
2021,11734,136527412,40273376,f,2021-04-06 13:30:30.454,2021-03-13,f,22,6,,ACCEPTED,,X,99277076
