data_year,weapon_id,offense_id,nibrs_weapon_id
2021,41,165618532,
2021,41,165618533,
2021,38,165618533,
2021,41,165618536,
2021,41,165618542,
2021,41,165618560,
2021,41,168246525,
2021,1,165618563,
2021,41,165618570,
2021,41,165618572,
2021,41,171734892,
2021,41,165618584,
2021,42,166646586,
2021,41,171734894,
2021,41,165618604,
2021,41,165618612,
2021,41,165618618,
2021,41,165618619,
2021,41,171734895,
2021,41,165618625,
2021,1,166646844,
2021,41,166646849,
2021,41,166646851,
2021,39,166646852,
2021,41,166646855,
2021,41,166646856,
2021,41,166646863,
2021,41,166646864,
2021,21,166646865,
2021,41,166646866,
2021,41,166646867,
2021,41,166646870,
2021,41,166646876,
2021,41,166646890,
2021,41,166646892,
2021,41,166646893,
2021,41,166646897,
2021,41,166646899,
2021,41,166646900,
2021,21,166646978,
2021,41,166646982,
2021,41,166646987,
2021,41,166646997,
2021,41,166647004,
2021,41,166647009,
2021,41,166647012,
2021,41,166647022,
2021,41,166647027,
2021,41,166647032,
2021,41,168246543,
2021,41,166647041,
2021,21,166647047,
2021,1,166647050,
2021,31,166647051,
2021,1,173606056,
2021,39,166647060,
2021,41,166647066,
2021,41,166647068,
2021,41,175680763,
2021,31,168246550,
2021,41,166647086,
2021,41,166647355,
2021,41,169518854,
2021,41,166647199,
2021,41,166647204,
2021,38,166647204,
2021,41,166647207,
2021,41,166647209,
2021,41,166647210,
2021,1,166647216,
2021,41,166647227,
2021,1,166647233,
2021,41,166647236,
2021,41,176665508,
2021,41,166647254,
2021,21,166647257,
2021,41,166647260,
2021,41,166647265,
2021,41,166647268,
2021,41,166647280,
2021,41,166647286,
2021,41,166647289,
2021,41,166647291,
2021,41,166647295,
2021,41,166647362,
2021,41,166647363,
2021,38,168246554,
2021,41,166647380,
2021,41,166647712,
2021,41,166647400,
2021,21,171734928,
2021,41,166647418,
2021,41,166647419,
2021,41,166647426,
2021,41,166647440,
2021,41,166647442,
2021,41,166647443,
2021,38,166647452,
2021,41,174659645,
2021,41,166647471,
2021,41,166647722,
2021,41,166647483,
2021,41,166647486,
2021,31,166647489,
2021,41,166647744,
2021,41,166647757,
2021,41,166647758,
2021,21,173606068,
2021,41,166647765,
2021,21,166647768,
2021,41,166647771,
2021,41,166647773,
2021,9,171734931,
2021,21,166647778,
2021,41,166647779,
2021,41,166647780,
2021,41,166647784,
2021,41,166647787,
2021,38,166647791,
2021,41,166647797,
2021,41,166647798,
2021,41,166647803,
2021,1,166647812,
2021,3,166647813,
2021,41,166647814,
2021,41,166647821,
2021,41,168246746,
2021,41,166647829,
2021,41,166647835,
2021,41,168246747,
2021,41,166648119,
2021,41,166648120,
2021,41,169518867,
2021,41,166648128,
2021,41,166648131,
2021,41,166648132,
2021,41,166648135,
2021,41,166648138,
2021,41,166648139,
2021,41,166648140,
2021,38,166648140,
2021,41,166648141,
2021,38,166648141,
2021,41,166648143,
2021,41,166648145,
2021,41,166648146,
2021,41,166648153,
2021,41,166648159,
2021,41,166648163,
2021,41,166648170,
2021,41,166648172,
2021,41,166648193,
2021,41,166648195,
2021,41,166648197,
2021,41,166648198,
2021,41,166648199,
2021,41,166648200,
2021,41,171734932,
2021,41,166648202,
2021,41,166648203,
2021,41,166648204,
2021,41,166648207,
2021,41,166648212,
2021,41,166648231,
2021,41,166648506,
2021,41,168246750,
2021,41,166648511,
2021,41,166648883,
2021,41,166648514,
2021,41,166648884,
2021,37,166648884,
2021,41,166648537,
2021,38,166648540,
2021,41,166648541,
2021,41,166648546,
2021,38,166648552,
2021,38,166648554,
2021,41,166648557,
2021,41,166648566,
2021,41,166648579,
2021,41,166648583,
2021,41,166648584,
2021,41,166648585,
2021,41,166648586,
2021,41,166648587,
2021,41,166648592,
2021,41,166648594,
2021,41,166648595,
2021,41,166648596,
2021,41,173607749,
2021,41,166648600,
2021,42,166648605,
2021,41,166648613,
2021,21,166648616,
2021,41,166648617,
2021,38,166648618,
2021,41,166648620,
2021,41,166648621,
2021,37,166648621,
2021,41,166648889,
2021,41,166648891,
2021,1,166648900,
2021,41,166648902,
2021,21,166648904,
2021,37,166648904,
2021,41,166648907,
2021,3,170623439,
2021,41,166649311,
2021,1,166648941,
2021,41,166648943,
2021,38,166648943,
2021,41,168246757,
2021,41,166648968,
2021,41,166648970,
2021,38,166648970,
2021,41,170623442,
2021,41,166648981,
2021,41,178247563,
2021,41,166648994,
2021,41,166648999,
2021,41,166649010,
2021,31,166649013,
2021,41,166649014,
2021,41,166649321,
2021,41,174659649,
2021,41,166649332,
2021,41,166649339,
2021,41,171734969,
2021,41,166649341,
2021,38,173607750,
2021,41,169518888,
2021,41,166649355,
2021,31,166649362,
2021,41,166649375,
2021,41,166649386,
2021,41,166649388,
2021,41,166649391,
2021,41,166649395,
2021,38,166649397,
2021,41,166649402,
2021,41,166649403,
2021,37,166649403,
2021,41,166649404,
2021,41,173607751,
2021,41,166649422,
2021,41,166649423,
2021,41,166649699,
2021,41,166649424,
2021,38,166649425,
2021,41,166649426,
2021,41,166649427,
2021,41,166649704,
2021,41,166649707,
2021,41,166649713,
2021,41,166649717,
2021,41,168246766,
2021,41,168246767,
2021,41,166649733,
2021,41,166649734,
2021,41,166650065,
2021,41,166649738,
2021,41,166649740,
2021,37,166649740,
2021,41,166649741,
2021,41,166649742,
2021,41,166649744,
2021,41,166649745,
2021,37,168246768,
2021,41,166649752,
2021,41,166649757,
2021,41,166649763,
2021,41,171734970,
2021,41,166649768,
2021,41,166649773,
2021,42,166649776,
2021,41,173606083,
2021,41,166649781,
2021,41,166649784,
2021,31,166649785,
2021,41,168246776,
2021,41,168246786,
2021,31,168246795,
2021,41,168246801,
2021,41,168246807,
2021,41,168246808,
2021,41,168246811,
2021,21,170623465,
2021,41,168246815,
2021,41,171734985,
2021,41,168246819,
2021,41,168246820,
2021,41,168246823,
2021,41,168246824,
2021,41,168246842,
2021,37,168246842,
2021,21,168246848,
2021,41,168246850,
2021,41,168246856,
2021,41,168247016,
2021,41,173606303,
2021,41,168247028,
2021,34,168247029,
2021,41,168247031,
2021,41,168247032,
2021,41,173606304,
2021,42,168247036,
2021,42,168247038,
2021,41,168247047,
2021,21,179008415,
2021,41,168247055,
2021,41,168247068,
2021,41,168247071,
2021,41,168247082,
2021,41,168247083,
2021,41,178247566,
2021,41,168247094,
2021,41,168247096,
2021,41,168247097,
2021,38,168247098,
2021,1,168247099,
2021,41,168247099,
2021,41,168247102,
2021,41,168247107,
2021,41,168247109,
2021,37,169518938,
2021,41,168247118,
2021,32,168247122,
2021,41,168247133,
2021,21,168247215,
2021,41,168247221,
2021,41,168247231,
2021,41,168247232,
2021,41,168247239,
2021,41,168247242,
2021,41,168247254,
2021,41,168247257,
2021,41,168247258,
2021,41,168247269,
2021,38,168247270,
2021,3,168247271,
2021,41,168247277,
2021,41,168247288,
2021,41,168247291,
2021,42,169518941,
2021,3,168247300,
2021,41,168247301,
2021,41,168247309,
2021,41,168247311,
2021,41,168247312,
2021,41,168247313,
2021,21,173606313,
2021,41,168247320,
2021,41,168247546,
2021,38,168247555,
2021,41,168247557,
2021,41,168247562,
2021,41,168247564,
2021,41,168247571,
2021,41,168247572,
2021,42,168247575,
2021,41,168247576,
2021,21,168247579,
2021,21,168247580,
2021,1,173606321,
2021,3,174659673,
2021,41,170623469,
2021,41,168247604,
2021,21,169518948,
2021,41,168247610,
2021,41,168247621,
2021,38,168247624,
2021,41,168247626,
2021,41,173606322,
2021,41,170623471,
2021,41,168247631,
2021,3,168247635,
2021,41,168247636,
2021,38,168247644,
2021,41,168247648,
2021,41,168247656,
2021,41,168247657,
2021,41,168247660,
2021,41,168247662,
2021,41,168247665,
2021,41,168248077,
2021,42,174659675,
2021,5,168248083,
2021,7,168248083,
2021,9,168248083,
2021,41,168248084,
2021,41,168248091,
2021,41,168248093,
2021,41,168248094,
2021,3,173606328,
2021,41,168248098,
2021,41,168248112,
2021,41,168248114,
2021,41,168248124,
2021,41,168248126,
2021,31,168248127,
2021,41,168248152,
2021,41,168248155,
2021,41,168248163,
2021,41,168248173,
2021,37,168248177,
2021,41,168248179,
2021,41,168248182,
2021,41,168248185,
2021,41,168248186,
2021,41,168248191,
2021,41,168248192,
2021,31,168248461,
2021,41,168248471,
2021,41,168248474,
2021,41,168248480,
2021,31,168248485,
2021,37,168248486,
2021,41,168248488,
2021,41,169518958,
2021,41,168248503,
2021,21,168248507,
2021,41,168248535,
2021,37,168248535,
2021,41,168248536,
2021,41,168248537,
2021,41,168248538,
2021,41,168248543,
2021,3,168248556,
2021,41,168248567,
2021,41,168248568,
2021,41,168248571,
2021,39,168248575,
2021,41,168248836,
2021,41,168248837,
2021,41,168248844,
2021,41,168248865,
2021,41,178247567,
2021,41,168248882,
2021,41,168248889,
2021,41,168248892,
2021,41,168248893,
2021,41,168248894,
2021,38,168248909,
2021,41,168248912,
2021,41,168248918,
2021,31,168248922,
2021,41,168248923,
2021,41,168248925,
2021,37,168248925,
2021,38,168248925,
2021,41,168248927,
2021,41,168248931,
2021,41,168248932,
2021,41,168248935,
2021,41,168248941,
2021,41,173606341,
2021,41,174659682,
2021,41,168249200,
2021,41,168249206,
2021,41,168249207,
2021,1,171735005,
2021,41,168249225,
2021,41,168249227,
2021,41,168249230,
2021,41,168249236,
2021,41,173606344,
2021,41,173606346,
2021,38,173606346,
2021,41,168249241,
2021,31,168249242,
2021,38,171735006,
2021,41,168249248,
2021,41,168249249,
2021,41,168249250,
2021,41,168249252,
2021,41,168249254,
2021,1,168249255,
2021,38,168249257,
2021,41,168249260,
2021,41,168249261,
2021,41,168249263,
2021,1,168249280,
2021,41,168249291,
2021,41,168249292,
2021,41,168249293,
2021,41,168249300,
2021,38,168249300,
2021,41,168249302,
2021,41,168249303,
2021,41,168249310,
2021,41,168249651,
2021,41,169518992,
2021,41,168249667,
2021,41,168249671,
2021,41,168249672,
2021,41,168249680,
2021,41,168249681,
2021,41,168249683,
2021,38,168249683,
2021,21,168249684,
2021,41,168249686,
2021,41,168249688,
2021,41,168249692,
2021,41,168249694,
2021,41,168249698,
2021,41,168249699,
2021,41,168249704,
2021,41,168249725,
2021,41,168249736,
2021,41,168249738,
2021,41,168249739,
2021,41,168249740,
2021,41,168249741,
2021,41,168249756,
2021,41,168249760,
2021,41,168249997,
2021,41,168250002,
2021,41,168250012,
2021,41,168250029,
2021,41,168250030,
2021,41,168250041,
2021,41,174659687,
2021,38,168250045,
2021,41,168250046,
2021,41,168250047,
2021,41,168250049,
2021,41,168250050,
2021,21,168250055,
2021,41,168250057,
2021,41,168250067,
2021,41,168250073,
2021,41,174659689,
2021,41,168250075,
2021,41,168250081,
2021,41,168250084,
2021,41,168250087,
2021,41,168250093,
2021,41,168250266,
2021,41,168250283,
2021,41,168250292,
2021,41,168250297,
2021,41,173606376,
2021,41,168250309,
2021,41,168250310,
2021,39,168250319,
2021,41,168250325,
2021,41,168250326,
2021,41,168250328,
2021,41,169519027,
2021,41,168250331,
2021,41,168250340,
2021,41,168250341,
2021,41,168250343,
2021,41,168250352,
2021,41,168250355,
2021,38,168250356,
2021,41,168250358,
2021,39,169519510,
2021,41,173606409,
2021,41,169519659,
2021,41,169519669,
2021,41,169519679,
2021,41,169519680,
2021,41,169519682,
2021,41,169519686,
2021,41,169519689,
2021,41,169519692,
2021,41,169519694,
2021,41,169519696,
2021,41,169519699,
2021,21,169519703,
2021,41,169519715,
2021,41,169519721,
2021,41,169519729,
2021,41,169519731,
2021,41,173606412,
2021,41,169519742,
2021,41,169519750,
2021,41,174659711,
2021,41,171735039,
2021,41,169519783,
2021,41,169519785,
2021,41,169519791,
2021,41,169519793,
2021,41,169519794,
2021,37,169519794,
2021,41,169520109,
2021,41,174659923,
2021,38,169520121,
2021,41,169520129,
2021,41,169520136,
2021,41,169520139,
2021,41,169520142,
2021,41,169520157,
2021,38,169520157,
2021,41,173606413,
2021,37,173606414,
2021,41,171735042,
2021,21,171735043,
2021,38,169520181,
2021,41,169520183,
2021,41,169520186,
2021,41,169520188,
2021,41,169520190,
2021,41,178246108,
2021,41,169520194,
2021,41,173606415,
2021,38,169520202,
2021,41,169520205,
2021,41,169520213,
2021,41,169520230,
2021,41,169520241,
2021,41,169520243,
2021,41,169520249,
2021,37,169520249,
2021,41,169520250,
2021,38,169520260,
2021,21,169520266,
2021,41,169520501,
2021,41,169520502,
2021,41,169520505,
2021,41,169520527,
2021,41,169520532,
2021,41,169520535,
2021,31,169520554,
2021,3,169520556,
2021,37,173606417,
2021,39,169520565,
2021,21,169520575,
2021,41,169520575,
2021,41,169520579,
2021,35,169520580,
2021,41,169520581,
2021,41,169520593,
2021,41,169520597,
2021,41,169520598,
2021,41,173606420,
2021,37,173606420,
2021,41,173606422,
2021,41,169520616,
2021,31,169520619,
2021,41,169520622,
2021,37,169520622,
2021,41,169520625,
2021,41,169520814,
2021,41,169520820,
2021,38,174659937,
2021,41,169520828,
2021,41,169520840,
2021,41,169520844,
2021,41,169520849,
2021,41,174660157,
2021,41,170630079,
2021,3,169520854,
2021,41,169520857,
2021,41,169520858,
2021,41,169520860,
2021,41,169520873,
2021,41,169520874,
2021,41,169520887,
2021,41,169520902,
2021,41,169520908,
2021,41,169520913,
2021,41,169520915,
2021,21,174659943,
2021,41,169520918,
2021,41,169520920,
2021,41,169520921,
2021,41,169520923,
2021,41,169520924,
2021,41,169521088,
2021,41,169521093,
2021,41,169521096,
2021,41,169521099,
2021,38,173606434,
2021,41,174659949,
2021,41,169521108,
2021,41,169521112,
2021,31,169521117,
2021,41,178247573,
2021,41,169521125,
2021,41,169521131,
2021,41,169521132,
2021,41,170630088,
2021,41,169521155,
2021,41,174659951,
2021,41,171735063,
2021,41,174659955,
2021,41,169521166,
2021,41,169521167,
2021,38,169521169,
2021,41,169521171,
2021,38,169521183,
2021,41,174659957,
2021,31,174659959,
2021,41,169521191,
2021,41,169521200,
2021,41,169521202,
2021,41,173606439,
2021,41,174659962,
2021,37,174659962,
2021,41,178054335,
2021,41,174659965,
2021,41,169521452,
2021,41,169521455,
2021,41,169521466,
2021,38,169521471,
2021,3,169521481,
2021,41,169521482,
2021,41,169521526,
2021,41,169521531,
2021,41,169521536,
2021,41,169521552,
2021,41,178246110,
2021,41,169521579,
2021,41,169521583,
2021,41,169521586,
2021,41,173606456,
2021,38,173606456,
2021,41,169521593,
2021,41,173606458,
2021,42,169521614,
2021,41,169521938,
2021,41,170630096,
2021,41,169521943,
2021,39,169521946,
2021,41,169521948,
2021,41,169521962,
2021,41,169521963,
2021,41,174659976,
2021,3,173606460,
2021,41,169521967,
2021,37,169521967,
2021,41,169521970,
2021,41,169521972,
2021,41,179203949,
2021,41,169521993,
2021,41,178246111,
2021,41,169522005,
2021,41,169522010,
2021,41,169522012,
2021,41,169522013,
2021,41,169522014,
2021,41,169522015,
2021,21,169522017,
2021,41,169522017,
2021,37,169522017,
2021,21,169522018,
2021,41,169522018,
2021,37,169522018,
2021,41,170630101,
2021,41,169522020,
2021,38,169522020,
2021,41,170630102,
2021,41,169522023,
2021,41,169522041,
2021,41,169522046,
2021,37,169522046,
2021,41,169522047,
2021,41,169522052,
2021,41,169522053,
2021,41,169522055,
2021,41,169522056,
2021,41,169522058,
2021,41,169522059,
2021,41,169522337,
2021,41,169522340,
2021,41,169522341,
2021,41,173606467,
2021,41,169522367,
2021,37,169522367,
2021,41,169522368,
2021,41,171735077,
2021,41,169522372,
2021,41,169522374,
2021,41,173606468,
2021,41,169522381,
2021,41,169522388,
2021,41,169522392,
2021,41,169522401,
2021,41,169522403,
2021,41,169522404,
2021,21,169522405,
2021,41,169522407,
2021,41,169522416,
2021,41,169522418,
2021,41,169522419,
2021,38,169522429,
2021,41,169522439,
2021,41,169522440,
2021,41,169522442,
2021,41,170630112,
2021,41,169522744,
2021,38,169522753,
2021,41,169522757,
2021,41,169522760,
2021,41,169522761,
2021,41,169522765,
2021,38,169522765,
2021,41,169522767,
2021,41,169522774,
2021,38,169522775,
2021,41,169522800,
2021,38,169522804,
2021,41,169522812,
2021,1,173606472,
2021,31,173606487,
2021,38,173606488,
2021,3,169522852,
2021,41,171735083,
2021,41,169522862,
2021,21,169522863,
2021,41,169522864,
2021,42,169522865,
2021,41,169523113,
2021,42,169523119,
2021,41,169523123,
2021,41,169523126,
2021,41,169523132,
2021,1,169523136,
2021,41,169523137,
2021,41,169523138,
2021,41,169523139,
2021,41,169523141,
2021,38,169523142,
2021,41,169523143,
2021,41,169523158,
2021,41,169523161,
2021,41,173606497,
2021,41,169523164,
2021,41,171735085,
2021,41,169523170,
2021,41,169523172,
2021,41,169523173,
2021,41,169523175,
2021,41,169523177,
2021,39,169523184,
2021,41,169523192,
2021,41,169523204,
2021,41,169523209,
2021,41,169523214,
2021,38,169523215,
2021,41,169523216,
2021,41,169523221,
2021,38,174660005,
2021,41,169523463,
2021,37,169523464,
2021,41,169523465,
2021,41,169523469,
2021,41,174660006,
2021,41,169523472,
2021,42,169523476,
2021,41,169523482,
2021,41,169523484,
2021,41,169523491,
2021,41,169523498,
2021,41,169523502,
2021,41,169523506,
2021,41,169523509,
2021,41,169523511,
2021,41,169523514,
2021,41,169523516,
2021,41,169523522,
2021,41,169523525,
2021,3,169523532,
2021,41,174660012,
2021,21,169523537,
2021,1,170630127,
2021,41,169523543,
2021,38,169523555,
2021,41,173606500,
2021,41,169523572,
2021,41,169523574,
2021,41,178246112,
2021,41,169523589,
2021,41,174660017,
2021,31,169524210,
2021,41,169524228,
2021,41,174660018,
2021,41,169524232,
2021,41,169524235,
2021,41,169524237,
2021,41,169524238,
2021,41,169524240,
2021,41,171735093,
2021,37,171735093,
2021,41,169524262,
2021,38,169524282,
2021,41,169524285,
2021,41,178246113,
2021,41,169524294,
2021,41,169524296,
2021,41,169524297,
2021,41,169524298,
2021,41,169524302,
2021,41,170630135,
2021,41,169524344,
2021,41,170630368,
2021,41,170630373,
2021,41,170630375,
2021,41,170630378,
2021,41,170630382,
2021,41,170630383,
2021,31,170630385,
2021,41,174660039,
2021,31,174660040,
2021,41,170630393,
2021,41,170630418,
2021,41,170630425,
2021,41,170630427,
2021,41,170630429,
2021,41,178247591,
2021,41,170630444,
2021,41,170630445,
2021,41,170630450,
2021,41,170630452,
2021,41,170630460,
2021,41,170630467,
2021,37,171735283,
2021,41,179964340,
2021,41,170630496,
2021,41,170630498,
2021,21,171735284,
2021,41,170630501,
2021,41,173606535,
2021,38,173606536,
2021,21,170630505,
2021,41,170630507,
2021,41,170630522,
2021,3,174660046,
2021,41,170630546,
2021,1,170630547,
2021,41,170630550,
2021,41,170630552,
2021,41,170630559,
2021,38,173606546,
2021,41,170630616,
2021,41,170630617,
2021,41,170630620,
2021,39,170630622,
2021,41,170630623,
2021,41,170630626,
2021,41,170630629,
2021,41,170630630,
2021,41,170630638,
2021,37,170630638,
2021,41,170630640,
2021,41,170630649,
2021,42,170630653,
2021,41,170630658,
2021,41,170630661,
2021,41,170630662,
2021,41,170630664,
2021,41,170630665,
2021,41,170630671,
2021,41,170630679,
2021,41,170630680,
2021,41,170630681,
2021,38,170630684,
2021,41,170630694,
2021,41,170630699,
2021,41,170630701,
2021,41,170630705,
2021,41,170630706,
2021,41,170630707,
2021,41,170630710,
2021,41,170630713,
2021,37,170630713,
2021,41,170630716,
2021,41,170630728,
2021,41,170630729,
2021,41,170630730,
2021,41,170630734,
2021,41,170630747,
2021,3,170630753,
2021,21,174660062,
2021,41,170630772,
2021,38,170630783,
2021,41,170630786,
2021,41,170630794,
2021,41,170630802,
2021,38,170630802,
2021,41,170630803,
2021,41,170630804,
2021,41,170630811,
2021,41,170630812,
2021,41,171735310,
2021,41,170630818,
2021,41,170630823,
2021,41,170630824,
2021,38,170630826,
2021,41,170630830,
2021,38,170630843,
2021,41,170630854,
2021,41,170630855,
2021,41,170630866,
2021,41,170630867,
2021,21,170630872,
2021,1,171735324,
2021,41,170630883,
2021,41,170630885,
2021,41,170630886,
2021,41,170630892,
2021,41,170630894,
2021,41,174660070,
2021,38,170630907,
2021,41,170630915,
2021,38,173606558,
2021,41,173606560,
2021,41,170630938,
2021,41,170630954,
2021,41,170630976,
2021,41,170630977,
2021,41,170630980,
2021,41,170630985,
2021,41,170630989,
2021,41,170630995,
2021,41,170630998,
2021,41,170630999,
2021,31,170631011,
2021,41,170631014,
2021,41,170631016,
2021,21,170631017,
2021,41,170631018,
2021,37,170631018,
2021,41,170631019,
2021,41,170631020,
2021,41,170631024,
2021,41,171735333,
2021,41,171735334,
2021,37,171735334,
2021,41,170631030,
2021,41,170631032,
2021,41,170631039,
2021,41,170631040,
2021,41,173606563,
2021,38,173606563,
2021,41,170631042,
2021,41,170631049,
2021,38,170631051,
2021,41,170631052,
2021,31,170631063,
2021,41,170631065,
2021,41,170631069,
2021,41,174660073,
2021,41,170631150,
2021,38,170631162,
2021,41,170631165,
2021,21,170631179,
2021,31,170631179,
2021,41,171735338,
2021,41,170631183,
2021,41,170631192,
2021,41,170631194,
2021,41,170631195,
2021,41,170631202,
2021,41,178247597,
2021,41,170631217,
2021,41,170631239,
2021,42,170631241,
2021,37,170631244,
2021,3,170631249,
2021,39,170631266,
2021,41,170631282,
2021,41,170631286,
2021,41,170631289,
2021,41,170631305,
2021,41,170631306,
2021,41,174660078,
2021,41,174660079,
2021,41,170631322,
2021,21,171735356,
2021,41,170631350,
2021,41,170631352,
2021,41,170631355,
2021,1,173606576,
2021,41,170631365,
2021,41,170631373,
2021,41,170631376,
2021,41,170631381,
2021,42,170631384,
2021,41,170631387,
2021,41,170631389,
2021,41,170631394,
2021,41,170631399,
2021,38,173606580,
2021,41,170631408,
2021,38,170631408,
2021,41,170631411,
2021,41,170631412,
2021,41,170631415,
2021,41,174660091,
2021,37,170631421,
2021,41,170631425,
2021,42,170631428,
2021,41,170631430,
2021,41,170631431,
2021,41,170631435,
2021,41,170631438,
2021,41,170631441,
2021,41,170631449,
2021,21,170631450,
2021,41,173606588,
2021,41,170631477,
2021,41,170631487,
2021,41,170631490,
2021,41,170631492,
2021,21,170631498,
2021,41,170631499,
2021,41,173606592,
2021,41,170631584,
2021,41,170631587,
2021,41,170631592,
2021,41,170631598,
2021,41,170631600,
2021,41,170631610,
2021,41,170631611,
2021,41,170631618,
2021,41,170631623,
2021,41,170631624,
2021,37,170631624,
2021,41,170631637,
2021,21,170631639,
2021,21,170631651,
2021,41,170631653,
2021,41,170631654,
2021,38,170631658,
2021,21,170631746,
2021,41,170631747,
2021,31,170631749,
2021,41,170631766,
2021,41,171735388,
2021,41,170631784,
2021,37,170631784,
2021,1,170631786,
2021,41,173606598,
2021,41,170631792,
2021,37,171735392,
2021,41,170631808,
2021,41,173606604,
2021,41,170631814,
2021,1,171735396,
2021,41,170631832,
2021,41,170631836,
2021,41,170631841,
2021,41,170631844,
2021,41,170631857,
2021,41,170631858,
2021,41,170631861,
2021,41,170631862,
2021,41,170631868,
2021,41,170631869,
2021,41,170631870,
2021,41,170631874,
2021,38,178247604,
2021,41,170631878,
2021,41,170631882,
2021,42,170631883,
2021,41,173606611,
2021,41,178247606,
2021,41,170631900,
2021,41,170631902,
2021,41,174660165,
2021,41,171736041,
2021,41,171736044,
2021,41,171736066,
2021,41,171736076,
2021,41,171736077,
2021,41,173606907,
2021,41,171736081,
2021,41,171736083,
2021,41,173606910,
2021,41,171736094,
2021,41,171736107,
2021,41,171736109,
2021,41,171736113,
2021,41,171736116,
2021,41,171736119,
2021,41,171736120,
2021,37,178247616,
2021,41,171736123,
2021,42,171736141,
2021,41,171736143,
2021,41,171736336,
2021,41,171736345,
2021,41,171736346,
2021,41,173606934,
2021,41,171736353,
2021,42,171736356,
2021,1,171736366,
2021,41,171736368,
2021,41,171736369,
2021,41,171736370,
2021,41,171736372,
2021,41,171736373,
2021,41,171736377,
2021,41,171736385,
2021,21,173606938,
2021,38,173606939,
2021,41,173606944,
2021,41,171736412,
2021,41,171736415,
2021,41,171736417,
2021,41,171736422,
2021,41,171736423,
2021,1,171736424,
2021,41,171736428,
2021,41,171736434,
2021,41,171736435,
2021,41,171736436,
2021,37,171736436,
2021,32,171736440,
2021,41,171736451,
2021,41,171736456,
2021,41,171736457,
2021,21,171736460,
2021,41,171736464,
2021,41,171736472,
2021,41,171736596,
2021,41,171736611,
2021,41,171736622,
2021,41,171736623,
2021,41,171736627,
2021,38,171736629,
2021,21,171736631,
2021,41,171736639,
2021,41,171736640,
2021,41,171736647,
2021,41,171736662,
2021,41,171736682,
2021,41,171736685,
2021,41,171736687,
2021,21,171736688,
2021,41,171736695,
2021,41,171736707,
2021,41,171736714,
2021,41,171736716,
2021,38,171736735,
2021,41,171736741,
2021,41,171736742,
2021,41,171737003,
2021,41,171737031,
2021,41,173606966,
2021,21,171737056,
2021,41,171737061,
2021,41,171737068,
2021,41,171737093,
2021,41,171737118,
2021,38,171737118,
2021,41,171737133,
2021,37,171737133,
2021,38,171737137,
2021,41,171737138,
2021,41,171737142,
2021,41,174660178,
2021,41,171737263,
2021,41,171737266,
2021,38,171737272,
2021,41,171737274,
2021,41,171737275,
2021,41,171737277,
2021,41,171737283,
2021,41,173606985,
2021,41,171737306,
2021,41,171737310,
2021,41,173606988,
2021,41,171737314,
2021,41,171737315,
2021,41,171737324,
2021,41,171737348,
2021,41,171737552,
2021,41,171737574,
2021,41,171737578,
2021,41,171737579,
2021,41,171737581,
2021,41,171737599,
2021,41,171737617,
2021,41,171737622,
2021,41,171737625,
2021,41,171737627,
2021,41,175680700,
2021,41,171737630,
2021,41,174660185,
2021,41,171737661,
2021,41,171737673,
2021,41,171737675,
2021,41,171737679,
2021,37,171737679,
2021,41,171737684,
2021,41,171737687,
2021,41,171737689,
2021,41,171737772,
2021,41,171737774,
2021,38,171737785,
2021,42,171737802,
2021,41,173607023,
2021,41,173607024,
2021,41,171737818,
2021,41,171737819,
2021,41,171737825,
2021,41,173607026,
2021,41,171737844,
2021,38,171737848,
2021,41,171737850,
2021,41,171737856,
2021,37,171737856,
2021,41,171737857,
2021,41,171737860,
2021,41,171737861,
2021,38,173607035,
2021,41,171737869,
2021,21,171737874,
2021,41,171737876,
2021,37,171737876,
2021,41,171737890,
2021,41,171737891,
2021,41,174660189,
2021,41,178247629,
2021,1,171738275,
2021,41,171738277,
2021,3,171738278,
2021,41,171738280,
2021,41,171738281,
2021,41,171738282,
2021,41,173607041,
2021,38,171738301,
2021,41,171738303,
2021,41,171738312,
2021,41,171738313,
2021,41,173607044,
2021,38,171738317,
2021,41,171738318,
2021,41,171738320,
2021,41,171738321,
2021,41,171738329,
2021,41,171738330,
2021,41,171738335,
2021,41,171738343,
2021,41,171738359,
2021,41,171738361,
2021,41,171738369,
2021,21,171738374,
2021,41,171738376,
2021,41,171738384,
2021,41,171738385,
2021,37,171738385,
2021,41,171738388,
2021,41,171738391,
2021,41,171738396,
2021,41,171738487,
2021,41,171738488,
2021,21,171738496,
2021,41,171738496,
2021,41,174660194,
2021,41,174660195,
2021,37,174660195,
2021,41,171738499,
2021,3,171738501,
2021,41,171738504,
2021,41,171738509,
2021,41,171738512,
2021,41,171738522,
2021,41,171738538,
2021,38,171738548,
2021,41,171738555,
2021,41,173607059,
2021,41,171738557,
2021,38,171738560,
2021,41,179964346,
2021,41,179964347,
2021,41,171738564,
2021,41,171738565,
2021,41,171738577,
2021,41,171738580,
2021,41,171738583,
2021,41,171738587,
2021,41,171738589,
2021,41,171738593,
2021,41,171738597,
2021,41,173607066,
2021,41,171738607,
2021,37,171738607,
2021,41,171738611,
2021,41,173607072,
2021,41,171738917,
2021,37,171738917,
2021,38,171738920,
2021,41,171738923,
2021,41,171738926,
2021,41,174660203,
2021,41,171738934,
2021,41,173607079,
2021,38,173607080,
2021,41,171738947,
2021,41,171738948,
2021,41,171738950,
2021,41,171738960,
