data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2021,5,142185806,15.000,1,11789432
2021,12,142185800,0.200,1,11789431
2021,5,143009235,0.001,1,11909183
2021,5,142185791,11.700,1,11789429
2021,5,142185783,1.300,1,11789426
2021,2,142185786,78.300,1,11789427
2021,12,142185787,0.700,1,11789428
2021,5,142185778,0.001,3,11789425
2021,12,144455035,13.500,3,12116919
2021,5,144455035,2.380,1,12116920
2021,8,143009281,130.000,9,11909186
2021,5,143009280,0.001,1,11909185
2021,5,144455064,1.000,1,12116933
2021,12,144455064,0.200,1,12116934
2021,5,144455063,5.900,1,12116931
2021,12,144455063,2.800,1,12116932
2021,5,144455061,28.000,1,12116928
2021,8,144455061,1.000,9,12116929
2021,5,144455062,20.000,1,12116930
2021,5,144455056,26.700,1,12116927
2021,12,146290093,42.400,1,12376161
2021,12,144455055,0.400,1,12116926
2021,12,145147001,0.600,1,12209709
2021,5,145147021,4.400,1,12209714
2021,12,145147019,3.000,1,12209713
2021,5,145147012,2.150,1,12209712
2021,5,146290096,0.500,1,12376162
2021,5,146290119,0.700,1,12376167
2021,5,146290118,0.500,3,12376166
2021,5,146290112,0.750,1,12376165
2021,12,146290108,0.400,1,12376164
2021,12,146290107,0.001,1,12376163
2021,12,135448841,0.100,1,7015124
2021,12,135448838,0.100,1,7011520
2021,12,135442650,0.650,1,10106917
2021,5,135448683,0.600,1,7129977
2021,17,135448676,1.000,9,6888133
2021,12,135448671,3.700,1,7079915
2021,16,135448671,9.000,9,7079916
2021,12,135448669,0.100,1,7088370
2021,5,135448648,4.200,1,7034215
2021,5,135442565,4.300,1,6422002
2021,12,135448621,0.100,1,7085834
2021,12,136571432,0.800,1,1989519
2021,5,135442549,0.290,3,10336447
2021,12,135442549,1.335,3,10336448
2021,5,135442546,10.000,1,10388631
2021,5,136571659,0.020,3,9734445
2021,12,135448609,0.010,3,6971004
2021,5,135448609,0.070,3,6971005
2021,5,136579921,0.065,3,7024345
2021,5,136579702,28.700,1,7121381
2021,16,136579702,3.000,9,7121382
2021,5,135441737,3.000,1,6430518
2021,17,135448016,0.100,1,6980090
2021,4,135448016,0.100,1,6980091
2021,5,135448011,22.200,1,6846847
2021,11,136571657,1.000,9,9715367
2021,11,136571657,41.000,1,9715368
2021,5,136571657,0.200,1,9715369
2021,12,136579920,1.000,1,7112482
2021,5,136579920,1.000,1,7112483
2021,5,136579917,0.700,1,7120962
2021,17,136579917,1.000,9,7120963
2021,8,136579917,1.000,9,7120964
2021,3,136571656,1.000,9,6758014
2021,12,136579910,0.900,1,7075918
2021,4,136579910,1.200,1,7075919
2021,11,136579905,0.500,1,7081594
2021,5,137630034,4.900,1,11067574
2021,11,137630034,1.000,1,11067575
2021,5,136579846,1.200,1,7074346
2021,5,136571573,61.400,1,10182882
2021,11,136571545,0.640,3,9851922
2021,5,136571545,0.315,3,9851923
2021,5,136579818,0.215,3,6995293
2021,12,141426789,4.500,9,11674461
2021,12,137630005,0.010,1,11067573
2021,5,136579797,0.800,1,6977040
2021,12,136579755,5.000,1,7086075
2021,12,136579753,2.000,9,7032228
2021,5,136579753,0.010,1,7032229
2021,17,136579735,1.000,9,7086074
2021,5,136579734,0.900,1,6978108
2021,9,144526653,21.000,1,12126104
2021,3,144526653,8.000,9,12126105
2021,5,144526653,1.500,1,12126106
2021,12,136579721,0.800,1,6909430
2021,15,136579720,3.500,9,7086073
2021,5,137630221,4.800,1,11067612
2021,2,137630220,1.000,1,11067611
2021,5,137630219,3.500,1,11067610
2021,5,149088266,0.005,1,12754934
2021,5,137630196,0.400,1,11067608
2021,17,137630175,2.000,9,11067600
2021,4,137630175,1.000,9,11067601
2021,5,137630195,4.100,1,11067607
2021,12,137630197,0.300,1,11067609
2021,16,138477276,1.000,9,11206572
2021,4,137630176,1.000,1,11067602
2021,5,137630176,0.900,1,11067603
2021,12,137630176,0.700,1,11067604
2021,5,140367563,35.000,1,11522340
2021,12,140367563,21.700,1,11522341
2021,12,147893304,0.500,1,12593048
2021,5,142231538,12.500,1,11795350
2021,12,142231538,1.700,1,11795351
2021,5,137630136,8.100,1,11067592
2021,11,137630136,1.300,1,11067593
2021,11,137630136,1.000,9,11067594
2021,12,137630106,3.300,1,11067591
2021,5,137630104,9.200,1,11067590
2021,16,137630052,22.000,9,11067577
2021,5,137630098,2.900,1,11067589
2021,5,137630097,2.800,1,11067588
2021,5,137630093,0.200,1,11067587
2021,12,137630091,1.000,9,11067586
2021,12,137630090,0.100,1,11067585
2021,17,137630077,1.000,9,11067584
2021,13,137630064,3.000,9,11067583
2021,5,138481036,2.300,1,11206891
2021,12,144526660,11.800,1,12126108
2021,5,138477251,0.395,3,11206568
2021,8,138481078,46.000,9,11206899
2021,2,142231530,16.900,1,11795348
2021,5,142231530,10.400,1,11795349
2021,16,144526656,1.000,9,12126107
2021,5,147893303,0.250,1,12593047
2021,5,137630046,21.200,1,11067576
2021,12,138481075,1.000,9,11206898
2021,12,141052206,0.300,1,11626178
2021,12,138481069,0.100,1,11206896
2021,17,138481058,1.000,9,11206895
2021,5,138481042,7.600,1,11206893
2021,3,138480178,1.000,9,11206842
2021,5,138481038,0.010,3,11206892
2021,12,138480229,0.200,1,11206850
2021,5,138480225,18.900,1,11206849
2021,5,138480189,92.600,1,11206845
2021,15,138480189,1.000,9,11206846
2021,5,138480181,0.900,1,11206844
2021,5,138480190,16.000,1,11206847
2021,5,138480180,1.300,1,11206843
2021,12,138479678,18.900,1,11206772
2021,5,138479674,13.200,1,11206770
2021,16,138479680,4.000,9,11206774
2021,17,138479680,3.000,9,11206775
2021,12,138479058,1.500,1,11206702
2021,5,141052177,10.620,1,11626169
2021,11,141052177,5.960,1,11626170
2021,11,141052177,2.000,9,11626171
2021,5,138479676,5.100,1,11206771
2021,12,138480143,8.000,9,11206834
2021,5,138479057,0.100,1,11206701
2021,12,138479648,15.900,1,11206764
2021,4,138479648,3.200,1,11206765
2021,8,138479648,0.400,1,11206766
2021,12,138479645,0.700,1,11206763
2021,5,138479625,0.500,1,11206759
2021,12,138479625,0.400,1,11206760
2021,15,138479614,12.000,9,11206757
2021,12,138479605,34.900,1,11206755
2021,5,141426805,75.000,1,11674462
2021,3,141052168,0.500,1,11626168
2021,5,143560665,2601.000,1,11996216
2021,12,143560665,4.400,1,11996217
2021,5,141052164,28.001,1,11626165
2021,5,138479042,7.100,1,11206698
2021,12,138479023,0.100,1,11206697
2021,5,138479568,145.800,1,11206747
2021,3,141052540,1.000,1,11626245
2021,5,141052542,0.400,1,11626246
2021,5,141052522,0.100,1,11626236
2021,5,141052496,0.000,1,11626233
2021,16,141052235,3.000,9,11626180
2021,5,141052235,0.500,1,11626181
2021,12,141052493,0.800,1,11626232
2021,5,141052445,0.155,3,11626225
2021,15,141052238,1.000,9,11626184
2021,3,141052238,1.000,9,11626185
2021,5,141426893,0.510,1,11674466
2021,16,141052419,1.000,9,11626223
2021,5,149088277,1.000,1,12754935
2021,17,149088277,0.100,1,12754936
2021,5,141052411,1.200,1,11626222
2021,5,141052382,0.000,3,11626220
2021,5,141052241,0.050,3,11626186
2021,5,141052273,1.000,1,11626190
2021,12,140368134,19.300,1,11522426
2021,12,140368134,1.000,9,11522427
2021,12,141427358,0.500,1,11674520
2021,5,141052244,3.300,1,11626187
2021,11,141052244,0.100,1,11626188
2021,5,141052245,6.400,1,11626189
2021,5,140368091,141.000,1,11522411
2021,12,140368091,1.700,1,11522412
2021,5,140368117,4.900,1,11522424
2021,5,140368117,2.000,9,11522425
2021,5,140368116,6.200,1,11522422
2021,11,140368116,1.000,9,11522423
2021,8,140368104,2.000,9,11522417
2021,12,140368104,1.600,1,11522418
2021,5,140368104,0.800,1,11522419
2021,8,140367930,2.000,9,11522382
2021,5,140367930,1.000,1,11522383
2021,5,140368090,5.000,1,11522410
2021,12,140367935,0.500,1,11522385
2021,5,140367911,2.700,1,11522381
2021,5,140367815,2.600,1,11522368
2021,5,140367798,0.400,1,11522366
2021,5,140367788,4.800,1,11522365
2021,12,140367799,5.800,1,11522367
2021,5,140367784,10.600,1,11522364
2021,5,140367782,8.900,1,11522363
2021,5,140367781,14.500,1,11522362
2021,5,140367780,0.100,1,11522361
2021,5,141426827,2.800,1,11674464
2021,5,140367637,0.600,1,11522347
2021,12,140367637,0.400,1,11522348
2021,5,141426826,0.500,1,11674463
2021,3,141427346,0.100,1,11674519
2021,5,142232658,71.800,1,11795507
2021,5,141427345,8.500,1,11674517
2021,3,141427345,4.000,9,11674518
2021,5,141427337,2.600,1,11674515
2021,12,141427339,113.100,1,11674516
2021,12,141427096,13.600,1,11674493
2021,16,141427096,7.000,9,11674494
2021,13,141427083,0.400,1,11674492
2021,17,144526674,3.000,9,12126109
2021,8,144526674,0.500,1,12126110
2021,16,141427080,50.000,9,11674489
2021,12,141427080,4.100,1,11674490
2021,12,142231634,1.300,1,11795364
2021,5,142231634,0.500,1,11795365
2021,12,141427042,1.400,1,11674482
2021,5,141427042,0.300,1,11674483
2021,5,141427038,0.600,1,11674481
2021,12,145380401,5.600,1,12247966
2021,5,145380401,0.500,1,12247967
2021,5,141427035,0.100,1,11674480
2021,4,142231630,0.500,1,11795360
2021,5,142231630,0.500,1,11795361
2021,5,141426959,1.000,1,11674470
2021,5,141426920,2.200,1,11674469
2021,16,144526698,6.000,9,12126112
2021,5,142232637,2.200,1,11795505
2021,12,142232633,15.500,1,11795502
2021,5,142232633,1.500,1,11795503
2021,15,142232633,0.100,1,11795504
2021,12,142232628,1.000,1,11795501
2021,12,142232620,0.900,1,11795499
2021,5,142232430,0.900,1,11795469
2021,12,142232417,0.700,1,11795465
2021,8,142232416,20.000,9,11795464
2021,5,142232405,1.300,1,11795461
2021,12,142232415,4.200,1,11795463
2021,5,142232401,3.000,1,11795460
2021,5,142232373,8.700,1,11795458
2021,12,149088285,41.500,1,12754937
2021,8,149088285,35.000,9,12754938
2021,5,142232372,9.000,1,11795457
2021,5,142232348,6.000,1,11795455
2021,5,142232347,0.100,1,11795454
2021,16,144526687,0.400,1,12126111
2021,5,142232227,9.700,1,11795437
2021,5,142232234,1.000,1,11795439
2021,5,143561173,1.100,1,11996288
2021,16,143561173,1.000,9,11996289
2021,5,142232222,0.700,1,11795436
2021,5,142232221,3.400,1,11795434
2021,12,142232221,1.400,1,11795435
2021,7,142232189,2.000,9,11795428
2021,5,142232189,1.000,1,11795429
2021,13,142232189,1.000,9,11795430
2021,16,143561158,1.000,9,11996287
2021,12,142232166,0.400,1,11795421
2021,17,143560708,10.500,9,11996222
2021,10,143560708,1.000,1,11996223
2021,13,142231908,5.000,9,11795397
2021,5,142231908,1.100,1,11795398
2021,5,142231891,0.060,3,11795394
2021,5,143560705,3.700,1,11996221
2021,12,142231841,4.500,1,11795389
2021,17,142231841,1.000,9,11795390
2021,5,142231840,21.900,1,11795387
2021,7,142231840,3.000,9,11795388
2021,13,142231836,2.000,9,11795386
2021,15,143560704,0.001,1,11996220
2021,16,143560699,1.000,9,11996218
2021,2,143560699,0.002,1,11996219
2021,11,143561157,8.100,1,11996284
2021,9,143561157,3.000,9,11996285
2021,12,143561151,0.100,1,11996282
2021,12,143561152,0.800,1,11996283
2021,12,143561147,0.600,1,11996281
2021,16,143561014,1.000,9,11996265
2021,5,143561014,0.400,1,11996266
2021,5,143561138,0.400,1,11996280
2021,5,143561126,1.500,1,11996279
2021,8,143561118,1.500,9,11996278
2021,17,143560788,1.000,9,11996232
2021,12,144526707,1.000,1,12126116
2021,5,143561109,67.800,1,11996274
2021,15,143561109,33.000,9,11996275
2021,13,143561109,26.000,9,11996276
2021,5,143561101,1.200,1,11996273
2021,12,144530751,7.100,1,12126858
2021,12,143561042,0.100,1,11996269
2021,16,144526705,17.000,9,12126113
2021,5,144526705,1.600,1,12126114
2021,5,144530733,12.000,1,12126857
2021,5,144530720,2.000,1,12126855
2021,5,143561020,2.000,1,11996267
2021,12,143560838,1.000,1,11996240
2021,5,143560833,18.200,1,11996239
2021,5,143560825,0.250,1,11996238
2021,5,143560817,2.900,1,11996236
2021,5,143560816,3.490,3,11996235
2021,15,143560820,5.000,9,11996237
2021,5,144530549,2.000,1,12126827
2021,5,143560808,1.000,1,11996233
2021,12,143560808,0.600,1,11996234
2021,15,144530786,5.000,9,12126861
2021,12,143560767,0.500,1,11996231
2021,5,145380468,0.250,3,12247970
2021,14,145381465,20.000,9,12248134
2021,16,145381465,19.000,9,12248135
2021,12,144530767,0.010,1,12126859
2021,5,144530724,1.000,1,12126856
2021,5,145380462,0.100,1,12247969
2021,5,144530598,0.170,3,12126829
2021,5,147893302,0.500,1,12593046
2021,5,144530600,4.000,1,12126831
2021,12,144530600,0.100,1,12126832
2021,12,144530575,0.200,1,12126828
2021,5,144530452,2.500,1,12126820
2021,3,144530452,1.000,9,12126821
2021,3,144530452,0.500,1,12126822
2021,12,144530523,0.700,1,12126826
2021,5,146469850,2.800,1,12398416
2021,8,146469850,2.000,9,12398417
2021,5,147893105,0.001,1,12593017
2021,8,144530478,0.600,1,12126823
2021,5,144530444,6.700,1,12126818
2021,12,144530447,0.100,1,12126819
2021,12,146469838,1.800,1,12398415
2021,5,144530430,0.100,3,12126816
2021,5,145380434,1.555,3,12247968
2021,17,144526738,0.000,1,12126120
2021,5,144526737,1.000,1,12126119
2021,12,144526736,1.900,1,12126118
2021,5,145381421,0.080,3,12248123
2021,16,145381434,2.000,9,12248129
2021,5,145381434,0.100,1,12248130
2021,5,145381433,9.200,1,12248128
2021,12,145381437,1.300,1,12248131
2021,5,145381438,9.000,1,12248132
2021,12,145381432,0.300,1,12248127
2021,5,145381281,36.500,1,12248096
2021,8,145381281,20.000,9,12248097
2021,5,145381263,0.500,3,12248094
2021,5,145381260,0.085,3,12248093
2021,5,145381278,0.085,3,12248095
2021,5,145381240,2.000,1,12248090
2021,5,146470419,0.500,1,12398421
2021,12,145381202,5.500,1,12248083
2021,5,145381193,3.400,1,12248081
2021,15,147893441,29.000,9,12593067
2021,13,147893441,6.000,9,12593068
2021,5,145381172,1.000,9,12248074
2021,5,145381172,0.500,1,12248075
2021,12,146470412,0.000,1,12398420
2021,5,146472559,21.500,1,12398480
2021,5,145380800,1.100,1,12248028
2021,12,145380794,6.000,1,12248025
2021,15,145380794,2.000,9,12248026
2021,5,145380793,8.800,1,12248024
2021,5,145380785,9.700,1,12248023
2021,5,146471935,4.000,1,12398473
2021,5,145380759,4.000,1,12248022
2021,12,145380758,0.100,1,12248021
2021,2,145380747,0.000,1,12248016
2021,17,145380746,290.000,1,12248014
2021,5,145380746,13.700,1,12248015
2021,12,149088329,0.600,1,12754944
2021,12,145380730,10.500,1,12248013
2021,17,149088302,1.000,9,12754940
2021,12,149088302,0.500,1,12754941
2021,5,146472641,1.600,1,12398481
2021,5,146471119,0.500,1,12398443
2021,7,146471119,0.500,1,12398444
2021,5,146471967,0.360,3,12398478
2021,7,147893159,5.000,9,12593027
2021,12,147893159,2.400,1,12593028
2021,5,146471962,0.500,3,12398475
2021,8,146471958,1.000,9,12398474
2021,5,146471890,0.600,1,12398472
2021,5,146471854,0.500,3,12398469
2021,5,146471856,5.500,1,12398470
2021,5,146471862,8.000,1,12398471
2021,17,147893121,7.000,9,12593024
2021,5,147893121,0.500,1,12593025
2021,6,146471178,2.000,9,12398451
2021,12,146471176,0.300,1,12398450
2021,12,147893118,2.100,1,12593022
2021,5,147893118,1.500,1,12593023
2021,12,146471161,1.000,9,12398446
2021,5,146471172,5.300,1,12398449
2021,12,149088324,0.500,1,12754942
2021,8,147893114,4.000,9,12593018
2021,5,147893114,1.000,1,12593019
2021,12,147893114,0.004,5,12593020
2021,12,146471108,3.000,1,12398438
2021,5,146470447,4.700,1,12398422
2021,5,146471089,0.300,1,12398436
2021,5,146471084,3.700,1,12398435
2021,5,146471080,0.700,1,12398432
2021,12,146471080,0.500,1,12398433
2021,5,146471082,5.700,1,12398434
2021,5,146471078,12.500,1,12398431
2021,8,146471046,1.000,9,12398430
2021,12,146471035,0.400,1,12398428
2021,5,146471035,0.400,1,12398429
2021,5,146470539,2.605,1,12398426
2021,17,146470512,3.000,9,12398425
2021,17,146470507,2.600,1,12398424
2021,5,147893390,0.600,1,12593066
2021,5,147893369,1.600,1,12593064
2021,8,139194612,24.000,9,11326451
2021,16,139194612,1.000,9,11326452
2021,5,135450264,15.500,1,6926796
2021,5,135449890,3.300,1,2880413
2021,12,136571740,0.600,1,10227201
2021,5,139002797,0.630,3,11290767
2021,15,139002797,4.000,9,11290768
2021,17,139002797,1.000,9,11290769
2021,5,137627678,0.020,3,11067102
2021,3,137627680,6.910,3,11067103
2021,5,137627680,0.070,3,11067104
2021,5,137627671,0.700,3,11067101
2021,5,137627670,12.000,1,11067100
2021,5,139002800,2.000,1,11290770
2021,5,139002810,0.380,3,11290771
2021,5,141733648,0.430,3,11723543
2021,5,140330949,0.000,1,11516461
2021,5,140330950,2.700,1,11516462
2021,5,140330945,0.120,3,11516460
2021,5,140330941,0.500,1,11516459
2021,12,142147899,1.000,9,11784459
2021,5,142147899,0.770,1,11784460
2021,5,142147895,0.110,3,11784457
2021,16,142147887,5.000,9,11784456
2021,5,142147886,0.737,1,11784455
2021,15,143010295,16.000,9,11909369
2021,12,143010296,0.001,1,11909370
2021,5,143010296,0.001,1,11909371
2021,5,143010294,3.300,1,11909368
2021,5,147407463,1.000,3,12525562
2021,12,144467831,3.540,1,12118787
2021,5,144467831,1.300,1,12118788
2021,8,145294114,3.000,1,12235456
2021,12,145294114,1.000,9,12235457
2021,8,145294114,1.000,9,12235458
2021,17,146290516,19.000,9,12376234
2021,12,146290516,0.500,1,12376235
2021,5,147191604,1.001,1,12495064
2021,5,145294104,0.650,3,12235455
2021,5,147191603,0.001,1,12495063
2021,12,147191607,1.000,9,12495068
2021,12,147191607,0.001,1,12495069
2021,5,147191606,0.001,1,12495067
2021,5,148958022,1.000,7,12735267
2021,5,148958022,0.250,1,12735268
2021,15,146290493,1.000,9,12376228
2021,5,147191605,0.001,1,12495065
2021,8,147191605,1.000,9,12495066
2021,12,147407491,0.350,1,12525568
2021,5,147407489,1.980,1,12525566
2021,5,142148921,1.000,1,11784681
2021,12,142148924,1.000,1,11784682
2021,5,142148928,2.000,1,11784684
2021,12,142148931,0.001,1,11784685
2021,5,137966094,3.000,1,11124431
2021,5,148234978,0.025,1,12641849
2021,5,149667659,3.000,1,12840860
2021,5,145810479,0.000,3,12314159
2021,12,145810475,2.000,9,12314158
2021,12,146879528,14.000,1,12456447
2021,5,146879528,0.080,3,12456448
2021,5,136580028,0.100,3,7135413
2021,12,146283304,0.200,3,12375139
2021,12,145143943,1.000,1,12209001
2021,12,140887674,0.440,1,11601748
2021,5,140887673,6.000,9,11601746
2021,8,140887673,6.000,9,11601747
2021,5,140887671,2.000,9,11601745
2021,12,143818133,0.001,1,12030519
2021,5,143818133,1.000,1,12030520
2021,12,147191345,0.001,1,12495001
2021,5,148219593,24.000,9,12640233
2021,12,148219593,0.001,1,12640234
2021,5,148219593,0.001,1,12640235
2021,5,135291463,0.030,1,10017079
2021,5,135288247,4.250,1,9221874
2021,12,135291457,7.000,1,10033411
2021,5,135291457,2.000,1,10033412
2021,5,135291460,0.250,1,9912033
2021,5,135288244,3.000,1,9745346
2021,12,149022203,0.001,1,12745839
2021,5,136813977,4.000,1,6805404
2021,5,136814730,1.000,1,10391279
2021,5,136814729,2.000,1,10374339
2021,5,137916141,5.000,1,11113422
2021,12,138575854,1.500,1,11220708
2021,5,137916136,0.500,1,11113420
2021,17,137916126,0.500,1,11113418
2021,5,137916126,0.200,1,11113419
2021,5,137916125,1.000,1,11113417
2021,5,138575860,2.000,1,11220709
2021,17,139194642,4.000,9,11326459
2021,16,139194642,2.000,9,11326460
2021,5,139194638,2.000,1,11326458
2021,5,139194637,8.000,1,11326457
2021,12,139194629,1.000,1,11326455
2021,5,139194629,1.000,1,11326456
2021,5,139194618,2.000,1,11326453
2021,12,139194620,3.000,1,11326454
2021,5,140284263,0.110,1,11510503
2021,12,140284260,0.010,1,11510502
2021,8,140284258,4.000,9,11510500
2021,4,140284258,2.300,1,11510501
2021,12,144542896,0.005,1,12128158
2021,12,140284251,3.000,1,11510498
2021,5,140284251,0.010,1,11510499
2021,12,141355344,141.000,1,11664464
2021,12,141355350,1.000,1,11664467
2021,5,141355352,3.000,1,11664468
2021,5,141355349,2.000,1,11664466
2021,5,142187559,30.000,1,11789719
2021,5,142187562,4.000,1,11789720
2021,17,144542918,43.000,9,12128161
2021,16,144542917,11.000,9,12128160
2021,5,144542906,0.500,3,12128159
2021,12,145815813,2.000,3,12314862
2021,17,145815810,24.000,9,12314859
2021,8,145815810,3.000,1,12314860
2021,8,145815810,150.000,9,12314861
2021,5,145815807,10.000,1,12314858
2021,12,149022212,65.000,1,12745840
2021,5,146282343,2.000,1,12374964
2021,5,146282341,3.000,1,12374963
2021,12,137916016,10.000,1,11113386
2021,5,146282684,1.900,3,12375018
2021,5,147209072,25.000,1,12498323
2021,9,147209072,3.000,9,12498324
2021,12,147209072,0.001,1,12498325
2021,5,145292681,0.100,3,12235249
2021,5,145292683,0.200,3,12235250
2021,5,147209073,0.001,1,12498326
2021,12,147209073,0.001,1,12498327
2021,3,135572036,1.000,9,6767381
2021,3,135572037,2.000,9,6767382
2021,8,135572037,1.000,9,6767384
2021,11,135566812,1.000,1,6856112
2021,5,136898266,1.000,9,5766713
2021,5,136898266,56.142,1,5766714
2021,17,136898268,0.001,1,5783070
2021,17,136898269,7.000,9,10965117
2021,5,135566819,0.200,1,6857205
2021,11,136898270,0.001,1,5783071
2021,5,136898270,0.001,1,5783072
2021,5,135566820,1.000,1,7027143
2021,17,136898271,1.000,9,10972502
2021,5,135566830,7.000,1,6858215
2021,5,135572040,1.000,1,6780902
2021,3,147191438,0.001,1,12495015
2021,12,136898277,2.000,1,8925502
2021,5,136898278,9.000,1,5778721
2021,5,136898278,1.000,9,5778722
2021,12,136898279,3.150,1,10108783
2021,5,148042393,0.001,1,12611989
2021,3,136898281,13.500,1,5770231
2021,5,136898283,2.000,1,5778723
2021,5,136898286,3.000,1,8932813
2021,5,136898287,1.000,1,5783073
2021,12,136898288,8.000,1,6977035
2021,8,136898288,7.000,9,6977036
2021,5,136898289,4.700,1,8949149
2021,5,148042398,14.000,1,12611991
2021,5,148042398,12.001,9,12611992
2021,5,136898290,13.900,1,5766715
2021,5,141733777,0.001,1,11723553
2021,5,136898292,1.000,1,8931702
2021,12,136898292,1.000,5,8931703
2021,3,136898294,11.000,9,5778724
2021,2,137916247,1.000,1,11113458
2021,12,137916248,20.000,1,11113459
2021,5,137916252,6.000,9,11113460
2021,3,137916254,1.000,9,11113461
2021,3,137916256,1.000,9,11113462
2021,5,137916257,30.430,1,11113463
2021,5,137916259,1.000,1,11113464
2021,12,137916259,3.480,1,11113465
2021,11,137916259,1.970,1,11113466
2021,5,141733779,1.450,1,11723554
2021,5,137916262,2.000,1,11113469
2021,5,147086429,13.200,1,12480628
2021,5,137916270,6.830,1,11113471
2021,5,141733780,0.150,1,11723555
2021,5,141733781,0.600,1,11723556
2021,5,137916273,2.000,1,11113474
2021,12,137916274,1.000,1,11113475
2021,5,137916276,1.000,1,11113477
2021,8,141733782,7.000,9,11723557
2021,12,141733782,11.590,1,11723558
2021,5,139456955,5.500,1,11371004
2021,12,138789581,2.200,1,11250636
2021,5,138789581,12.000,1,11250637
2021,3,139456963,1.000,9,11371005
2021,5,139456965,3.500,1,11371006
2021,11,139456967,10.000,1,11371007
2021,12,139456967,2.000,1,11371008
2021,5,139456971,11.000,1,11371009
2021,12,139456972,19.560,1,11371010
2021,5,139456973,1.000,9,11371011
2021,12,139456974,2.000,1,11371012
2021,15,139456974,1.000,9,11371013
2021,5,139456976,1.000,1,11371014
2021,5,139456979,1.000,1,11371015
2021,12,140849122,8.740,1,11596121
2021,5,140849126,0.130,1,11596122
2021,5,141733787,0.001,1,11723559
2021,3,140849129,2.000,9,11596124
2021,5,140849129,4.930,1,11596125
2021,5,141733788,0.001,1,11723560
2021,12,140849140,1.000,9,11596127
2021,3,140849145,1.000,9,11596129
2021,12,140849146,1.000,1,11596130
2021,11,141733794,0.500,1,11723561
2021,5,141733800,1.000,1,11723562
2021,12,141733802,1.000,9,11723563
2021,5,141733803,7.000,1,11723564
2021,5,141733804,3.500,1,11723565
2021,5,148042415,0.002,1,12611995
2021,5,148042424,0.001,1,12611999
2021,5,148042426,0.002,1,12612000
2021,5,141733817,2.510,1,11723569
2021,5,141733819,3.000,1,11723570
2021,12,141733820,1.000,1,11723571
2021,17,147191600,0.001,1,12495060
2021,5,142323383,1.000,9,11807542
2021,8,142323397,1.000,5,11807543
2021,3,142323397,1.000,5,11807544
2021,12,142323398,1.000,1,11807545
2021,12,142323401,1.000,1,11807546
2021,16,143413151,2.000,9,11976935
2021,12,143413155,0.690,1,11976936
2021,5,144876940,2.000,1,12179107
2021,15,144876942,1.000,9,12179108
2021,5,144876944,3.500,1,12179109
2021,5,144876945,3.000,1,12179110
2021,5,147191444,0.001,1,12495021
2021,5,145728538,1.000,1,12300304
2021,5,145728539,1.000,1,12300305
2021,2,147191447,0.001,1,12495024
2021,2,145728552,1.000,9,12300310
2021,16,145728553,25.000,9,12300311
2021,12,145728553,1.000,9,12300312
2021,12,149649994,2.100,1,12837446
2021,12,149649994,1.000,9,12837447
2021,5,145728562,0.146,3,12300316
2021,3,145728564,1.000,1,12300317
2021,6,145728564,4.600,3,12300318
2021,12,148042444,0.001,1,12612004
2021,5,148042444,0.001,1,12612005
2021,12,145728568,1.000,9,12300321
2021,15,145728568,8.000,9,12300322
2021,12,147090159,1.000,1,12481584
2021,12,147090232,0.500,1,12481595
2021,5,147090327,1.000,1,12481613
2021,5,147090327,1.000,5,12481614
2021,16,147090436,28.000,9,12481645
2021,12,148042448,0.250,1,12612007
2021,15,148042448,13.000,9,12612008
2021,5,148042449,0.001,1,12612009
2021,3,148042449,0.001,1,12612010
2021,12,147091196,1.000,9,12481778
2021,5,147091371,1.000,1,12481808
2021,4,136898267,0.001,1,10957806
2021,17,136898267,0.002,5,10957807
2021,13,136898267,0.001,5,10957808
2021,5,137916275,2.000,1,11113476
2021,12,140849143,1.000,1,11596128
2021,5,147163376,0.001,1,12490974
2021,12,148042447,0.500,1,12612006
2021,12,145728559,2.550,1,12300315
2021,5,136898164,538.000,1,10021920
2021,12,136898164,0.001,1,10021921
2021,12,136898173,0.051,1,7031177
2021,13,137632292,11.490,1,11068055
2021,12,136898179,0.001,1,9007985
2021,3,137632297,0.001,1,11068056
2021,12,137632297,0.001,1,11068057
2021,5,137632297,0.003,1,11068058
2021,3,137632299,0.001,1,11068059
2021,8,137632300,1.050,1,11068060
2021,5,137632300,5.090,1,11068061
2021,5,137632312,5.720,1,11068066
2021,5,137632313,48.540,1,11068067
2021,16,138572253,0.030,1,11220182
2021,5,139185775,8.720,1,11325117
2021,5,139185777,122.310,1,11325118
2021,12,139185780,0.001,1,11325119
2021,13,139185780,4299.601,1,11325120
2021,5,139185780,411.900,1,11325121
2021,5,145520509,0.001,1,12269932
2021,8,145520509,0.001,1,12269933
2021,12,140965213,0.001,1,11614871
2021,5,141431451,0.001,1,11675161
2021,17,141431451,4.000,9,11675162
2021,8,141431451,1.000,9,11675163
2021,5,141431454,0.001,1,11675164
2021,12,141431456,2.601,1,11675165
2021,16,141431456,2.000,9,11675166
2021,12,142152868,0.001,1,11785423
2021,5,144896575,0.001,3,12181922
2021,5,144896581,563.741,1,12181923
2021,16,144896581,7.000,9,12181924
2021,8,144896616,1.000,1,12181928
2021,5,145520515,0.001,1,12269934
2021,5,144896642,0.001,1,12181930
2021,17,144896658,7.000,1,12181931
2021,16,144896658,1.000,1,12181932
