data_year,nibrs_month_id,agency_id,month_num,inc_data_year,reported_status,report_date,update_flag,orig_format,data_home,ddocname,did,month_pub_status
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100015404_INC,97004270,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100015409_INC,97004273,
2021,20527089,11714,1,2021,I,,,X,,2021_01_ND0090200_202100015422_INC,97004276,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100015468_INC,97004282,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100015476_INC,97004285,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100015482_INC,97004288,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100015516_INC,97004291,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100015517_INC,97004294,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100015519_INC,97004297,
2021,20527090,11714,2,2021,R,,,X,,2021_02_ND0090200_202100015523_INC,99704530,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100015524_INC,97004303,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100015544_INC,97004306,
2021,20527089,11714,1,2021,I,,,X,,2021_01_ND0090200_202100015571_INC,97004309,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100015581_INC,97004312,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100015583_INC,97004315,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100015586_INC,97004318,
2021,20527090,11714,2,2021,R,,,X,,2021_02_ND0090200_202100015589_INC,99704536,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100015617_INC,97004324,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100015618_INC,97004327,
2021,20527090,11714,2,2021,R,,,X,,2021_02_ND0090200_202100015622_INC,101516101,
2021,20527089,11714,1,2021,I,,,X,,2021_01_ND0090200_202100015629_INC,97004330,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100015638_INC,96998656,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100015651_INC,97004333,
2021,20527089,11714,1,2021,I,,,X,,2021_01_ND0090200_202100015659_INC,96998659,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100015676_INC,97004336,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100015685_INC,96998662,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100015692_INC,97004339,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100015709_INC,96998665,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100015728_INC,96998668,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100015779_INC,96998671,
2021,20527090,11714,2,2021,R,,,X,,2021_02_ND0090200_202100015792_INC,103438187,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100015801_INC,96998674,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100015813_INC,96998677,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100015834_INC,96998680,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100015835_INC,97004345,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100015849_INC,96998683,
2021,20527090,11714,2,2021,R,,,X,,2021_02_ND0090200_202100015863_INC,117232987,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100015869_INC,96998689,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100015878_INC,97004348,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100015886_INC,96998692,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100015900_INC,96998698,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100015914_INC,97004351,
2021,20527090,11714,2,2021,R,,,X,,2021_02_ND0090200_202100015921_INC,99704548,
2021,20527090,11714,2,2021,R,,,X,,2021_02_ND0090200_202100015923_INC,99704554,
2021,20527090,11714,2,2021,R,,,X,,2021_02_ND0090200_202100015929_INC,99704563,
2021,20527090,11714,2,2021,R,,,X,,2021_02_ND0090200_202100015987_INC,99704578,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016012_INC,96998719,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016023_INC,97004357,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016037_INC,96998725,
2021,20527090,11714,2,2021,R,,,X,,2021_02_ND0090200_202100016039_INC,127042425,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016049_INC,97004360,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016110_INC,96998731,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016145_INC,96998734,
2021,20527090,11714,2,2021,R,,,X,,2021_02_ND0090200_202100016156_INC,99704923,
2021,20527090,11714,2,2021,R,,,X,,2021_02_ND0090200_202100016170_INC,99704587,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016171_INC,96998740,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016175_INC,96998743,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016176_INC,96998746,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016182_INC,97004366,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016200_INC,96998749,
2021,20527089,11714,1,2021,I,,,X,,2021_01_ND0090200_202100016204_INC,96998752,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016226_INC,96998758,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016244_INC,96998761,
2021,20527090,11714,2,2021,R,,,X,,2021_02_ND0090200_202100016262_INC,99704929,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016265_INC,96998770,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016267_INC,96998773,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016270_INC,97004369,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016274_INC,106741395,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016277_INC,96998776,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016283_INC,96998779,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016353_INC,96998782,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016390_INC,97004372,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016391_INC,96998785,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016401_INC,96998788,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016404_INC,96998791,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016415_INC,97004424,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016416_INC,97004427,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016443_INC,97004430,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016446_INC,96998812,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016457_INC,97004433,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016473_INC,96998815,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016478_INC,97004436,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016480_INC,96998818,
2021,20527090,11714,2,2021,R,,,X,,2021_02_ND0090200_202100016481_INC,99704599,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016493_INC,96998821,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016504_INC,97004442,
2021,20527090,11714,2,2021,R,,,X,,2021_02_ND0090200_202100016506_INC,99704608,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016517_INC,97004445,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016521_INC,96998827,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016535_INC,97004448,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016548_INC,96998830,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016551_INC,97004451,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016554_INC,96998833,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016560_INC,97004454,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016561_INC,96998836,
2021,20527090,11714,2,2021,R,,,X,,2021_02_ND0090200_202100016572_INC,101516107,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016597_INC,96998839,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016633_INC,97004460,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016639_INC,96998842,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016672_INC,97004463,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016675_INC,96998845,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016700_INC,97004466,
2021,20527090,11714,2,2021,R,,,X,,2021_02_ND0090200_202100016731_INC,99704617,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016733_INC,97004469,
2021,20527090,11714,2,2021,R,,,X,,2021_02_ND0090200_202100016734_INC,99704935,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016748_INC,97004472,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016757_INC,96998854,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016783_INC,97004475,
2021,20527090,11714,2,2021,R,,,X,,2021_02_ND0090200_202100016795_INC,99704629,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016810_INC,97004478,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016812_INC,96998860,
2021,20527090,11714,2,2021,R,,,X,,2021_02_ND0090200_202100016833_INC,99704638,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016846_INC,97004484,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100016882_INC,99705400,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016918_INC,99705403,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016925_INC,99705406,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016926_INC,99705409,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016956_INC,99705412,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100016959_INC,99705415,
2021,40276510,11714,3,2021,R,,,X,,2021_03_ND0090200_202100016961_INC,109125368,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100016971_INC,99705421,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100016972_INC,99705424,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100016992_INC,99705430,
2021,20527089,11714,1,2021,I,,,X,,2021_01_ND0090200_202100016994_INC,99705433,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100016997_INC,99705436,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100016999_INC,99705439,
2021,20527090,11714,2,2021,R,,,X,,2021_02_ND0090200_202100017017_INC,117233185,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100017022_INC,99705445,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017044_INC,99705448,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017048_INC,99705451,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017068_INC,99705454,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017095_INC,99705457,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017112_INC,99705460,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017150_INC,99705463,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017166_INC,99705466,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017181_INC,99705469,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100017195_INC,99705472,
2021,20527090,11714,2,2021,R,,,X,,2021_02_ND0090200_202100017201_INC,101516411,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017203_INC,99705478,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017207_INC,99705481,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100017213_INC,99705484,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017225_INC,99705487,
2021,40276510,11714,3,2021,R,,,X,,2021_03_ND0090200_202100017228_INC,101516417,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100017244_INC,99705493,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100017247_INC,99705497,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017250_INC,99705500,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017251_INC,99705503,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017256_INC,99705513,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017258_INC,99705516,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100017260_INC,99705519,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017263_INC,99705522,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100017276_INC,99705525,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017277_INC,99705528,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017283_INC,99705531,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100017292_INC,99705537,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017310_INC,99705545,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017318_INC,99705564,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017319_INC,99706120,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017320_INC,99706123,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017336_INC,99706126,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017373_INC,99706132,
2021,40276510,11714,3,2021,R,,,X,,2021_03_ND0090200_202100017386_INC,113525684,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017388_INC,99706138,
2021,40276510,11714,3,2021,R,,,X,,2021_03_ND0090200_202100017401_INC,101516423,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017402_INC,99706144,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017428_INC,99706147,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017439_INC,99706150,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017441_INC,99706153,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017450_INC,99706156,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017469_INC,99706159,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017476_INC,99706162,
2021,40276510,11714,3,2021,R,,,X,,2021_03_ND0090200_202100017485_INC,101516432,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100017495_INC,99706168,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017498_INC,99706171,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100017499_INC,99706174,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017517_INC,99706177,
2021,40276510,11714,3,2021,R,,,X,,2021_03_ND0090200_202100017529_INC,119346344,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017555_INC,99706183,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017561_INC,99706186,
2021,20527089,11714,1,2021,I,,,X,,2021_01_ND0090200_202100017567_INC,99706189,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100017573_INC,99706192,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017576_INC,99706195,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017579_INC,99706198,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017586_INC,99706201,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017591_INC,99706204,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017599_INC,99706207,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100017609_INC,99706210,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017624_INC,99706213,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017628_INC,99706216,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017649_INC,99706219,
2021,20527089,11714,1,2021,I,,,X,,2021_01_ND0090200_202100017661_INC,99706225,
2021,20527089,11714,1,2021,I,,,X,,2021_01_ND0090200_202100017662_INC,99706228,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017682_INC,99706231,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017694_INC,99706234,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017706_INC,99706237,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017762_INC,99706240,
2021,40276510,11714,3,2021,R,,,X,,2021_03_ND0090200_202100017774_INC,101516438,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100017789_INC,99706246,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017804_INC,99706249,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017850_INC,99706252,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017858_INC,99706255,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017861_INC,99706258,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017868_INC,99706261,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017903_INC,99706267,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017913_INC,99706270,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017920_INC,99706273,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100017925_INC,99706276,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017927_INC,99706279,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017932_INC,99706282,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017938_INC,99706285,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017955_INC,99706288,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017970_INC,99706291,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017986_INC,99706294,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017989_INC,99706297,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100017992_INC,99706300,
2021,40276510,11714,3,2021,R,,,X,,2021_03_ND0090200_202100018007_INC,103438259,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018037_INC,99706306,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018040_INC,99706309,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018043_INC,99706312,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018062_INC,99706315,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018099_INC,99706318,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018102_INC,99706321,
2021,40276510,11714,3,2021,R,,,X,,2021_03_ND0090200_202100018108_INC,101516450,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018112_INC,99706327,
2021,40276510,11714,3,2021,R,,,X,,2021_03_ND0090200_202100018123_INC,109125380,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018137_INC,99706333,
2021,40276510,11714,3,2021,R,,,X,,2021_03_ND0090200_202100018159_INC,113525697,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018165_INC,99706339,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018180_INC,99706342,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018186_INC,99706345,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018210_INC,99706351,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018221_INC,99706354,
2021,40276510,11714,3,2021,R,,,X,,2021_03_ND0090200_202100018222_INC,113525703,
2021,40276510,11714,3,2021,R,,,X,,2021_03_ND0090200_202100018244_INC,119348794,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018261_INC,99706360,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018312_INC,99706363,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018316_INC,99706366,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018429_INC,99706369,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018449_INC,99706372,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018453_INC,99706375,
2021,40276510,11714,3,2021,R,,,X,,2021_03_ND0090200_202100018460_INC,119346353,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018462_INC,99706381,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018466_INC,99706384,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018482_INC,99706387,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018489_INC,99706390,
2021,40276510,11714,3,2021,R,,,X,,2021_03_ND0090200_202100018502_INC,103438265,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018503_INC,99706396,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018511_INC,99706399,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018525_INC,99706402,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018539_INC,99706405,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018570_INC,99706408,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018583_INC,99706411,
2021,40276510,11714,3,2021,R,,,X,,2021_03_ND0090200_202100018586_INC,103438271,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018590_INC,99706417,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100018648_INC,99706420,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018665_INC,99706498,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018674_INC,99706501,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018707_INC,99706504,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018711_INC,99707197,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018720_INC,99706510,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018730_INC,99706513,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018731_INC,99706516,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018766_INC,99706519,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018786_INC,99706522,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018819_INC,99706525,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018823_INC,99706528,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100018840_INC,99706531,
2021,40276510,11714,3,2021,R,,,X,,2021_03_ND0090200_202100018844_INC,101516456,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018845_INC,99706537,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018850_INC,99707200,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018853_INC,99706543,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018862_INC,99706546,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018870_INC,99706549,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018871_INC,99706552,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018875_INC,99706555,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018900_INC,99706558,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018933_INC,99706561,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018945_INC,99706564,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018964_INC,99706567,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100018973_INC,99706570,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100019001_INC,99706573,
2021,40276510,11714,3,2021,R,,,X,,2021_03_ND0090200_202100019006_INC,109125389,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100019007_INC,99706579,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100019012_INC,99706582,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100019015_INC,99706585,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100019030_INC,99706591,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100019033_INC,99706594,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100019057_INC,99706600,
2021,20527089,11714,1,2021,I,,,X,,2021_01_ND0090200_202100019060_INC,99706603,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100019064_INC,99706606,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100019070_INC,99706609,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100019073_INC,99706612,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100019088_INC,99706615,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100019092_INC,99706624,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100019098_INC,99706627,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100019101_INC,99706630,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100019117_INC,99706633,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100019129_INC,99706636,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100019144_INC,99706639,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100019178_INC,99706642,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100019183_INC,99706645,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100019199_INC,99706648,
